cpg,beta,se,p,i2,p_het,details
cg10942056,1.98469,0.11578,1.24E-29,,,
cg21581873,-1.54493,0.09013,1.24E-29,,,
cg22356381,-1.59841,0.09325,1.24E-29,,,
cg01952226,-1.70008,0.09919,1.25E-29,,,
cg18305912,1.58502,0.09248,1.25E-29,,,
cg13537237,1.82933,0.10673,1.25E-29,,,
cg01440570,2.10962,0.12309,1.25E-29,,,
cg03933572,-1.86252,0.10868,1.26E-29,,,
cg10928294,-1.47745,0.08621,1.26E-29,,,
cg24290756,1.68855,0.09853,1.26E-29,,,
cg12196045,-2.001,0.11676,1.26E-29,,,
cg04035828,-1.28406,0.07493,1.26E-29,,,
cg18867200,-1.99449,0.11638,1.26E-29,,,
cg16520038,1.24934,0.0729,1.26E-29,,,
cg09682128,-2.12677,0.12411,1.26E-29,,,
cg07954691,-1.70644,0.09958,1.27E-29,,,
cg24459792,-1.72987,0.10095,1.27E-29,,,
cg23026906,-1.57806,0.0921,1.28E-29,,,
cg14151317,2.72302,0.15893,1.28E-29,,,
cg07155478,-1.35819,0.07928,1.28E-29,,,
cg25120797,-1.85513,0.10828,1.28E-29,,,
cg23876285,-1.81922,0.10619,1.29E-29,,,
cg13404038,-1.58045,0.09225,1.29E-29,,,
cg14823935,1.65139,0.09639,1.29E-29,,,
cg25620430,-1.68611,0.09842,1.29E-29,,,
cg13559306,1.63746,0.09559,1.29E-29,,,
cg18245281,-2.215,0.12931,1.30E-29,,,
cg23132268,-2.38363,0.13916,1.30E-29,,,
cg23090529,-1.84898,0.10795,1.30E-29,,,
cg04168479,1.60952,0.09397,1.31E-29,,,
cg14202325,-1.90437,0.11119,1.31E-29,,,
cg04865976,1.69084,0.09872,1.31E-29,,,
cg09257526,1.29617,0.07568,1.31E-29,,,
cg14109456,-1.58789,0.09271,1.31E-29,,,
cg26381783,-2.08788,0.12192,1.32E-29,,,
cg23754431,-2.87788,0.16805,1.32E-29,,,
cg27573549,2.89087,0.16882,1.33E-29,,,
cg13843843,-1.63337,0.0954,1.34E-29,,,
cg08291996,-1.78713,0.10438,1.34E-29,,,
cg22700686,-2.15704,0.12599,1.34E-29,,,
cg01097384,-1.9628,0.11464,1.34E-29,,,
cg04065210,-1.59372,0.09309,1.35E-29,,,
cg18077304,1.98316,0.11584,1.35E-29,,,
cg24375085,-1.82334,0.10651,1.35E-29,,,
cg18776460,2.01939,0.11796,1.35E-29,,,
cg14209138,1.88012,0.10983,1.36E-29,,,
cg10203211,-1.66843,0.09746,1.36E-29,,,
cg24412501,-2.03513,0.11889,1.36E-29,,,
cg22829164,1.41933,0.08291,1.36E-29,,,
cg27558693,-1.42441,0.08321,1.36E-29,,,
cg08468401,2.70958,0.15829,1.36E-29,,,
cg27401095,1.5684,0.09163,1.37E-29,,,
cg20019720,1.46952,0.08586,1.37E-29,,,
cg04670255,-1.81994,0.10634,1.38E-29,,,
cg05613273,-2.00067,0.1169,1.38E-29,,,
cg12371569,-1.6706,0.09762,1.38E-29,,,
cg06806891,-1.82061,0.10638,1.38E-29,,,
cg20259814,1.58692,0.09273,1.38E-29,,,
cg06872257,-1.45394,0.08496,1.38E-29,,,
cg14495241,1.90615,0.11139,1.39E-29,,,
cg22566355,-1.70409,0.09959,1.39E-29,,,
cg22895969,1.72308,0.1007,1.40E-29,,,
cg12741572,-1.64793,0.09631,1.40E-29,,,
cg10585661,-1.77005,0.10346,1.41E-29,,,
cg04389533,1.68702,0.09861,1.41E-29,,,
cg17110586,-2.31446,0.13529,1.41E-29,,,
cg24724428,-3.42381,0.20014,1.42E-29,,,
cg05639205,-1.41346,0.08263,1.43E-29,,,
cg06871246,1.96401,0.11482,1.43E-29,,,
cg19395441,1.73196,0.10126,1.44E-29,,,
cg04927725,1.7351,0.10145,1.44E-29,,,
cg20625523,-1.37433,0.08036,1.44E-29,,,
cg27140633,-1.61003,0.09414,1.44E-29,,,
cg21641834,2.00319,0.11713,1.44E-29,,,
cg13141289,1.69984,0.09939,1.45E-29,,,
cg24685239,1.80654,0.10564,1.45E-29,,,
cg01266287,-1.45371,0.08501,1.46E-29,,,
cg11612647,1.76319,0.10312,1.46E-29,,,
cg19452248,1.55572,0.09099,1.47E-29,,,
cg20356323,1.36263,0.0797,1.47E-29,,,
cg07206712,-1.54225,0.09021,1.48E-29,,,
cg13453168,-1.702,0.09955,1.48E-29,,,
cg24001471,1.59986,0.09358,1.48E-29,,,
cg15681358,-2.08225,0.1218,1.48E-29,,,
cg26402555,-2.01531,0.11789,1.49E-29,,,
cg05969360,1.67901,0.09822,1.49E-29,,,
cg02051239,-2.64517,0.15475,1.50E-29,,,
cg25979543,2.07637,0.12147,1.50E-29,,,
cg20979979,1.67857,0.09821,1.50E-29,,,
cg11709405,-2.07507,0.12141,1.51E-29,,,
cg11432797,-1.38919,0.08128,1.51E-29,,,
cg27055601,1.79881,0.10524,1.51E-29,,,
cg15634474,1.6276,0.09523,1.51E-29,,,
cg09186031,-1.37742,0.0806,1.52E-29,,,
cg15835542,-1.63548,0.0957,1.52E-29,,,
cg09417809,-1.92091,0.11241,1.53E-29,,,
cg00287773,-1.95513,0.11442,1.53E-29,,,
cg13301731,1.32127,0.07733,1.54E-29,,,
cg15626193,1.95474,0.1144,1.54E-29,,,
cg12354321,1.48185,0.08673,1.54E-29,,,
cg13610138,1.78622,0.10456,1.56E-29,,,
cg18077580,-2.15343,0.12605,1.56E-29,,,
cg07620562,-1.59138,0.09316,1.56E-29,,,
cg02133809,1.81973,0.10653,1.57E-29,,,
cg25728188,1.78086,0.10426,1.57E-29,,,
cg14153061,1.78176,0.10431,1.57E-29,,,
cg20299703,-1.8925,0.11079,1.57E-29,,,
cg07465431,-1.79008,0.1048,1.57E-29,,,
cg06142108,2.00758,0.11754,1.58E-29,,,
cg18498241,-1.37236,0.08035,1.58E-29,,,
cg13615963,1.41351,0.08276,1.58E-29,,,
cg01406456,1.48758,0.0871,1.59E-29,,,
cg06159340,-1.91909,0.11237,1.59E-29,,,
cg10255237,-1.53386,0.08982,1.59E-29,,,
cg13198297,-2.10677,0.12336,1.59E-29,,,
cg06338710,1.16498,0.06822,1.59E-29,,,
cg04507945,1.85051,0.10836,1.59E-29,,,
cg01552197,-1.54685,0.09058,1.60E-29,,,
cg07491858,1.71728,0.10056,1.60E-29,,,
cg24335116,1.7773,0.10408,1.61E-29,,,
cg03101345,2.39721,0.14039,1.61E-29,,,
cg00520441,-1.99515,0.11686,1.62E-29,,,
cg07343445,-1.89108,0.11076,1.62E-29,,,
cg23451076,1.57537,0.09227,1.62E-29,,,
cg20455687,1.97178,0.1155,1.63E-29,,,
cg13911707,-1.56225,0.09151,1.63E-29,,,
cg21004490,-1.64055,0.0961,1.63E-29,,,
cg00950718,-1.5194,0.08901,1.64E-29,,,
cg04134031,1.46447,0.0858,1.65E-29,,,
cg15835463,1.84186,0.10791,1.65E-29,,,
cg09740554,-2.00816,0.11766,1.66E-29,,,
cg15552843,-2.66852,0.15636,1.67E-29,,,
cg27665985,1.57793,0.09246,1.67E-29,,,
cg19337854,1.42871,0.08372,1.67E-29,,,
cg18299068,1.59003,0.09318,1.68E-29,,,
cg07651720,1.46351,0.08576,1.68E-29,,,
cg24129390,-1.63057,0.09556,1.68E-29,,,
cg10504885,-1.50079,0.08795,1.68E-29,,,
cg19201723,1.89582,0.11111,1.69E-29,,,
cg16423624,2.85704,0.16744,1.69E-29,,,
cg08666668,-1.90708,0.11177,1.69E-29,,,
cg16674484,1.95081,0.11433,1.69E-29,,,
cg13576330,-1.26565,0.07418,1.69E-29,,,
cg18041435,1.37876,0.08081,1.70E-29,,,
cg17967780,-1.49545,0.08765,1.70E-29,,,
cg05730368,-1.57322,0.09221,1.70E-29,,,
cg01517680,-2.74396,0.16084,1.70E-29,,,
cg24996979,1.90908,0.11191,1.71E-29,,,
cg26557179,1.598,0.09367,1.71E-29,,,
cg15884713,1.81253,0.10625,1.72E-29,,,
cg02961707,-3.31592,0.19439,1.72E-29,,,
cg02126031,-2.47567,0.14513,1.72E-29,,,
cg01691856,-1.37662,0.0807,1.72E-29,,,
cg06042849,-1.67487,0.0982,1.73E-29,,,
cg23331303,1.51804,0.08901,1.75E-29,,,
cg05768005,-1.46613,0.08597,1.75E-29,,,
cg21869956,-1.43315,0.08404,1.75E-29,,,
cg19919217,2.19307,0.1286,1.75E-29,,,
cg01760983,-1.89209,0.11095,1.75E-29,,,
cg11166167,-1.52095,0.08919,1.76E-29,,,
cg08442934,-2.09844,0.12306,1.76E-29,,,
cg13451093,2.11015,0.12376,1.77E-29,,,
cg02599464,-3.38641,0.19862,1.78E-29,,,
cg05577016,-1.73619,0.10183,1.78E-29,,,
cg03399609,1.24154,0.07282,1.78E-29,,,
cg12527684,2.45314,0.14389,1.78E-29,,,
cg27317046,-1.9501,0.11438,1.78E-29,,,
cg21723903,-1.71187,0.10041,1.79E-29,,,
cg17515024,-1.52082,0.08921,1.79E-29,,,
cg07557903,1.93824,0.1137,1.79E-29,,,
cg21609584,1.61571,0.09478,1.79E-29,,,
cg06650067,1.51034,0.0886,1.79E-29,,,
cg00140447,-1.71772,0.10077,1.80E-29,,,
cg14748380,-1.86136,0.10921,1.82E-29,,,
cg01644741,-1.73811,0.10198,1.82E-29,,,
cg13876650,1.44582,0.08483,1.82E-29,,,
cg27576982,1.57707,0.09254,1.83E-29,,,
cg24227481,-1.61396,0.09471,1.83E-29,,,
cg10835651,1.61335,0.09467,1.84E-29,,,
cg04932329,2.21007,0.12969,1.84E-29,,,
cg00327697,1.84456,0.10824,1.84E-29,,,
cg19300307,1.56337,0.09174,1.84E-29,,,
cg03641529,2.05335,0.1205,1.84E-29,,,
cg15609734,-1.75832,0.10319,1.85E-29,,,
cg21576154,1.49738,0.08788,1.85E-29,,,
cg21134737,1.52589,0.08956,1.86E-29,,,
cg18199617,1.60735,0.09434,1.86E-29,,,
cg08812108,1.65782,0.0973,1.86E-29,,,
cg07012484,-1.727,0.10136,1.86E-29,,,
cg12653626,1.75642,0.1031,1.87E-29,,,
cg18444544,-1.46328,0.0859,1.88E-29,,,
cg20567768,1.36974,0.08041,1.88E-29,,,
cg23994112,1.93919,0.11383,1.88E-29,,,
cg01866431,-1.80591,0.10601,1.89E-29,,,
cg09125999,-1.50851,0.08856,1.89E-29,,,
cg21144922,-2.0438,0.11998,1.89E-29,,,
cg20389678,2.09701,0.12311,1.89E-29,,,
cg04540406,-1.56838,0.09207,1.89E-29,,,
cg15898414,-1.88005,0.11037,1.89E-29,,,
cg01877936,1.56599,0.09194,1.90E-29,,,
cg09409484,1.85175,0.10873,1.92E-29,,,
cg13878677,-1.66941,0.09803,1.93E-29,,,
cg12799677,2.47057,0.14508,1.93E-29,,,
cg04234597,1.75353,0.10298,1.94E-29,,,
cg00535514,-1.58959,0.09335,1.94E-29,,,
cg22876908,1.45955,0.08572,1.94E-29,,,
cg13032702,1.99368,0.11709,1.95E-29,,,
cg12076823,-1.42829,0.08389,1.95E-29,,,
cg11168433,-2.04264,0.11999,1.97E-29,,,
cg22280820,1.2123,0.07122,1.98E-29,,,
cg27143326,1.66774,0.09797,1.98E-29,,,
cg14590369,-1.53568,0.09021,1.98E-29,,,
cg15784615,1.68916,0.09923,1.98E-29,,,
cg11641102,-2.04369,0.12007,1.99E-29,,,
cg03435448,1.70683,0.10028,1.99E-29,,,
cg06864443,1.50052,0.08816,2.00E-29,,,
cg06890813,2.33941,0.13746,2.00E-29,,,
cg00460049,-1.91871,0.11274,2.01E-29,,,
cg08623256,1.44499,0.08491,2.02E-29,,,
cg02164615,-1.51507,0.08903,2.02E-29,,,
cg21723559,-2.1319,0.12528,2.02E-29,,,
cg03917020,2.18177,0.12822,2.03E-29,,,
cg08890627,-1.40122,0.08235,2.03E-29,,,
cg18964775,-2.15462,0.12663,2.04E-29,,,
cg19176553,-1.34462,0.07903,2.05E-29,,,
cg14806752,1.48106,0.08706,2.06E-29,,,
cg13058819,-1.8733,0.11011,2.06E-29,,,
cg01065977,-1.52325,0.08954,2.06E-29,,,
cg09138133,-1.58217,0.09301,2.07E-29,,,
cg01878807,1.9794,0.11636,2.07E-29,,,
cg10060562,1.61403,0.09488,2.07E-29,,,
cg11874323,-1.6809,0.09882,2.08E-29,,,
cg05872758,-1.45614,0.0856,2.08E-29,,,
cg24805759,1.24415,0.07315,2.10E-29,,,
cg11172682,1.55271,0.0913,2.11E-29,,,
cg26581504,2.02981,0.11935,2.11E-29,,,
cg19929194,1.94372,0.11429,2.11E-29,,,
cg26808224,-2.07125,0.1218,2.11E-29,,,
cg17972789,1.90106,0.11179,2.12E-29,,,
cg18344930,-2.49514,0.14673,2.12E-29,,,
cg24774812,1.59271,0.09366,2.12E-29,,,
cg22955595,1.99131,0.11711,2.13E-29,,,
cg01639524,-1.62013,0.09528,2.13E-29,,,
cg02349096,-2.2924,0.13484,2.15E-29,,,
cg01407235,-1.71764,0.10103,2.16E-29,,,
cg00088844,-1.57044,0.09238,2.16E-29,,,
cg20996351,-2.35322,0.13842,2.16E-29,,,
cg04432875,1.63442,0.09615,2.17E-29,,,
cg25318579,1.55441,0.09145,2.18E-29,,,
cg11236550,1.77087,0.10419,2.19E-29,,,
cg22695084,-1.57645,0.09275,2.19E-29,,,
cg23227726,1.16116,0.06832,2.19E-29,,,
cg22610388,2.09824,0.12345,2.19E-29,,,
cg23891364,1.99,0.11709,2.20E-29,,,
cg16814786,1.69832,0.09993,2.20E-29,,,
cg04872848,1.49562,0.08801,2.21E-29,,,
cg08969950,-1.68311,0.09904,2.21E-29,,,
cg15374234,-1.62199,0.09545,2.22E-29,,,
cg23044903,-1.55615,0.09157,2.22E-29,,,
cg15078958,-1.419,0.0835,2.22E-29,,,
cg13267324,-1.22286,0.07196,2.23E-29,,,
cg13889795,1.65871,0.09761,2.23E-29,,,
cg01220257,-1.64044,0.09654,2.23E-29,,,
cg04052013,-1.27462,0.07501,2.23E-29,,,
cg04473654,-1.70365,0.10027,2.24E-29,,,
cg26916621,1.50114,0.08835,2.25E-29,,,
cg08776908,1.7549,0.1033,2.27E-29,,,
cg21428990,-1.85426,0.10915,2.27E-29,,,
cg04098194,-1.73483,0.10212,2.27E-29,,,
cg03176550,-1.31846,0.07762,2.28E-29,,,
cg15451980,-1.55644,0.09163,2.28E-29,,,
cg09662754,-2.50237,0.14732,2.29E-29,,,
cg02396797,1.47209,0.08667,2.29E-29,,,
cg24110050,-2.4537,0.14446,2.29E-29,,,
cg03734794,1.63862,0.09648,2.30E-29,,,
cg02385230,1.71528,0.10099,2.30E-29,,,
cg02164088,1.71112,0.10075,2.30E-29,,,
cg11434705,-2.10694,0.12406,2.31E-29,,,
cg12535569,-1.62376,0.09561,2.31E-29,,,
cg21571658,-1.89733,0.11172,2.32E-29,,,
cg07165029,1.94077,0.11428,2.32E-29,,,
cg12158889,1.59854,0.09413,2.32E-29,,,
cg14557236,1.75626,0.10342,2.32E-29,,,
cg03064642,1.26235,0.07434,2.33E-29,,,
cg16297271,-2.04355,0.12035,2.34E-29,,,
cg23516310,-1.22184,0.07196,2.34E-29,,,
cg05839875,-1.54628,0.09107,2.35E-29,,,
cg12458587,-1.79501,0.10572,2.35E-29,,,
cg14105566,-1.76266,0.10381,2.35E-29,,,
cg14525897,-1.66678,0.09817,2.35E-29,,,
cg12958778,1.78792,0.1053,2.35E-29,,,
cg08214142,1.36347,0.08031,2.36E-29,,,
cg22111527,-1.84771,0.10883,2.36E-29,,,
cg04600466,-1.97902,0.11657,2.36E-29,,,
cg02535012,1.57321,0.09267,2.37E-29,,,
cg13068215,1.61618,0.0952,2.37E-29,,,
cg04359915,-1.3149,0.07746,2.38E-29,,,
cg24786875,1.71223,0.10086,2.38E-29,,,
cg11353929,1.96922,0.116,2.38E-29,,,
cg18640606,1.81028,0.10664,2.39E-29,,,
cg05063632,-1.68993,0.09955,2.39E-29,,,
cg19616532,2.60693,0.15359,2.40E-29,,,
cg24344074,1.62069,0.09549,2.41E-29,,,
cg15889012,-1.60381,0.09449,2.41E-29,,,
cg13745489,1.69271,0.09973,2.41E-29,,,
cg09761367,-1.39261,0.08205,2.41E-29,,,
cg10449558,1.45937,0.08599,2.41E-29,,,
cg05529506,-3.53925,0.20854,2.42E-29,,,
cg15037823,-2.33584,0.13763,2.42E-29,,,
cg21439896,1.60897,0.09481,2.43E-29,,,
cg22491548,-1.83094,0.10789,2.43E-29,,,
cg20676696,-3.33239,0.19637,2.43E-29,,,
cg02461011,1.6982,0.10007,2.43E-29,,,
cg12620499,-2.93412,0.1729,2.43E-29,,,
cg00993830,-1.54985,0.09133,2.44E-29,,,
cg20668096,1.91937,0.11311,2.44E-29,,,
cg09062462,-1.49227,0.08794,2.44E-29,,,
cg06127885,-1.41179,0.0832,2.45E-29,,,
cg24656976,1.67798,0.09889,2.45E-29,,,
cg04597312,1.95639,0.1153,2.45E-29,,,
cg04295144,-2.90557,0.17124,2.46E-29,,,
cg10059687,-1.38359,0.08155,2.47E-29,,,
cg09804503,-2.43932,0.14377,2.47E-29,,,
cg01626681,-1.933,0.11393,2.47E-29,,,
cg26505878,1.48341,0.08743,2.47E-29,,,
cg07633853,1.25008,0.07368,2.47E-29,,,
cg20271361,1.53006,0.09019,2.49E-29,,,
cg22163535,1.6112,0.09498,2.50E-29,,,
cg25611443,1.53529,0.09051,2.51E-29,,,
cg15483758,-1.51961,0.08959,2.51E-29,,,
cg16245431,1.68093,0.0991,2.51E-29,,,
cg24370357,1.71037,0.10084,2.52E-29,,,
cg27373604,1.78113,0.10501,2.52E-29,,,
cg26589351,2.1341,0.12582,2.52E-29,,,
cg25109009,-2.2022,0.12984,2.53E-29,,,
cg19440264,-1.45101,0.08555,2.53E-29,,,
cg15719376,1.56874,0.0925,2.53E-29,,,
cg03841832,-1.43209,0.08444,2.54E-29,,,
cg07496207,2.32016,0.13681,2.54E-29,,,
cg06879822,1.89258,0.1116,2.55E-29,,,
cg09739398,-1.6197,0.09551,2.56E-29,,,
cg26051755,-1.9543,0.11525,2.56E-29,,,
cg08433293,1.23825,0.07302,2.56E-29,,,
cg04680150,1.47517,0.087,2.57E-29,,,
cg23340345,1.80705,0.10657,2.58E-29,,,
cg05980785,1.37992,0.08138,2.58E-29,,,
cg09785991,1.52737,0.09008,2.58E-29,,,
cg22627406,-1.47847,0.0872,2.58E-29,,,
cg04554652,-1.59622,0.09415,2.59E-29,,,
cg13604166,1.42015,0.08376,2.59E-29,,,
cg10188797,1.64219,0.09687,2.61E-29,,,
cg26065488,-2.52945,0.14921,2.61E-29,,,
cg07197230,-1.97623,0.11658,2.62E-29,,,
cg07839536,1.35056,0.07967,2.62E-29,,,
cg15454698,-1.6481,0.09723,2.63E-29,,,
cg11527279,2.02737,0.11961,2.63E-29,,,
cg21935393,1.8576,0.10959,2.63E-29,,,
cg02359433,-1.4471,0.08537,2.63E-29,,,
cg19758448,2.28181,0.13463,2.64E-29,,,
cg17059675,1.30506,0.077,2.65E-29,,,
cg04456916,-1.58531,0.09354,2.66E-29,,,
cg01715384,-1.68335,0.09933,2.66E-29,,,
cg10948088,1.8918,0.11163,2.67E-29,,,
cg27554782,-1.97292,0.11643,2.68E-29,,,
cg07646791,-1.83294,0.10817,2.69E-29,,,
cg11092486,-1.90735,0.11256,2.69E-29,,,
cg24578937,-2.41331,0.14242,2.69E-29,,,
cg21534578,1.33377,0.07871,2.69E-29,,,
cg06372850,-2.20855,0.13035,2.70E-29,,,
cg26216876,2.13138,0.12579,2.70E-29,,,
cg20192997,1.51384,0.08935,2.71E-29,,,
cg21872908,-1.68767,0.09961,2.72E-29,,,
cg15052890,-1.87089,0.11043,2.72E-29,,,
cg05364884,-1.74822,0.1032,2.74E-29,,,
cg04446579,-1.54611,0.09128,2.75E-29,,,
cg12390057,1.52484,0.09002,2.76E-29,,,
cg26158194,-1.5919,0.09399,2.77E-29,,,
cg16671238,-1.66351,0.09822,2.78E-29,,,
cg13478668,1.75814,0.10381,2.78E-29,,,
cg13712023,-1.26655,0.07479,2.80E-29,,,
cg19759788,-2.13262,0.12594,2.81E-29,,,
cg08106973,1.72741,0.10201,2.82E-29,,,
cg23507945,-1.68133,0.09929,2.82E-29,,,
cg12809925,1.31075,0.07741,2.83E-29,,,
cg20318096,-1.69699,0.10024,2.85E-29,,,
cg26767593,1.72638,0.10197,2.86E-29,,,
cg01441777,-1.49598,0.08837,2.86E-29,,,
cg13752933,1.44362,0.08529,2.89E-29,,,
cg09657354,-1.38302,0.08171,2.89E-29,,,
cg24954977,1.71398,0.10126,2.90E-29,,,
cg23581183,1.37816,0.08143,2.91E-29,,,
cg14218480,1.66769,0.09854,2.91E-29,,,
cg14477114,1.71028,0.10105,2.92E-29,,,
cg15114474,-2.65723,0.15701,2.92E-29,,,
cg24828208,1.56869,0.09269,2.93E-29,,,
cg21139587,-1.52072,0.08986,2.93E-29,,,
cg21374048,-1.59572,0.09429,2.93E-29,,,
cg14232108,-1.76978,0.10458,2.94E-29,,,
cg12734023,-1.86229,0.11005,2.94E-29,,,
cg20886721,1.65381,0.09773,2.94E-29,,,
cg00924265,2.29137,0.13542,2.95E-29,,,
cg17904739,-1.84233,0.10888,2.96E-29,,,
cg06207201,-1.30224,0.07696,2.96E-29,,,
cg03691530,-1.82054,0.10759,2.96E-29,,,
cg13933293,-1.68832,0.09978,2.96E-29,,,
cg10809165,-1.88771,0.11158,2.99E-29,,,
cg23214395,1.69074,0.09994,3.01E-29,,,
cg25765104,-1.77472,0.10491,3.01E-29,,,
cg26248066,-1.62714,0.09619,3.02E-29,,,
cg01174441,1.59463,0.09427,3.02E-29,,,
cg02506867,1.50447,0.08894,3.03E-29,,,
cg02477448,-1.82368,0.10782,3.03E-29,,,
cg04733838,1.56088,0.09228,3.04E-29,,,
cg06126593,1.40399,0.08301,3.05E-29,,,
cg12799824,-1.71076,0.10115,3.05E-29,,,
cg00282195,1.7377,0.10275,3.06E-29,,,
cg02458237,-2.60798,0.15421,3.06E-29,,,
cg26006084,-2.93576,0.1736,3.07E-29,,,
cg23467079,-1.82086,0.10767,3.08E-29,,,
cg22856114,1.74205,0.10301,3.08E-29,,,
cg20434666,-1.68084,0.09941,3.10E-29,,,
cg24429450,-1.80881,0.10698,3.11E-29,,,
cg14621217,-2.10815,0.12469,3.12E-29,,,
cg14974938,1.31645,0.07787,3.13E-29,,,
cg16185996,-1.91392,0.11321,3.14E-29,,,
cg24683041,-1.57403,0.09311,3.14E-29,,,
cg25734928,1.72977,0.10232,3.14E-29,,,
cg04979599,1.80176,0.10658,3.15E-29,,,
cg05451094,-2.32888,0.13776,3.15E-29,,,
cg01023751,1.51922,0.08987,3.16E-29,,,
cg19755714,1.94625,0.11513,3.16E-29,,,
cg02689489,-1.713,0.10134,3.17E-29,,,
cg00687306,-2.25318,0.1333,3.17E-29,,,
cg07538890,1.61815,0.09573,3.18E-29,,,
cg04622454,1.19015,0.07041,3.18E-29,,,
cg10911980,-1.40494,0.08312,3.19E-29,,,
cg13058457,-1.56866,0.09281,3.19E-29,,,
cg00016913,1.75098,0.1036,3.19E-29,,,
cg21820890,1.32685,0.07851,3.20E-29,,,
cg08937107,-1.56031,0.09232,3.20E-29,,,
cg19757176,-1.57867,0.09341,3.20E-29,,,
cg17457912,1.45691,0.08621,3.21E-29,,,
cg20929922,1.3628,0.08064,3.23E-29,,,
cg13066983,-1.72358,0.102,3.23E-29,,,
cg25649641,-2.23454,0.13223,3.23E-29,,,
cg12894524,-2.02205,0.11966,3.24E-29,,,
cg24035299,-1.84701,0.10931,3.25E-29,,,
cg03064100,-1.29812,0.07683,3.25E-29,,,
cg25733272,-1.86992,0.11067,3.26E-29,,,
cg21393163,1.44752,0.08567,3.26E-29,,,
cg23440155,1.80285,0.10671,3.27E-29,,,
cg21170682,-2.07528,0.12284,3.28E-29,,,
cg15227848,2.43222,0.14396,3.28E-29,,,
cg00764217,-1.51263,0.08954,3.29E-29,,,
cg10440639,-2.19964,0.1302,3.29E-29,,,
cg00237904,-1.44346,0.08544,3.30E-29,,,
cg11088489,1.87281,0.11086,3.30E-29,,,
cg01205165,1.68068,0.09949,3.30E-29,,,
cg02319818,1.57041,0.09297,3.32E-29,,,
cg05961212,1.59769,0.09459,3.33E-29,,,
cg04581214,-1.44817,0.08574,3.33E-29,,,
cg11112615,-1.48646,0.08801,3.34E-29,,,
cg13306522,-2.35203,0.13926,3.34E-29,,,
cg02695969,-2.03952,0.12076,3.35E-29,,,
cg15539420,-2.14176,0.12681,3.35E-29,,,
cg01482860,-1.8251,0.10806,3.35E-29,,,
cg05550420,-1.43932,0.08522,3.36E-29,,,
cg11782091,1.55854,0.09228,3.36E-29,,,
cg00105102,2.21487,0.13115,3.37E-29,,,
cg25312229,1.85398,0.10978,3.37E-29,,,
cg18257574,-1.7274,0.10229,3.37E-29,,,
cg05626259,-1.45798,0.08633,3.37E-29,,,
cg20458835,1.83331,0.10856,3.37E-29,,,
cg20046343,-1.7985,0.1065,3.38E-29,,,
cg14962509,-2.3656,0.14009,3.38E-29,,,
cg06381803,-2.80215,0.16594,3.39E-29,,,
cg07962315,1.42166,0.08419,3.39E-29,,,
cg00880290,-1.54139,0.09128,3.39E-29,,,
cg00917437,1.52617,0.09038,3.39E-29,,,
cg00864293,1.57095,0.09304,3.40E-29,,,
cg22244192,-1.79466,0.10629,3.41E-29,,,
cg13060154,-1.48459,0.08792,3.41E-29,,,
cg09205438,1.5221,0.09015,3.41E-29,,,
cg21727359,2.4335,0.14413,3.43E-29,,,
cg04388863,1.58027,0.0936,3.44E-29,,,
cg20059312,1.87007,0.11077,3.45E-29,,,
cg24771804,-1.97314,0.11688,3.45E-29,,,
cg18518916,-1.75743,0.1041,3.46E-29,,,
cg15012468,-1.6628,0.0985,3.46E-29,,,
cg01070065,-1.62647,0.09635,3.47E-29,,,
cg01247836,-1.44461,0.08558,3.47E-29,,,
cg10313047,-1.5417,0.09133,3.48E-29,,,
cg08696931,-1.27835,0.07573,3.48E-29,,,
cg04799958,1.43051,0.08475,3.49E-29,,,
cg26595520,-2.5799,0.15284,3.49E-29,,,
cg14283454,-1.56987,0.09301,3.50E-29,,,
cg10892403,-1.55922,0.09238,3.50E-29,,,
cg20876010,-1.5542,0.09209,3.52E-29,,,
cg06227406,1.94111,0.11502,3.52E-29,,,
cg20059492,1.94395,0.11519,3.53E-29,,,
cg13505393,-1.44776,0.08579,3.54E-29,,,
cg23083424,-1.29906,0.07698,3.55E-29,,,
cg15808063,1.75346,0.10391,3.55E-29,,,
cg10795646,-1.49852,0.08881,3.56E-29,,,
cg03287126,2.42502,0.14372,3.57E-29,,,
cg26099134,-2.15128,0.1275,3.57E-29,,,
cg13391488,2.02374,0.11994,3.57E-29,,,
cg00499822,-1.68467,0.09984,3.57E-29,,,
cg15557878,-2.32417,0.13775,3.58E-29,,,
cg26725076,-1.50853,0.08941,3.60E-29,,,
cg02662828,-1.71705,0.10178,3.60E-29,,,
cg23769730,2.53064,0.15,3.61E-29,,,
cg05550893,-1.90361,0.11284,3.61E-29,,,
cg06085204,2.85377,0.16916,3.62E-29,,,
cg22958248,1.44578,0.0857,3.62E-29,,,
cg24214659,1.75065,0.10378,3.63E-29,,,
cg23983315,-1.36287,0.0808,3.65E-29,,,
cg02364279,2.22428,0.13187,3.66E-29,,,
cg20190559,1.80381,0.10694,3.66E-29,,,
cg11459648,-1.98226,0.11753,3.67E-29,,,
cg23163513,1.75843,0.10426,3.69E-29,,,
cg13762691,-1.64813,0.09773,3.70E-29,,,
cg10734734,-2.33976,0.13874,3.70E-29,,,
cg15948536,-1.76172,0.10447,3.71E-29,,,
cg21601919,-1.58621,0.09406,3.71E-29,,,
cg24978725,-1.51757,0.08999,3.71E-29,,,
cg16352443,-1.92721,0.11428,3.71E-29,,,
