"cpg","beta","se","p","i2","p_het","details"
"cg18520777",-2.15534,0.0609,1.95e-53,NA,NA,NA
"cg10386298",-3.8771,0.10956,1.97e-53,NA,NA,NA
"cg02264459",-3.01746,0.08527,1.98e-53,NA,NA,NA
"cg26529864",-2.73536,0.07731,2e-53,NA,NA,NA
"cg04411052",-2.95014,0.08341,2.06e-53,NA,NA,NA
"cg05618222",-2.12787,0.06019,2.13e-53,NA,NA,NA
"cg04494800",3.85258,0.10898,2.14e-53,NA,NA,NA
"cg25774643",-4.49016,0.12702,2.15e-53,NA,NA,NA
"cg06905453",-3.3627,0.09513,2.16e-53,NA,NA,NA
"cg00116430",-1.91481,0.05417,2.17e-53,NA,NA,NA
"cg15226808",-2.49696,0.07065,2.18e-53,NA,NA,NA
"cg11966998",-3.6807,0.10415,2.2e-53,NA,NA,NA
"cg11100481",2.82089,0.07982,2.21e-53,NA,NA,NA
"cg20291162",-3.14604,0.08904,2.24e-53,NA,NA,NA
"cg05452899",-3.71157,0.10506,2.27e-53,NA,NA,NA
"cg02268013",3.39034,0.09597,2.27e-53,NA,NA,NA
"cg25938530",3.34066,0.09457,2.28e-53,NA,NA,NA
"cg21186778",-2.43935,0.06906,2.31e-53,NA,NA,NA
"cg21644578",2.37009,0.06711,2.31e-53,NA,NA,NA
"cg11566244",-4.05444,0.1148,2.32e-53,NA,NA,NA
"cg25823926",2.51358,0.07121,2.43e-53,NA,NA,NA
"cg21429745",-2.91176,0.08251,2.47e-53,NA,NA,NA
"cg02769705",-3.46375,0.09819,2.55e-53,NA,NA,NA
"cg27296341",3.48534,0.09881,2.58e-53,NA,NA,NA
"cg11414202",-2.37679,0.06739,2.59e-53,NA,NA,NA
"cg16684661",-2.98464,0.08463,2.61e-53,NA,NA,NA
"cg14118465",3.01388,0.08547,2.63e-53,NA,NA,NA
"cg03761216",-2.90501,0.08239,2.64e-53,NA,NA,NA
"cg05323345",-2.77332,0.07865,2.65e-53,NA,NA,NA
"cg15254238",-3.57545,0.10144,2.73e-53,NA,NA,NA
"cg18652900",-4.25854,0.12085,2.78e-53,NA,NA,NA
"cg08314408",2.73343,0.07757,2.79e-53,NA,NA,NA
"cg01899937",2.89262,0.08211,2.84e-53,NA,NA,NA
"cg09462924",-3.75546,0.1066,2.84e-53,NA,NA,NA
"cg08311935",-2.51864,0.0715,2.85e-53,NA,NA,NA
"cg21663580",-4.58702,0.13023,2.88e-53,NA,NA,NA
"cg06181069",-3.51615,0.09983,2.89e-53,NA,NA,NA
"cg06505619",2.50349,0.07108,2.89e-53,NA,NA,NA
"cg11456013",-2.56392,0.07282,2.97e-53,NA,NA,NA
"cg07093324",3.00651,0.08542,3.06e-53,NA,NA,NA
"cg23610373",-3.07493,0.08737,3.07e-53,NA,NA,NA
"cg22452230",4.15162,0.11802,3.2e-53,NA,NA,NA
"cg05226558",-2.08013,0.05914,3.22e-53,NA,NA,NA
"cg00227093",2.71719,0.07725,3.22e-53,NA,NA,NA
"cg18252924",2.59488,0.0738,3.33e-53,NA,NA,NA
"cg14242895",2.59984,0.07396,3.39e-53,NA,NA,NA
"cg06460568",-3.13284,0.08913,3.42e-53,NA,NA,NA
"cg00288844",2.76734,0.07874,3.45e-53,NA,NA,NA
"cg14512563",-2.88005,0.08195,3.47e-53,NA,NA,NA
"cg24678767",-2.11651,0.06024,3.53e-53,NA,NA,NA
"cg23531257",-2.43556,0.06933,3.57e-53,NA,NA,NA
"cg06118122",3.62068,0.10306,3.56e-53,NA,NA,NA
"cg09610332",3.31237,0.0943,3.61e-53,NA,NA,NA
"cg13488013",3.04013,0.08656,3.66e-53,NA,NA,NA
"cg11622162",3.75083,0.10681,3.68e-53,NA,NA,NA
"cg04891836",2.53547,0.07221,3.71e-53,NA,NA,NA
"cg14138540",3.22229,0.09178,3.74e-53,NA,NA,NA
"cg20508508",2.19174,0.06245,3.86e-53,NA,NA,NA
"cg01999051",3.24146,0.09236,3.88e-53,NA,NA,NA
"cg24943609",2.09245,0.05965,4.01e-53,NA,NA,NA
"cg05929069",-2.66524,0.07599,4.08e-53,NA,NA,NA
"cg06850526",3.19705,0.09116,4.1e-53,NA,NA,NA
"cg21550024",-3.54063,0.10096,4.13e-53,NA,NA,NA
"cg20583432",2.81134,0.08017,4.14e-53,NA,NA,NA
"cg07397033",2.70338,0.0771,4.18e-53,NA,NA,NA
"cg21649349",-2.39129,0.0682,4.18e-53,NA,NA,NA
"cg11684826",3.26129,0.09303,4.25e-53,NA,NA,NA
"cg23889684",3.03749,0.08667,4.36e-53,NA,NA,NA
"cg05927714",-3.5314,0.1008,4.48e-53,NA,NA,NA
"cg10301695",-3.07114,0.08766,4.48e-53,NA,NA,NA
"cg12730562",-2.14689,0.06128,4.48e-53,NA,NA,NA
"cg18506744",3.18312,0.09088,4.57e-53,NA,NA,NA
"cg02688643",-1.97171,0.0563,4.58e-53,NA,NA,NA
"cg24917382",-3.47894,0.09933,4.58e-53,NA,NA,NA
"cg07759570",-3.72858,0.10652,4.8e-53,NA,NA,NA
"cg23987137",-2.25561,0.06444,4.82e-53,NA,NA,NA
"cg24815934",2.63923,0.0754,4.82e-53,NA,NA,NA
"cg17907520",2.5767,0.07362,4.84e-53,NA,NA,NA
"cg18218112",3.26058,0.09317,4.9e-53,NA,NA,NA
"cg13149442",-2.48157,0.07092,4.92e-53,NA,NA,NA
"cg19312427",2.91045,0.08319,4.99e-53,NA,NA,NA
"cg11787160",-3.96153,0.11326,5.1e-53,NA,NA,NA
"cg15961693",-1.76144,0.05037,5.17e-53,NA,NA,NA
"cg25656098",-2.14851,0.06144,5.19e-53,NA,NA,NA
"cg08151442",-2.81694,0.08058,5.33e-53,NA,NA,NA
"cg00078299",3.25093,0.09302,5.44e-53,NA,NA,NA
"cg15639951",2.263,0.06477,5.58e-53,NA,NA,NA
"cg02963229",3.27711,0.0938,5.6e-53,NA,NA,NA
"cg27440150",-2.8138,0.08054,5.61e-53,NA,NA,NA
"cg10665488",2.55236,0.07306,5.61e-53,NA,NA,NA
"cg14196998",3.64785,0.10443,5.67e-53,NA,NA,NA
"cg02141748",-2.32681,0.06662,5.74e-53,NA,NA,NA
"cg23196756",2.6732,0.07654,5.75e-53,NA,NA,NA
"cg06614002",-2.67902,0.07671,5.78e-53,NA,NA,NA
"cg21339084",2.50857,0.07184,5.81e-53,NA,NA,NA
"cg10397678",-2.82702,0.08096,5.84e-53,NA,NA,NA
"cg06751366",-3.17948,0.09106,5.85e-53,NA,NA,NA
"cg15768226",-3.14643,0.09012,5.93e-53,NA,NA,NA
"cg10005273",2.14027,0.0613,5.93e-53,NA,NA,NA
"cg09995596",-2.74584,0.07865,5.95e-53,NA,NA,NA
"cg24046411",-3.843,0.11008,5.96e-53,NA,NA,NA
"cg14462670",2.92785,0.08388,6.03e-53,NA,NA,NA
"cg00211661",2.48221,0.07113,6.12e-53,NA,NA,NA
"cg27598168",3.19029,0.09142,6.13e-53,NA,NA,NA
"cg05916509",2.24944,0.06447,6.2e-53,NA,NA,NA
"cg00730441",-2.32876,0.06676,6.39e-53,NA,NA,NA
"cg16081457",-2.42358,0.06949,6.42e-53,NA,NA,NA
"cg19989295",-3.90564,0.11198,6.44e-53,NA,NA,NA
"cg19606103",2.77486,0.07957,6.49e-53,NA,NA,NA
"cg04596201",-2.69972,0.07742,6.52e-53,NA,NA,NA
"cg10695105",-3.20153,0.09185,6.75e-53,NA,NA,NA
"cg27508055",-2.10919,0.06051,6.77e-53,NA,NA,NA
"cg05447673",2.64991,0.07604,6.84e-53,NA,NA,NA
"cg12194745",-2.33191,0.06691,6.85e-53,NA,NA,NA
"cg25596783",-2.50627,0.07192,6.87e-53,NA,NA,NA
"cg16654458",-1.96167,0.05629,6.91e-53,NA,NA,NA
"cg26474043",-2.97033,0.08525,6.98e-53,NA,NA,NA
"cg01242196",-2.10685,0.06047,6.98e-53,NA,NA,NA
"cg17759224",2.92147,0.08385,6.98e-53,NA,NA,NA
"cg14519515",2.96616,0.08514,7.02e-53,NA,NA,NA
"cg24409808",3.75002,0.10764,7.03e-53,NA,NA,NA
"cg13146040",3.14621,0.09032,7.1e-53,NA,NA,NA
"cg20102336",3.05921,0.08784,7.21e-53,NA,NA,NA
"cg02593507",3.1241,0.08971,7.29e-53,NA,NA,NA
"cg11443888",-2.418,0.06944,7.33e-53,NA,NA,NA
"cg26337070",4.36671,0.12541,7.38e-53,NA,NA,NA
"cg09321109",3.08815,0.08872,7.54e-53,NA,NA,NA
"cg07405370",2.96266,0.08512,7.6e-53,NA,NA,NA
"cg02988775",2.87875,0.08272,7.7e-53,NA,NA,NA
"cg22437405",3.09008,0.0888,7.73e-53,NA,NA,NA
"cg21237591",-3.26649,0.09388,7.8e-53,NA,NA,NA
"cg11851174",-2.50357,0.07199,8.12e-53,NA,NA,NA
"cg10996589",-3.61855,0.10409,8.41e-53,NA,NA,NA
"cg08919597",3.30559,0.09515,8.83e-53,NA,NA,NA
"cg20971623",2.29821,0.06617,9.03e-53,NA,NA,NA
"cg09732498",-2.67005,0.0769,9.26e-53,NA,NA,NA
"cg18446472",-2.52485,0.07273,9.37e-53,NA,NA,NA
"cg06899237",2.98123,0.08588,9.4e-53,NA,NA,NA
"cg11818438",2.18973,0.06309,9.58e-53,NA,NA,NA
"cg16922937",3.22138,0.09282,9.6e-53,NA,NA,NA
"cg27549208",3.21522,0.09265,9.65e-53,NA,NA,NA
"cg10370262",-2.54646,0.07338,9.67e-53,NA,NA,NA
"cg20149937",-3.05002,0.08789,9.69e-53,NA,NA,NA
"cg23331981",3.6075,0.10399,9.93e-53,NA,NA,NA
"cg11234013",-2.0899,0.06025,1.01e-52,NA,NA,NA
"cg25471557",-2.53998,0.07324,1.02e-52,NA,NA,NA
"cg26441910",2.62807,0.07582,1.06e-52,NA,NA,NA
"cg08087868",-3.52632,0.10177,1.09e-52,NA,NA,NA
"cg21478437",-2.95418,0.08526,1.1e-52,NA,NA,NA
"cg20411756",-2.94404,0.08497,1.1e-52,NA,NA,NA
"cg18088242",-3.24319,0.09362,1.12e-52,NA,NA,NA
"cg05939495",-1.87015,0.054,1.13e-52,NA,NA,NA
"cg04978470",-3.21102,0.09272,1.14e-52,NA,NA,NA
"cg12237784",-2.71381,0.07837,1.15e-52,NA,NA,NA
"cg20691580",2.50389,0.07233,1.17e-52,NA,NA,NA
"cg07706367",2.76883,0.07998,1.17e-52,NA,NA,NA
"cg05262369",2.88316,0.08328,1.17e-52,NA,NA,NA
"cg05509696",-2.48385,0.07175,1.18e-52,NA,NA,NA
"cg21606696",2.87099,0.08294,1.19e-52,NA,NA,NA
"cg17868307",3.37624,0.09754,1.19e-52,NA,NA,NA
"cg15446939",2.54556,0.07356,1.22e-52,NA,NA,NA
"cg25381229",-1.97955,0.05721,1.23e-52,NA,NA,NA
"cg16611278",-2.7968,0.08085,1.25e-52,NA,NA,NA
"cg10928426",-2.71928,0.0786,1.25e-52,NA,NA,NA
"cg03922345",-2.39637,0.06928,1.25e-52,NA,NA,NA
"cg04937184",-3.08647,0.08923,1.26e-52,NA,NA,NA
"cg13924715",-3.03791,0.08783,1.27e-52,NA,NA,NA
"cg13809236",-3.06334,0.08859,1.3e-52,NA,NA,NA
"cg23723105",1.81699,0.05255,1.3e-52,NA,NA,NA
"cg08279008",3.49769,0.10118,1.33e-52,NA,NA,NA
"cg07962360",-1.89899,0.05494,1.34e-52,NA,NA,NA
"cg22833612",3.67566,0.10635,1.35e-52,NA,NA,NA
"cg07672051",2.42185,0.07008,1.35e-52,NA,NA,NA
"cg06895831",-2.04088,0.05906,1.36e-52,NA,NA,NA
"cg19091779",3.34591,0.09685,1.4e-52,NA,NA,NA
"cg09041614",-2.55774,0.07404,1.4e-52,NA,NA,NA
"cg07181257",2.75571,0.07978,1.41e-52,NA,NA,NA
"cg14669379",-3.77542,0.10931,1.42e-52,NA,NA,NA
"cg19758848",-2.34958,0.06804,1.45e-52,NA,NA,NA
"cg13428086",-2.37706,0.06885,1.46e-52,NA,NA,NA
"cg01847344",2.65767,0.07699,1.48e-52,NA,NA,NA
"cg13174898",2.48325,0.07194,1.49e-52,NA,NA,NA
"cg02231404",-2.59029,0.07506,1.52e-52,NA,NA,NA
"cg15403758",-2.45694,0.07121,1.54e-52,NA,NA,NA
"cg03101936",2.53259,0.0734,1.54e-52,NA,NA,NA
"cg00992055",-2.86011,0.0829,1.55e-52,NA,NA,NA
"cg05908960",-2.02125,0.05859,1.56e-52,NA,NA,NA
"cg00611192",-2.32306,0.06735,1.59e-52,NA,NA,NA
"cg27027427",3.00959,0.08727,1.6e-52,NA,NA,NA
"cg11370748",3.15977,0.09164,1.63e-52,NA,NA,NA
"cg12192145",-2.04852,0.05941,1.64e-52,NA,NA,NA
"cg23550060",2.9505,0.08558,1.64e-52,NA,NA,NA
"cg11433622",-3.6362,0.10548,1.66e-52,NA,NA,NA
"cg12570309",2.99785,0.08699,1.7e-52,NA,NA,NA
"cg19722847",2.82593,0.082,1.7e-52,NA,NA,NA
"cg23057870",-2.37741,0.069,1.73e-52,NA,NA,NA
"cg07906331",-2.27539,0.06605,1.74e-52,NA,NA,NA
"cg22041417",2.5295,0.07344,1.78e-52,NA,NA,NA
"cg10549986",3.17162,0.0921,1.81e-52,NA,NA,NA
"cg10919111",3.66075,0.10632,1.83e-52,NA,NA,NA
"cg03755158",2.81822,0.08187,1.87e-52,NA,NA,NA
"cg15012027",-2.60423,0.07566,1.89e-52,NA,NA,NA
"cg13455434",2.62207,0.07619,1.89e-52,NA,NA,NA
"cg03016867",-2.37245,0.06894,1.9e-52,NA,NA,NA
"cg15061954",-2.30887,0.06711,1.95e-52,NA,NA,NA
"cg14377923",2.78427,0.08093,1.95e-52,NA,NA,NA
"cg06808305",-2.26631,0.06588,1.97e-52,NA,NA,NA
"cg18151262",3.02105,0.08783,1.99e-52,NA,NA,NA
"cg13750219",-2.89521,0.08418,2e-52,NA,NA,NA
"cg00447324",-2.1195,0.06163,2.01e-52,NA,NA,NA
"cg20078972",3.27276,0.09516,2.01e-52,NA,NA,NA
"cg08235822",-2.24267,0.06522,2.02e-52,NA,NA,NA
"cg16437021",2.82222,0.08208,2.05e-52,NA,NA,NA
"cg09646173",-3.07563,0.0895,2.14e-52,NA,NA,NA
"cg14514032",-3.26403,0.095,2.17e-52,NA,NA,NA
"cg21408360",-2.04158,0.05947,2.33e-52,NA,NA,NA
"cg26396815",-2.3701,0.06905,2.35e-52,NA,NA,NA
"cg01150044",-2.49793,0.07277,2.35e-52,NA,NA,NA
"cg04814352",3.20265,0.09331,2.36e-52,NA,NA,NA
"cg18422423",3.6448,0.1062,2.37e-52,NA,NA,NA
"cg25140751",-2.0553,0.05989,2.4e-52,NA,NA,NA
"cg13247990",-2.397,0.06988,2.47e-52,NA,NA,NA
"cg08156844",-2.04795,0.0597,2.48e-52,NA,NA,NA
"cg03528118",-3.66461,0.10684,2.48e-52,NA,NA,NA
"cg05007126",3.15064,0.09187,2.54e-52,NA,NA,NA
"cg10851168",-1.91225,0.05578,2.6e-52,NA,NA,NA
"cg00009053",-2.90719,0.08481,2.61e-52,NA,NA,NA
"cg11484576",3.66896,0.1071,2.76e-52,NA,NA,NA
"cg06970884",-3.79002,0.11065,2.8e-52,NA,NA,NA
"cg00186909",3.31477,0.0968,2.86e-52,NA,NA,NA
"cg04446722",-2.57431,0.07518,2.88e-52,NA,NA,NA
"cg05251190",2.84377,0.08306,2.89e-52,NA,NA,NA
"cg25102206",2.19933,0.06424,2.89e-52,NA,NA,NA
"cg02395363",-3.67332,0.10731,2.93e-52,NA,NA,NA
"cg24567694",2.87317,0.08394,2.95e-52,NA,NA,NA
"cg21261709",-2.19207,0.06406,3e-52,NA,NA,NA
"cg06319475",-3.51917,0.10285,3.03e-52,NA,NA,NA
"cg03606098",3.05157,0.08923,3.16e-52,NA,NA,NA
"cg10090414",-2.06189,0.06029,3.18e-52,NA,NA,NA
"cg11208165",2.75224,0.08048,3.18e-52,NA,NA,NA
"cg00057667",-2.30409,0.06738,3.21e-52,NA,NA,NA
"cg21216471",-2.23632,0.06541,3.23e-52,NA,NA,NA
"cg19455642",2.67696,0.0783,3.25e-52,NA,NA,NA
"cg01373911",-3.43741,0.10055,3.25e-52,NA,NA,NA
"cg01055562",-2.62519,0.0768,3.29e-52,NA,NA,NA
"cg12692069",-2.50588,0.07332,3.33e-52,NA,NA,NA
"cg23866916",2.70982,0.07929,3.34e-52,NA,NA,NA
"cg06620016",-2.2361,0.06544,3.39e-52,NA,NA,NA
"cg24075745",2.37362,0.06947,3.41e-52,NA,NA,NA
"cg03613618",3.5386,0.10358,3.45e-52,NA,NA,NA
"cg11576424",3.64004,0.10658,3.52e-52,NA,NA,NA
"cg22550549",-3.36235,0.09847,3.61e-52,NA,NA,NA
"cg14564351",-2.91474,0.08537,3.63e-52,NA,NA,NA
"cg21198455",3.6467,0.10684,3.72e-52,NA,NA,NA
"cg07631359",-2.53147,0.07418,3.78e-52,NA,NA,NA
"cg24743301",-2.52381,0.07397,3.84e-52,NA,NA,NA
"cg06487442",-1.99911,0.0586,3.89e-52,NA,NA,NA
"cg08251761",3.40446,0.09981,3.91e-52,NA,NA,NA
"cg03908017",3.20908,0.09409,3.94e-52,NA,NA,NA
"cg26598918",-3.34035,0.09794,3.96e-52,NA,NA,NA
"cg01278041",-3.54079,0.10384,4.03e-52,NA,NA,NA
"cg14535274",3.7235,0.10922,4.07e-52,NA,NA,NA
"cg13519902",2.69358,0.07902,4.11e-52,NA,NA,NA
"cg13677022",-2.14351,0.06289,4.19e-52,NA,NA,NA
"cg00020991",3.37168,0.09894,4.23e-52,NA,NA,NA
"cg13941235",4.08089,0.1198,4.36e-52,NA,NA,NA
"cg02532017",-2.92579,0.0859,4.39e-52,NA,NA,NA
"cg07628073",3.65079,0.10721,4.5e-52,NA,NA,NA
"cg04221886",-3.31039,0.09724,4.59e-52,NA,NA,NA
"cg00043800",-2.4743,0.07268,4.6e-52,NA,NA,NA
"cg03469122",-2.19047,0.06436,4.65e-52,NA,NA,NA
"cg01176433",4.53192,0.13315,4.67e-52,NA,NA,NA
"cg14484844",2.50512,0.07361,4.69e-52,NA,NA,NA
"cg13995774",3.25667,0.09569,4.7e-52,NA,NA,NA
"cg16060635",2.16741,0.0637,4.79e-52,NA,NA,NA
"cg08521677",-3.23485,0.0951,4.9e-52,NA,NA,NA
"cg02465427",3.50807,0.10314,4.93e-52,NA,NA,NA
"cg17052552",-3.17854,0.09346,4.95e-52,NA,NA,NA
"cg23151453",-2.83439,0.08334,4.95e-52,NA,NA,NA
"cg07038342",3.6868,0.10841,4.97e-52,NA,NA,NA
"cg20088847",-3.23713,0.0952,5.02e-52,NA,NA,NA
"cg26833120",-2.28109,0.06709,5.07e-52,NA,NA,NA
"cg17066943",2.1072,0.06198,5.11e-52,NA,NA,NA
"cg00465970",-2.94631,0.08667,5.16e-52,NA,NA,NA
"cg05020625",-3.37896,0.09941,5.22e-52,NA,NA,NA
"cg05858126",3.3871,0.09966,5.24e-52,NA,NA,NA
"cg23998240",-2.12034,0.06239,5.28e-52,NA,NA,NA
"cg25784872",-2.29291,0.06748,5.34e-52,NA,NA,NA
"cg24530246",-2.69874,0.07944,5.44e-52,NA,NA,NA
"cg27246571",3.06126,0.09012,5.46e-52,NA,NA,NA
"cg13721589",3.40091,0.10012,5.48e-52,NA,NA,NA
"cg21697944",-2.22362,0.06546,5.48e-52,NA,NA,NA
"cg03317820",3.07059,0.0904,5.5e-52,NA,NA,NA
"cg04986336",2.18921,0.06446,5.56e-52,NA,NA,NA
"cg12712481",2.88625,0.08501,5.68e-52,NA,NA,NA
"cg26172342",-2.79958,0.08246,5.71e-52,NA,NA,NA
"cg26864950",2.7105,0.07987,5.89e-52,NA,NA,NA
"cg07931411",-3.60386,0.10619,5.89e-52,NA,NA,NA
"cg00505318",-2.4106,0.07104,5.95e-52,NA,NA,NA
"cg17005319",3.58949,0.10578,5.97e-52,NA,NA,NA
"cg13997883",-1.9197,0.05658,5.98e-52,NA,NA,NA
"cg13721644",-2.30365,0.06792,6.22e-52,NA,NA,NA
"cg08821747",3.0674,0.09045,6.28e-52,NA,NA,NA
"cg12113132",-2.40019,0.07078,6.29e-52,NA,NA,NA
"cg06866208",-2.11098,0.06228,6.49e-52,NA,NA,NA
"cg11886187",-2.91337,0.08595,6.52e-52,NA,NA,NA
"cg21524538",3.3272,0.09817,6.55e-52,NA,NA,NA
"cg24672271",-3.76964,0.11125,6.69e-52,NA,NA,NA
"cg03274456",-3.76632,0.11121,6.98e-52,NA,NA,NA
"cg20818457",-2.49326,0.07363,7.08e-52,NA,NA,NA
"cg24578857",5.06309,0.14956,7.22e-52,NA,NA,NA
"cg15722952",-2.16309,0.0639,7.28e-52,NA,NA,NA
"cg13985132",-3.00057,0.08865,7.31e-52,NA,NA,NA
"cg19763682",3.13916,0.09275,7.35e-52,NA,NA,NA
"cg12495559",-2.95836,0.08742,7.45e-52,NA,NA,NA
"cg06190046",3.84508,0.11363,7.47e-52,NA,NA,NA
"cg14898147",-2.63113,0.07777,7.59e-52,NA,NA,NA
"cg06093152",2.70876,0.08007,7.6e-52,NA,NA,NA
"cg14290576",2.53804,0.07503,7.68e-52,NA,NA,NA
"cg08387014",2.22913,0.0659,7.72e-52,NA,NA,NA
"cg09274826",1.88377,0.0557,7.79e-52,NA,NA,NA
"cg22704351",2.18454,0.06461,7.98e-52,NA,NA,NA
"cg08060322",2.99028,0.08847,8.22e-52,NA,NA,NA
"cg09478591",2.03654,0.06027,8.33e-52,NA,NA,NA
"cg00089100",3.29045,0.09738,8.4e-52,NA,NA,NA
"cg10120040",3.00905,0.08906,8.43e-52,NA,NA,NA
"cg21680729",-2.28488,0.06764,8.56e-52,NA,NA,NA
"cg11150353",2.68274,0.07941,8.56e-52,NA,NA,NA
"cg19492423",-3.08059,0.09123,8.85e-52,NA,NA,NA
"cg16272030",-2.83972,0.08415,9.29e-52,NA,NA,NA
"cg10959651",3.01266,0.08928,9.36e-52,NA,NA,NA
"cg08767743",3.56357,0.10562,9.48e-52,NA,NA,NA
"cg14322298",-2.50074,0.07412,9.51e-52,NA,NA,NA
"cg05960182",3.51043,0.10406,9.61e-52,NA,NA,NA
"cg22756951",-3.18992,0.09457,9.64e-52,NA,NA,NA
"cg09921555",-2.03093,0.06021,9.66e-52,NA,NA,NA
"cg24670715",-2.75668,0.08173,9.72e-52,NA,NA,NA
"cg13776620",-3.06862,0.091,9.92e-52,NA,NA,NA
"cg08928696",2.31827,0.06877,1.02e-51,NA,NA,NA
"cg01730857",2.82563,0.08383,1.02e-51,NA,NA,NA
"cg00813603",2.88829,0.08569,1.02e-51,NA,NA,NA
"cg20208394",2.17101,0.06442,1.04e-51,NA,NA,NA
"cg24526899",-2.44297,0.07249,1.04e-51,NA,NA,NA
"cg26615176",3.04381,0.09034,1.06e-51,NA,NA,NA
"cg19336191",3.16346,0.0939,1.06e-51,NA,NA,NA
"cg00630991",-2.38708,0.07086,1.07e-51,NA,NA,NA
"cg14895961",-2.89369,0.08592,1.09e-51,NA,NA,NA
"cg12962778",-3.08425,0.09158,1.1e-51,NA,NA,NA
"cg24376891",-2.3007,0.06832,1.1e-51,NA,NA,NA
"cg19916364",-2.38473,0.07081,1.1e-51,NA,NA,NA
"cg12076102",-2.34784,0.06972,1.11e-51,NA,NA,NA
"cg24288527",3.39872,0.10095,1.12e-51,NA,NA,NA
"cg04462378",3.07139,0.09123,1.13e-51,NA,NA,NA
"cg11707219",-3.62638,0.10772,1.14e-51,NA,NA,NA
"cg06796713",-3.89142,0.1156,1.14e-51,NA,NA,NA
"cg25936358",4.14511,0.12314,1.14e-51,NA,NA,NA
"cg00593243",3.84867,0.11434,1.14e-51,NA,NA,NA
"cg03208245",2.84278,0.08446,1.15e-51,NA,NA,NA
"cg27024654",3.80144,0.11294,1.15e-51,NA,NA,NA
"cg06711560",3.31158,0.09839,1.15e-51,NA,NA,NA
"cg09502809",-1.9491,0.05793,1.18e-51,NA,NA,NA
"cg02319187",3.13365,0.09314,1.18e-51,NA,NA,NA
"cg23266869",1.99906,0.05942,1.19e-51,NA,NA,NA
"cg25042226",-2.64361,0.07857,1.19e-51,NA,NA,NA
"cg03780927",-3.44563,0.10243,1.2e-51,NA,NA,NA
"cg07898573",2.36258,0.07023,1.2e-51,NA,NA,NA
"cg19520452",2.4185,0.0719,1.21e-51,NA,NA,NA
"cg22161383",-2.20264,0.06548,1.21e-51,NA,NA,NA
"cg00647820",-4.13867,0.12305,1.22e-51,NA,NA,NA
"cg21667878",-4.02717,0.11977,1.25e-51,NA,NA,NA
"cg26552361",-2.11659,0.06297,1.29e-51,NA,NA,NA
"cg11119023",-2.28913,0.06812,1.32e-51,NA,NA,NA
"cg15856832",-1.80439,0.0537,1.32e-51,NA,NA,NA
"cg23363971",-3.53346,0.10519,1.35e-51,NA,NA,NA
"cg06672250",-2.61914,0.07797,1.35e-51,NA,NA,NA
"cg16063416",-2.56624,0.0764,1.35e-51,NA,NA,NA
"cg12451155",-2.25107,0.06702,1.36e-51,NA,NA,NA
"cg13240017",-3.70142,0.11021,1.38e-51,NA,NA,NA
"cg23492779",-3.0299,0.09022,1.38e-51,NA,NA,NA
"cg12746120",-2.61199,0.07781,1.42e-51,NA,NA,NA
"cg09581049",-2.53949,0.07565,1.43e-51,NA,NA,NA
"cg13047308",2.8976,0.08634,1.46e-51,NA,NA,NA
"cg25266888",-2.9921,0.08917,1.48e-51,NA,NA,NA
"cg21913981",3.39291,0.10112,1.48e-51,NA,NA,NA
"cg05395852",-2.3263,0.06934,1.5e-51,NA,NA,NA
"cg22220467",-3.60998,0.10762,1.51e-51,NA,NA,NA
"cg13855364",3.37158,0.10055,1.56e-51,NA,NA,NA
"cg18183163",-3.51641,0.10487,1.57e-51,NA,NA,NA
"cg03117379",-2.19183,0.06537,1.57e-51,NA,NA,NA
"cg18824549",4.03945,0.12051,1.6e-51,NA,NA,NA
"cg26570844",3.25519,0.09712,1.62e-51,NA,NA,NA
"cg01881182",-2.4253,0.07236,1.62e-51,NA,NA,NA
"cg15488978",-3.87803,0.11571,1.63e-51,NA,NA,NA
"cg05885668",2.4134,0.07204,1.67e-51,NA,NA,NA
"cg02341559",-1.85843,0.05549,1.73e-51,NA,NA,NA
"cg20291222",3.44838,0.10297,1.73e-51,NA,NA,NA
"cg19414630",3.29026,0.09825,1.73e-51,NA,NA,NA
"cg11545871",2.37937,0.07106,1.74e-51,NA,NA,NA
"cg10352418",-1.83813,0.0549,1.76e-51,NA,NA,NA
"cg04074908",-1.95306,0.05834,1.77e-51,NA,NA,NA
"cg01307684",-3.06122,0.09144,1.78e-51,NA,NA,NA
"cg18915156",-2.59663,0.07757,1.79e-51,NA,NA,NA
"cg21941821",2.49592,0.07456,1.8e-51,NA,NA,NA
"cg26717563",-1.98093,0.05918,1.8e-51,NA,NA,NA
"cg08884932",-1.70785,0.05103,1.81e-51,NA,NA,NA
"cg11254532",-3.41223,0.10195,1.82e-51,NA,NA,NA
"cg26291519",-2.70122,0.08072,1.84e-51,NA,NA,NA
"cg17306637",-2.71734,0.08121,1.84e-51,NA,NA,NA
"cg11007962",-2.73808,0.08183,1.85e-51,NA,NA,NA
"cg18358136",-3.12067,0.09329,1.9e-51,NA,NA,NA
"cg20253551",-3.52011,0.10524,1.91e-51,NA,NA,NA
"cg18668780",-2.86939,0.08579,1.91e-51,NA,NA,NA
"cg24679890",-3.55218,0.10623,1.95e-51,NA,NA,NA
"cg26223797",-2.46906,0.07384,1.97e-51,NA,NA,NA
"cg12301972",3.94934,0.11813,1.98e-51,NA,NA,NA
"cg05277054",2.50583,0.07496,2e-51,NA,NA,NA
"cg00965578",2.7099,0.08108,2.02e-51,NA,NA,NA
