"cpg","beta","se","p","i2","p_het","details"
"cg16512458",0.147578325,0.0515,0.00413,"","",""
"cg16523185",-0.027151527,0.0263,0.302,"","",""
"cg16549027",-0.039111823,0.0429,0.362,"","",""
"cg16566391",-0.124672696,0.0389,0.00136,"","",""
"cg16596691",-0.091354694,0.0442,0.0388,"","",""
"cg16662989",0.003619936,0.0642,0.955,"","",""
"cg16703882",-0.215794823,0.1007,0.0321,"","",""
"cg16704346",-0.118993138,0.0593,0.0448,"","",""
"cg16778903",-0.092489637,0.0617,0.134,"","",""
"cg16784745",0.000699414,0.0507,0.989,"","",""
"cg16786144",-0.041995,0.054,0.437,"","",""
"cg16792632",-0.026606645,0.0679,0.695,"","",""
"cg16822143",-0.221021694,0.0886,0.0126,"","",""
"cg16867657",0.119446469,0.034,0.00045,"","",""
"cg16909962",-0.048007425,0.0555,0.387,"","",""
"cg16987606",0.089512274,0.0415,0.0311,"","",""
"cg16997203",-0.07722708,0.0922,0.402,"","",""
"cg17009433",0.075290409,0.0551,0.172,"","",""
"cg17015340",-0.064002954,0.0874,0.464,"","",""
"cg17110586",0.088323144,0.0543,0.104,"","",""
"cg17117277",-0.048663038,0.0933,0.602,"","",""
"cg17192247",0.008129488,0.0297,0.784,"","",""
"cg17243289",-0.070852723,0.0616,0.25,"","",""
"cg17280346",0.013722909,0.0721,0.849,"","",""
"cg17285883",0.168107758,0.076,0.027,"","",""
"cg17317859",-0.064809003,0.0285,0.0228,"","",""
"cg17321954",-0.000363509,0.0414,0.993,"","",""
"cg17333973",0.073255137,0.0454,0.107,"","",""
"cg17437852",-0.040664545,0.0665,0.541,"","",""
"cg17491987",-0.094999844,0.11,0.388,"","",""
"cg17621438",0.022052785,0.047,0.639,"","",""
"cg17758721",-0.043625394,0.0719,0.544,"","",""
"cg17980508",0.181127292,0.066,0.0061,"","",""
"cg18008766",-0.055100486,0.077,0.474,"","",""
"cg18021785",-0.096589189,0.0417,0.0204,"","",""
"cg18039797",-0.03968091,0.0452,0.38,"","",""
"cg18127395",-0.063546054,0.0452,0.16,"","",""
"cg18145080",-0.157221886,0.0709,0.0266,"","",""
"cg18160691",0.102504615,0.0524,0.0505,"","",""
"cg18175809",0.103347956,0.0707,0.144,"","",""
"cg18183406",-0.020164619,0.0569,0.723,"","",""
"cg18240400",-0.004395147,0.0393,0.911,"","",""
"cg18248911",0.041524647,0.0664,0.532,"","",""
"cg18252964",-0.093941181,0.0529,0.0759,"","",""
"cg18289141",0.115215949,0.0692,0.0957,"","",""
"cg18428006",-0.104834193,0.0338,0.00195,"","",""
"cg18450254",0.222617062,0.094,0.0179,"","",""
"cg18451114",-0.070307234,0.0669,0.293,"","",""
"cg18452131",-0.146313067,0.0609,0.0163,"","",""
"cg18468088",0.114990088,0.0757,0.129,"","",""
"cg18474885",0.167993328,0.0805,0.037,"","",""
"cg18515624",0.071632678,0.0471,0.128,"","",""
"cg18549036",-0.060842554,0.0604,0.314,"","",""
"cg18565342",7.72072e-05,0.0616,0.999,"","",""
"cg18569335",0.022610917,0.0866,0.794,"","",""
"cg18655369",0.037910563,0.0312,0.224,"","",""
"cg18657988",0.059650495,0.0347,0.0858,"","",""
"cg18691434",-0.054771254,0.073,0.453,"","",""
"cg18693051",0.090371012,0.0396,0.0226,"","",""
"cg18725544",-0.104496601,0.0519,0.044,"","",""
"cg18728264",-0.047693646,0.0335,0.155,"","",""
"cg18809947",0.005844091,0.0381,0.878,"","",""
"cg18928900",0.03463698,0.0395,0.381,"","",""
"cg19051213",-0.070751444,0.0305,0.0204,"","",""
"cg19055803",0.032674036,0.0469,0.486,"","",""
"cg19060970",-0.141960525,0.0517,0.00599,"","",""
"cg19185146",0.038137471,0.0266,0.151,"","",""
"cg19272238",0.055906673,0.0528,0.29,"","",""
"cg19283298",-0.286942972,0.0855,0.000792,"","",""
"cg19291355",-0.141485286,0.0752,0.06,"","",""
"cg19302722",-0.05757754,0.0401,0.151,"","",""
"cg19305718",-0.276000903,0.0704,8.79e-05,"","",""
"cg19306063",-0.30060416,0.098,0.00217,"","",""
"cg19343530",-0.16941132,0.0853,0.0469,"","",""
"cg19358608",0.012288374,0.0546,0.822,"","",""
"cg19401340",-0.04984375,0.0582,0.392,"","",""
"cg19409163",0.038304348,0.0587,0.514,"","",""
"cg19494960",-0.187526199,0.0551,0.000667,"","",""
"cg19586576",0.112719145,0.0689,0.102,"","",""
"cg19635401",-0.004558541,0.0417,0.913,"","",""
"cg19638175",0.05223396,0.026,0.0447,"","",""
"cg19651003",-0.086390116,0.0409,0.0347,"","",""
"cg19688118",-0.035761005,0.06,0.551,"","",""
"cg19761273",0.058886226,0.0453,0.194,"","",""
"cg19764555",0.188120246,0.0655,0.00409,"","",""
"cg19772907",-0.06751215,0.0725,0.352,"","",""
"cg19857461",-0.085553949,0.0716,0.232,"","",""
"cg19897172",0.029334952,0.0574,0.609,"","",""
"cg19910382",-0.048841482,0.0353,0.167,"","",""
"cg19955284",0.057073901,0.0329,0.083,"","",""
"cg19996355",0.140888722,0.0565,0.0126,"","",""
"cg20012601",0.040506756,0.0389,0.298,"","",""
"cg20049415",0.009613085,0.111,0.931,"","",""
"cg20063640",-0.059899857,0.0307,0.0508,"","",""
"cg20094837",0.109664831,0.0468,0.0191,"","",""
"cg20119148",0.097412244,0.0506,0.0542,"","",""
"cg20222376",0.051763983,0.0672,0.441,"","",""
"cg20234855",-0.006527563,0.0246,0.791,"","",""
"cg20312012",0.070868608,0.0535,0.185,"","",""
"cg20315346",-0.080838622,0.0639,0.206,"","",""
"cg20335152",-0.231216435,0.0826,0.00512,"","",""
"cg20413454",-0.037397852,0.0795,0.638,"","",""
"cg20438472",0.102596143,0.0445,0.0211,"","",""
"cg20442599",0.035504153,0.081,0.661,"","",""
"cg20481655",-0.204650099,0.0621,0.000984,"","",""
"cg20484417",0.002127294,0.0707,0.976,"","",""
"cg20518446",0.114948701,0.0885,0.194,"","",""
"cg20669012",0.061388657,0.046,0.182,"","",""
"cg20818778",-0.119001952,0.0863,0.168,"","",""
"cg20879085",-0.025834766,0.1069,0.809,"","",""
"cg20938359",0.039398411,0.0427,0.356,"","",""
"cg20943084",0.19270503,0.081,0.0173,"","",""
"cg21144922",-0.110832595,0.0414,0.00739,"","",""
"cg21159778",-0.040673619,0.0842,0.629,"","",""
"cg21182694",-0.029943323,0.0633,0.636,"","",""
"cg21186299",-0.197105662,0.0657,0.00269,"","",""
"cg21239660",-0.125590991,0.0565,0.0262,"","",""
"cg21328810",0.075703387,0.0447,0.09,"","",""
"cg21411702",-0.067069063,0.0362,0.0641,"","",""
"cg21449360",-0.210811817,0.0954,0.0272,"","",""
"cg21477033",-0.021685979,0.0407,0.594,"","",""
"cg21483700",-0.021588288,0.0515,0.675,"","",""
"cg21495349",0.123379107,0.0485,0.0109,"","",""
"cg21495653",-0.029675896,0.0446,0.506,"","",""
"cg21572722",0.076021092,0.0299,0.0111,"","",""
"cg21585733",-0.011643957,0.0484,0.81,"","",""
"cg21586203",0.03006071,0.0405,0.458,"","",""
"cg21603806",0.087467705,0.0358,0.0146,"","",""
"cg21623865",0.051448646,0.0414,0.214,"","",""
"cg21681212",-0.036160811,0.0358,0.313,"","",""
"cg21710324",0.276809145,0.0895,0.00199,"","",""
"cg21724796",-0.028782169,0.0341,0.398,"","",""
"cg21800232",-0.091373058,0.0703,0.194,"","",""
"cg21834204",0.070282363,0.0442,0.112,"","",""
"cg21857098",-0.278774409,0.0914,0.00228,"","",""
"cg21867345",0.012175257,0.0727,0.867,"","",""
"cg21877855",-0.005271497,0.06,0.93,"","",""
"cg21881330",-0.133901772,0.0799,0.0938,"","",""
"cg21899500",-0.009678497,0.0403,0.81,"","",""
"cg21927946",0.027773769,0.0551,0.614,"","",""
"cg22004069",0.029161683,0.0349,0.404,"","",""
"cg22016649",0.081239068,0.0324,0.0121,"","",""
"cg22035959",0.002137672,0.0371,0.954,"","",""
"cg22108374",0.035036569,0.0369,0.342,"","",""
"cg22134923",0.165801079,0.0673,0.0137,"","",""
"cg22164009",0.023441492,0.0308,0.447,"","",""
"cg22239213",-0.135911298,0.0617,0.0277,"","",""
"cg22258538",0.055629307,0.0575,0.333,"","",""
"cg22262152",-0.059243064,0.0401,0.14,"","",""
"cg22310062",-0.080757179,0.0687,0.24,"","",""
"cg22319147",0.043909347,0.044,0.318,"","",""
"cg22357379",-0.062772907,0.0238,0.00837,"","",""
"cg22454769",0.067092002,0.0741,0.365,"","",""
"cg22546696",0.186372011,0.1754,0.288,"","",""
"cg22695729",0.021788047,0.0356,0.541,"","",""
"cg22736354",0.118210047,0.0449,0.00853,"","",""
"cg22737154",0.053196927,0.0533,0.318,"","",""
"cg22747994",-0.104074275,0.0691,0.132,"","",""
"cg22777668",0.018832318,0.0287,0.511,"","",""
"cg22820188",0.005316974,0.0565,0.925,"","",""
"cg22920873",-0.162572436,0.0753,0.0309,"","",""
"cg22949575",-0.126584978,0.0616,0.0399,"","",""
"cg23008153",0.030286636,0.0354,0.392,"","",""
"cg23027580",0.060502828,0.0385,0.116,"","",""
"cg23045594",-0.052740271,0.0905,0.56,"","",""
"cg23091758",0.150225891,0.1393,0.281,"","",""
"cg23124451",0.020232247,0.0421,0.631,"","",""
"cg23156348",-0.031750129,0.1009,0.753,"","",""
"cg23158811",0.000951054,0.0542,0.986,"","",""
"cg23197992",-0.009488316,0.0482,0.844,"","",""
"cg23209302",-0.146602536,0.0481,0.00231,"","",""
"cg23235223",-0.001612832,0.0858,0.985,"","",""
"cg23266968",0.061470145,0.0339,0.0694,"","",""
"cg23428445",0.078440818,0.0474,0.0979,"","",""
"cg23431989",0.241037181,0.0673,0.000341,"","",""
"cg23452458",0.015611555,0.0469,0.739,"","",""
"cg23500537",-0.147152575,0.0544,0.00687,"","",""
"cg23512231",0.008962358,0.0484,0.853,"","",""
"cg23516002",0.006580599,0.0513,0.898,"","",""
"cg23517605",-0.07839438,0.0387,0.0429,"","",""
"cg23582919",-0.014971709,0.0382,0.695,"","",""
"cg23606718",0.106917151,0.0684,0.118,"","",""
"cg23684204",-0.038673189,0.095,0.684,"","",""
"cg23696949",0.099663539,0.0372,0.0074,"","",""
"cg23728735",-0.060696936,0.0535,0.257,"","",""
"cg23756251",-0.010605111,0.0439,0.809,"","",""
"cg23811789",-0.024250976,0.0915,0.791,"","",""
"cg23813012",0.027642579,0.0763,0.717,"","",""
"cg23837265",0.081972252,0.072,0.255,"","",""
"cg23854009",-0.0222334,0.1017,0.827,"","",""
"cg23858197",-0.095434545,0.046,0.038,"","",""
"cg23904595",0.160457337,0.0865,0.0635,"","",""
"cg23945793",-0.147870446,0.0923,0.109,"","",""
"cg23995914",0.020066455,0.0804,0.803,"","",""
"cg23998119",0.064211848,0.0622,0.302,"","",""
"cg24016054",-0.031982186,0.0549,0.56,"","",""
"cg24042452",-0.066698727,0.0341,0.0504,"","",""
"cg24079702",0.044264003,0.0715,0.536,"","",""
"cg24109116",0.115871427,0.0461,0.0119,"","",""
"cg24160066",0.040044602,0.0315,0.203,"","",""
"cg24214260",-0.097885423,0.0817,0.231,"","",""
"cg24292016",0.056221033,0.0554,0.31,"","",""
"cg24315421",-0.013519534,0.071,0.849,"","",""
"cg24427660",0.07729221,0.0366,0.0348,"","",""
"cg24467326",-0.259161542,0.1115,0.0201,"","",""
"cg24670497",0.06070551,0.0374,0.105,"","",""
"cg24724428",0.216812977,0.0827,0.00873,"","",""
"cg24779751",0.079800336,0.0535,0.136,"","",""
"cg24847541",0.040909644,0.0607,0.5,"","",""
"cg24862514",-0.086872016,0.0883,0.325,"","",""
"cg24865110",0.045556848,0.0354,0.198,"","",""
"cg24888989",-0.172750745,0.088,0.0496,"","",""
"cg24892069",0.055114224,0.0691,0.425,"","",""
"cg24898914",-0.299308627,0.1027,0.00356,"","",""
"cg24935332",-0.011502519,0.0662,0.862,"","",""
"cg24984506",-0.02043523,0.0732,0.78,"","",""
"cg25015277",-0.062783212,0.0574,0.274,"","",""
"cg25090514",0.201214338,0.0803,0.0122,"","",""
"cg25090604",-0.16319729,0.0713,0.0221,"","",""
"cg25103895",-0.057740392,0.0366,0.115,"","",""
"cg25139493",-0.060970113,0.0788,0.439,"","",""
"cg25287474",-0.033695994,0.0587,0.566,"","",""
"cg25298189",0.092524781,0.0389,0.0174,"","",""
"cg25316339",0.019874304,0.0668,0.766,"","",""
"cg25334393",-0.002847787,0.0554,0.959,"","",""
"cg25368116",-0.058737376,0.0447,0.189,"","",""
"cg25384043",-0.001956772,0.0578,0.973,"","",""
"cg25390506",-0.017364244,0.07,0.804,"","",""
"cg25427880",0.043348427,0.04,0.279,"","",""
"cg25469314",-0.122668749,0.0787,0.119,"","",""
"cg25478614",-0.020315754,0.0412,0.622,"","",""
"cg25549720",-0.030846899,0.0733,0.674,"","",""
"cg25590826",0.062152582,0.0473,0.189,"","",""
"cg25622481",0.112349345,0.054,0.0373,"","",""
"cg25645310",-0.026907234,0.0742,0.717,"","",""
"cg25711003",0.136320829,0.0528,0.00985,"","",""
"cg25743481",-0.006664662,0.0949,0.944,"","",""
"cg25826226",0.155353348,0.1447,0.283,"","",""
"cg25857695",-0.11889954,0.0507,0.0191,"","",""
"cg25865108",0.143612142,0.042,0.000624,"","",""
"cg25941354",0.048315604,0.0327,0.14,"","",""
"cg26093145",0.000936076,0.0533,0.986,"","",""
"cg26104196",0.044700834,0.0283,0.114,"","",""
"cg26158959",0.080635616,0.0416,0.0524,"","",""
"cg26161329",-0.020425601,0.0819,0.803,"","",""
"cg26182780",-0.092607236,0.06,0.123,"","",""
"cg26195652",-0.123788226,0.0433,0.00427,"","",""
"cg26290632",0.015933462,0.0613,0.795,"","",""
"cg26337070",0.02505933,0.0869,0.773,"","",""
"cg26348226",0.120106956,0.0423,0.0045,"","",""
"cg26397188",-0.043810436,0.0684,0.522,"","",""
"cg26397500",-0.046553222,0.0692,0.501,"","",""
"cg26400491",0.025137482,0.0773,0.745,"","",""
"cg26522319",0.135991467,0.0959,0.156,"","",""
"cg26523338",-0.169350296,0.0582,0.0036,"","",""
"cg26546105",-0.031197954,0.0408,0.445,"","",""
"cg26546113",-0.065137747,0.0673,0.333,"","",""
"cg26548187",0.022573257,0.0308,0.464,"","",""
"cg26559209",0.19508808,0.0721,0.00679,"","",""
"cg26663772",-0.079097367,0.0313,0.0114,"","",""
"cg26734668",-0.047198096,0.0516,0.36,"","",""
"cg26759223",0.090926049,0.0738,0.218,"","",""
"cg26781524",-0.008926993,0.0466,0.848,"","",""
"cg26792755",-0.203712939,0.071,0.00413,"","",""
"cg26833936",0.031930229,0.0724,0.659,"","",""
"cg26837800",0.148912918,0.0508,0.00339,"","",""
"cg26856080",-0.034309956,0.0292,0.24,"","",""
"cg26915924",-0.216325263,0.0983,0.0277,"","",""
"cg26921969",0.066223699,0.042,0.115,"","",""
"cg26942169",-0.091711153,0.0432,0.0337,"","",""
"cg26946311",-0.047977792,0.0353,0.174,"","",""
"cg26956371",-0.10148573,0.1066,0.341,"","",""
"cg26974111",0.039777588,0.0478,0.405,"","",""
"cg27112370",-0.04171286,0.0512,0.415,"","",""
"cg27180315",-0.047561709,0.0258,0.0649,"","",""
"cg27281285",-0.059793662,0.0426,0.16,"","",""
"cg27320127",0.103446253,0.0551,0.0605,"","",""
"cg27461196",-0.013944389,0.0255,0.585,"","",""
"cg27485921",0.076417506,0.0362,0.0348,"","",""
"cg27534520",0.169258793,0.0593,0.00429,"","",""
"cg27541691",-0.042875973,0.0646,0.507,"","",""
"cg27575890",0.030349231,0.0294,0.302,"","",""
"cg27584762",0.088162149,0.0357,0.0135,"","",""
"cg27665659",0.085585861,0.0529,0.106,"","",""
"ch.12.1637510F",-0.128743608,0.0424,0.0024,"","",""
