"cpg","beta","se","p","i2","p_het","details"
"cg11326485",0.01304,0.00291,7.47e-06,"","",""
"cg09970120",0.0118,0.00263,7.45e-06,"","",""
"cg25012761",0.00985,0.0022,7.53e-06,"","",""
"cg22923514",0.04518,0.01009,7.56e-06,"","",""
"cg16063666",0.01271,0.00284,7.64e-06,"","",""
"cg24938064",0.02059,0.0046,7.67e-06,"","",""
"cg13682019",0.01895,0.00424,7.66e-06,"","",""
"cg25810484",0.0209,0.00467,7.76e-06,"","",""
"cg25521963",0.01107,0.00248,7.81e-06,"","",""
"cg24856673",0.02818,0.00631,7.93e-06,"","",""
"cg06006071",0.02771,0.0062,7.91e-06,"","",""
"cg27287944",-0.03363,0.00753,7.91e-06,"","",""
"cg08121760",0.01316,0.00295,8.01e-06,"","",""
"cg21548116",0.01125,0.00252,8.02e-06,"","",""
"cg01314691",0.01119,0.00251,8.06e-06,"","",""
"cg18204079",0.0114,0.00255,8.11e-06,"","",""
"cg16627829",0.02864,0.00642,8.16e-06,"","",""
"cg06502868",0.00842,0.00189,8.17e-06,"","",""
"cg15481161",0.02902,0.00651,8.22e-06,"","",""
"cg19596790",0.01238,0.00278,8.25e-06,"","",""
"cg27577527",0.01109,0.00249,8.35e-06,"","",""
"cg02970836",0.02181,0.0049,8.39e-06,"","",""
"cg11851894",0.02289,0.00514,8.43e-06,"","",""
"cg15893127",0.01993,0.00447,8.44e-06,"","",""
"cg08152926",0.01251,0.00281,8.51e-06,"","",""
"cg01144148",0.01191,0.00268,8.53e-06,"","",""
"cg24430642",-0.03453,0.00776,8.52e-06,"","",""
"cg08530838",0.04334,0.00974,8.64e-06,"","",""
"cg18051914",0.02909,0.00654,8.58e-06,"","",""
"cg17524017",0.02867,0.00644,8.64e-06,"","",""
"cg26484086",0.01876,0.00422,8.66e-06,"","",""
"cg22640010",0.01644,0.00369,8.59e-06,"","",""
"cg08781140",0.01115,0.00251,8.6e-06,"","",""
"cg23221915",0.01111,0.0025,8.67e-06,"","",""
"cg13097090",-0.06514,0.01465,8.74e-06,"","",""
"cg03556653",0.02934,0.0066,8.8e-06,"","",""
"cg06829538",0.02017,0.00454,8.77e-06,"","",""
"cg00924004",0.01987,0.00447,8.75e-06,"","",""
"cg27448015",0.01161,0.00261,8.8e-06,"","",""
"cg19415767",0.01136,0.00255,8.7e-06,"","",""
"cg14207052",0.0069,0.00155,8.79e-06,"","",""
"cg24442454",0.01929,0.00434,8.85e-06,"","",""
"cg18757242",0.01088,0.00245,8.86e-06,"","",""
"cg02759110",0.01942,0.00437,8.91e-06,"","",""
"cg08102602",0.01231,0.00277,8.9e-06,"","",""
"cg25923207",0.02805,0.00632,8.99e-06,"","",""
"ch.15.90570017R",0.01786,0.00402,9.02e-06,"","",""
"cg27461733",0.01162,0.00262,9.03e-06,"","",""
"cg25338262",0.01099,0.00248,8.99e-06,"","",""
"cg24805728",0.01089,0.00245,9.03e-06,"","",""
"cg02342257",0.02763,0.00623,9.12e-06,"","",""
"cg04805612",0.01189,0.00268,9.13e-06,"","",""
"cg18465286",0.01123,0.00253,9.1e-06,"","",""
"cg17204213",0.00538,0.00121,9.15e-06,"","",""
"cg07864323",0.01081,0.00244,9.17e-06,"","",""
"cg23468128",0.01155,0.0026,9.22e-06,"","",""
"cg12027059",0.0114,0.00257,9.23e-06,"","",""
"cg04608651",-0.03467,0.00782,9.24e-06,"","",""
"cg08086720",0.01977,0.00446,9.3e-06,"","",""
"cg06733439",0.01174,0.00265,9.29e-06,"","",""
"cg00209424",0.01123,0.00253,9.31e-06,"","",""
"cg15227574",0.01122,0.00253,9.28e-06,"","",""
"cg25688113",0.01872,0.00423,9.41e-06,"","",""
"cg11546137",0.01885,0.00426,9.45e-06,"","",""
"cg08450938",0.01212,0.00274,9.45e-06,"","",""
"cg20118134",0.0114,0.00257,9.52e-06,"","",""
"cg20898347",0.01099,0.00248,9.52e-06,"","",""
"cg05774801",0.00834,0.00188,9.52e-06,"","",""
"cg08640634",0.01289,0.00291,9.61e-06,"","",""
"cg10307507",0.01861,0.00421,9.63e-06,"","",""
"cg14853989",0.0114,0.00258,9.72e-06,"","",""
"cg15559909",0.01103,0.00249,9.76e-06,"","",""
"cg24486960",0.01099,0.00249,9.79e-06,"","",""
"cg06313241",-0.03266,0.00739,9.84e-06,"","",""
"cg03653541",0.02725,0.00617,9.95e-06,"","",""
"cg14928057",0.02085,0.00472,9.92e-06,"","",""
"cg21759057",0.01131,0.00256,9.97e-06,"","",""
"cg23937586",0.0112,0.00253,9.94e-06,"","",""
"cg27162881",0.01081,0.00245,9.94e-06,"","",""
"cg05467676",0.02743,0.00621,9.99e-06,"","",""
"cg20749730",0.01194,0.0027,1.01e-05,"","",""
"cg18880765",0.01113,0.00252,1.03e-05,"","",""
"cg19816667",0.0207,0.0047,1.04e-05,"","",""
"cg13743393",0.01096,0.00249,1.04e-05,"","",""
"cg26947572",0.0115,0.00261,1.05e-05,"","",""
"cg18632843",0.01864,0.00423,1.05e-05,"","",""
"cg08375775",0.0131,0.00297,1.06e-05,"","",""
"cg22588307",0.01164,0.00264,1.07e-05,"","",""
"cg05508447",0.01068,0.00243,1.07e-05,"","",""
"cg08312083",0.01113,0.00253,1.09e-05,"","",""
"cg12653146",-0.05936,0.0135,1.1e-05,"","",""
"cg21752167",0.01109,0.00252,1.1e-05,"","",""
"cg26375147",0.00617,0.0014,1.1e-05,"","",""
"cg27123533",0.01857,0.00422,1.1e-05,"","",""
"cg14162681",0.01982,0.00451,1.11e-05,"","",""
"cg02853012",0.01997,0.00455,1.12e-05,"","",""
"cg09700470",0.0123,0.0028,1.12e-05,"","",""
"cg07287258",0.01118,0.00254,1.11e-05,"","",""
"cg15622697",0.01095,0.00249,1.11e-05,"","",""
"cg14870673",0.01071,0.00244,1.12e-05,"","",""
"cg05930133",0.01056,0.0024,1.12e-05,"","",""
"cg23080354",0.00637,0.00145,1.11e-05,"","",""
"cg14307892",0.01261,0.00287,1.13e-05,"","",""
"cg17885031",0.01058,0.00241,1.13e-05,"","",""
"cg14076660",0.02035,0.00464,1.15e-05,"","",""
"cg15724937",0.01454,0.00331,1.15e-05,"","",""
"cg14545970",0.01102,0.00251,1.15e-05,"","",""
"cg06765552",0.01922,0.00439,1.17e-05,"","",""
"cg07765813",0.01091,0.00249,1.18e-05,"","",""
"cg22876643",0.01172,0.00268,1.18e-05,"","",""
"cg13433937",0.01959,0.00447,1.18e-05,"","",""
"cg01188396",0.01894,0.00433,1.2e-05,"","",""
"cg26924890",0.01141,0.00261,1.2e-05,"","",""
"cg08852894",0.0113,0.00258,1.2e-05,"","",""
"cg03378876",0.01106,0.00253,1.2e-05,"","",""
"cg26802291",0.0107,0.00244,1.19e-05,"","",""
"cg18537361",-0.03638,0.00831,1.2e-05,"","",""
"cg05145534",0.01934,0.00442,1.2e-05,"","",""
"cg03713379",0.03114,0.00712,1.21e-05,"","",""
"cg08054513",0.01105,0.00253,1.21e-05,"","",""
"cg14467181",0.02794,0.00639,1.23e-05,"","",""
"cg03300177",0.02721,0.00622,1.23e-05,"","",""
"cg13782781",0.01945,0.00445,1.23e-05,"","",""
"cg19315202",0.01212,0.00277,1.23e-05,"","",""
"cg26081974",-0.027,0.00618,1.23e-05,"","",""
"cg20434926",0.01122,0.00257,1.23e-05,"","",""
"cg12470011",0.01854,0.00424,1.24e-05,"","",""
"cg05842348",0.0217,0.00497,1.25e-05,"","",""
"cg06603997",0.01977,0.00452,1.24e-05,"","",""
"cg02301319",-0.04093,0.00937,1.25e-05,"","",""
"cg19379175",0.01052,0.00241,1.25e-05,"","",""
"cg06047473",0.01067,0.00244,1.26e-05,"","",""
"cg01656048",0.01067,0.00244,1.27e-05,"","",""
"cg02172857",0.0109,0.0025,1.27e-05,"","",""
"cg11338088",0.01858,0.00426,1.28e-05,"","",""
"cg20823772",0.01477,0.00338,1.28e-05,"","",""
"cg25789277",0.02474,0.00567,1.29e-05,"","",""
"cg02858985",0.01913,0.00439,1.3e-05,"","",""
"cg07824265",0.01888,0.00433,1.3e-05,"","",""
"cg15418581",0.0108,0.00248,1.3e-05,"","",""
"cg11081703",0.01154,0.00265,1.32e-05,"","",""
"cg18476530",0.01509,0.00346,1.33e-05,"","",""
"cg17198776",0.01044,0.0024,1.33e-05,"","",""
"cg07321681",0.01945,0.00447,1.35e-05,"","",""
"cg05679093",0.02078,0.00477,1.35e-05,"","",""
"cg23524294",0.02022,0.00465,1.36e-05,"","",""
"cg26364182",0.01122,0.00258,1.36e-05,"","",""
"cg04136018",0.01102,0.00253,1.36e-05,"","",""
"cg10503334",0.02734,0.00629,1.37e-05,"","",""
"cg03994318",0.00543,0.00125,1.37e-05,"","",""
"cg10133929",0.00706,0.00162,1.38e-05,"","",""
"cg10830145",0.02712,0.00624,1.38e-05,"","",""
"cg02716123",0.01252,0.00288,1.39e-05,"","",""
"cg19603847",0.01132,0.00261,1.39e-05,"","",""
"cg26851496",0.01097,0.00252,1.38e-05,"","",""
"cg17170741",0.01155,0.00266,1.4e-05,"","",""
"cg03209812",0.02701,0.00622,1.4e-05,"","",""
"cg19692318",0.01953,0.0045,1.41e-05,"","",""
"cg14168530",0.01105,0.00254,1.41e-05,"","",""
"cg13645282",0.01102,0.00254,1.41e-05,"","",""
"cg22263793",0.01152,0.00265,1.42e-05,"","",""
"cg06113354",0.02103,0.00485,1.44e-05,"","",""
"cg06831919",0.01113,0.00257,1.45e-05,"","",""
"cg26393294",0.02765,0.00638,1.45e-05,"","",""
"cg26767085",-0.03179,0.00733,1.46e-05,"","",""
"cg22148297",0.02853,0.00658,1.47e-05,"","",""
"cg13914083",0.01096,0.00253,1.47e-05,"","",""
"cg23160717",0.01974,0.00456,1.49e-05,"","",""
"cg01646019",0.01147,0.00265,1.48e-05,"","",""
"cg19799760",0.01107,0.00256,1.48e-05,"","",""
"cg18249625",0.01089,0.00251,1.48e-05,"","",""
"cg15407505",0.01085,0.00251,1.49e-05,"","",""
"cg07831731",-0.03821,0.00882,1.48e-05,"","",""
"cg12187586",0.01138,0.00263,1.5e-05,"","",""
"cg12401731",0.02033,0.0047,1.5e-05,"","",""
"cg14348658",0.01069,0.00247,1.52e-05,"","",""
"cg09922770",0.01048,0.00242,1.52e-05,"","",""
"cg14192160",0.02731,0.00631,1.52e-05,"","",""
"cg25126678",0.0117,0.0027,1.52e-05,"","",""
"cg23490166",0.0106,0.00245,1.53e-05,"","",""
"cg07759727",0.02863,0.00663,1.55e-05,"","",""
"cg07571509",0.0237,0.00548,1.54e-05,"","",""
"cg24954670",0.01908,0.00442,1.55e-05,"","",""
"cg08020574",0.01139,0.00264,1.55e-05,"","",""
"cg14189621",0.01118,0.00259,1.55e-05,"","",""
"cg26378593",0.01064,0.00246,1.55e-05,"","",""
"cg20898829",0.01096,0.00254,1.56e-05,"","",""
"cg09770905",0.01025,0.00237,1.57e-05,"","",""
"cg12842420",-0.02943,0.00681,1.57e-05,"","",""
"cg04607323",-0.0249,0.00577,1.58e-05,"","",""
"cg05359285",0.01916,0.00444,1.59e-05,"","",""
"cg10540759",0.01056,0.00245,1.6e-05,"","",""
"cg19592336",0.03352,0.00777,1.61e-05,"","",""
"cg15936439",0.01138,0.00264,1.61e-05,"","",""
"cg05695311",0.01044,0.00242,1.61e-05,"","",""
"cg22278400",0.01151,0.00267,1.63e-05,"","",""
"cg06080402",0.01078,0.0025,1.63e-05,"","",""
"cg16699849",0.01038,0.00241,1.63e-05,"","",""
"cg12372788",0.01079,0.0025,1.65e-05,"","",""
"cg21878393",-0.03488,0.0081,1.66e-05,"","",""
"cg25390658",0.02002,0.00465,1.67e-05,"","",""
"cg21475544",0.01936,0.0045,1.68e-05,"","",""
"cg22023952",0.01105,0.00257,1.68e-05,"","",""
"cg09569050",0.01903,0.00442,1.7e-05,"","",""
"cg01163790",0.01084,0.00252,1.7e-05,"","",""
"cg17100761",0.01922,0.00447,1.71e-05,"","",""
"cg01631375",0.01078,0.00251,1.72e-05,"","",""
"cg03838635",0.01915,0.00446,1.73e-05,"","",""
"cg11036893",-0.03142,0.00731,1.74e-05,"","",""
"cg03225210",0.02709,0.00631,1.75e-05,"","",""
"cg18338495",0.01106,0.00258,1.75e-05,"","",""
"cg14425609",0.00801,0.00187,1.75e-05,"","",""
"cg23031518",0.01105,0.00257,1.76e-05,"","",""
"cg07234880",0.0106,0.00247,1.76e-05,"","",""
"cg15880762",0.02052,0.00478,1.77e-05,"","",""
"cg24255928",0.0113,0.00263,1.79e-05,"","",""
"cg01916743",-0.03383,0.00789,1.79e-05,"","",""
"cg04735442",0.01889,0.0044,1.8e-05,"","",""
"cg18140558",0.01808,0.00422,1.8e-05,"","",""
"cg09135056",0.01053,0.00246,1.81e-05,"","",""
"cg25160726",0.02771,0.00647,1.82e-05,"","",""
"cg19599862",0.01978,0.00462,1.82e-05,"","",""
"cg15104158",0.01126,0.00263,1.83e-05,"","",""
"cg22041081",0.01091,0.00255,1.83e-05,"","",""
"cg19336577",0.0108,0.00252,1.84e-05,"","",""
"cg02720131",0.01057,0.00247,1.83e-05,"","",""
"cg10395222",0.01055,0.00246,1.84e-05,"","",""
"cg03562044",0.00519,0.00121,1.83e-05,"","",""
"cg19731367",0.01094,0.00255,1.84e-05,"","",""
"cg20936013",0.01161,0.00271,1.85e-05,"","",""
"cg05658887",0.04434,0.01036,1.87e-05,"","",""
"cg18500360",0.02275,0.00532,1.88e-05,"","",""
"cg11339341",0.02039,0.00477,1.88e-05,"","",""
"cg27546065",0.01133,0.00265,1.88e-05,"","",""
"cg04880732",0.01131,0.00264,1.88e-05,"","",""
"cg06795634",-0.08819,0.02062,1.89e-05,"","",""
"cg24448859",0.01213,0.00284,1.91e-05,"","",""
"cg15591198",0.01201,0.00281,1.91e-05,"","",""
"cg00376544",0.00986,0.00231,1.92e-05,"","",""
"cg04117688",-0.03003,0.00703,1.94e-05,"","",""
"cg18853935",0.011,0.00258,1.97e-05,"","",""
"cg00929392",0.01129,0.00265,1.97e-05,"","",""
"cg22805152",0.01907,0.00447,1.98e-05,"","",""
"cg21026257",0.018,0.00422,1.99e-05,"","",""
"cg20286203",0.01215,0.00285,2e-05,"","",""
"cg02791753",0.02851,0.00668,2e-05,"","",""
"cg26502194",-0.04523,0.01061,2e-05,"","",""
"cg03535361",0.01033,0.00242,2.01e-05,"","",""
"cg10574148",0.01895,0.00444,2.01e-05,"","",""
"cg08766469",0.00521,0.00122,2.02e-05,"","",""
"cg09004581",0.02151,0.00505,2.02e-05,"","",""
"cg05136452",0.01131,0.00265,2.04e-05,"","",""
"cg26680520",0.01103,0.00259,2.04e-05,"","",""
"cg26221568",0.02909,0.00683,2.07e-05,"","",""
"cg18317933",-0.03714,0.00872,2.07e-05,"","",""
"cg27062369",0.01063,0.0025,2.07e-05,"","",""
"cg10115894",0.0179,0.00421,2.1e-05,"","",""
"cg24001477",0.01037,0.00244,2.11e-05,"","",""
"cg16076651",0.01065,0.00251,2.13e-05,"","",""
"cg00522555",-0.03104,0.0073,2.14e-05,"","",""
"cg04530116",0.03007,0.00708,2.14e-05,"","",""
"cg12702981",0.01916,0.00451,2.14e-05,"","",""
"cg08436798",-0.03413,0.00803,2.15e-05,"","",""
"cg25828259",-0.03125,0.00736,2.15e-05,"","",""
"cg10573553",-0.03506,0.00825,2.15e-05,"","",""
"cg07614018",0.012,0.00283,2.17e-05,"","",""
"cg15932013",0.01201,0.00283,2.17e-05,"","",""
"cg07649988",0.01016,0.00239,2.17e-05,"","",""
"cg19025031",0.02767,0.00652,2.18e-05,"","",""
"cg16645202",0.01187,0.0028,2.18e-05,"","",""
"cg19274820",0.0107,0.00252,2.19e-05,"","",""
"cg27431596",0.0144,0.00339,2.2e-05,"","",""
"cg04871835",0.01084,0.00256,2.22e-05,"","",""
"cg04968132",0.01869,0.00441,2.24e-05,"","",""
"cg22644320",-0.02827,0.00667,2.24e-05,"","",""
"ch.19.11524367R",0.0051,0.0012,2.25e-05,"","",""
"cg17041937",0.00355,0.00084,2.25e-05,"","",""
"cg25003472",0.01207,0.00285,2.27e-05,"","",""
"cg08139724",0.01068,0.00252,2.27e-05,"","",""
"cg00275181",0.02832,0.00669,2.29e-05,"","",""
"cg18347040",0.01099,0.0026,2.3e-05,"","",""
"cg08165532",0.01955,0.00462,2.31e-05,"","",""
"cg17910813",0.01963,0.00464,2.32e-05,"","",""
"cg16628556",-0.05282,0.01249,2.33e-05,"","",""
"cg13417268",0.01216,0.00287,2.33e-05,"","",""
"cg26145223",0.01836,0.00434,2.33e-05,"","",""
"cg17025142",0.01659,0.00392,2.35e-05,"","",""
"cg27187669",-0.03101,0.00733,2.35e-05,"","",""
"cg08243434",-0.04792,0.01133,2.35e-05,"","",""
"cg00050590",0.01042,0.00246,2.36e-05,"","",""
"cg08017498",0.01062,0.00251,2.38e-05,"","",""
"cg01448341",0.01056,0.0025,2.38e-05,"","",""
"cg14572581",0.01762,0.00417,2.39e-05,"","",""
"cg06281795",0.02823,0.00668,2.4e-05,"","",""
"cg09688486",0.01164,0.00276,2.42e-05,"","",""
"cg07317551",0.01291,0.00306,2.42e-05,"","",""
"cg01783070",0.00892,0.00211,2.43e-05,"","",""
"cg04560225",0.02995,0.0071,2.45e-05,"","",""
"cg20440414",0.01044,0.00247,2.45e-05,"","",""
"cg10200388",0.02796,0.00663,2.49e-05,"","",""
"cg05409597",0.02593,0.00615,2.49e-05,"","",""
"cg07428439",0.02002,0.00475,2.49e-05,"","",""
"cg26817371",0.01963,0.00465,2.46e-05,"","",""
"cg02506053",0.01886,0.00447,2.48e-05,"","",""
"cg06952751",0.01143,0.00271,2.46e-05,"","",""
"cg14525688",0.01091,0.00259,2.49e-05,"","",""
"cg08853419",0.01088,0.00258,2.48e-05,"","",""
"cg24298103",0.01078,0.00256,2.49e-05,"","",""
"cg18732527",0.01062,0.00252,2.48e-05,"","",""
"cg05627078",0.01041,0.00247,2.46e-05,"","",""
"cg01555791",0.00686,0.00163,2.49e-05,"","",""
"cg09354439",0.00466,0.00111,2.48e-05,"","",""
"cg27412987",0.01105,0.00262,2.5e-05,"","",""
"cg27338287",0.01112,0.00264,2.51e-05,"","",""
"cg15923342",0.01037,0.00246,2.51e-05,"","",""
"cg03841667",0.01247,0.00296,2.52e-05,"","",""
"cg10721001",0.01097,0.0026,2.52e-05,"","",""
"cg00853296",0.01072,0.00254,2.52e-05,"","",""
"cg15830544",-0.03789,0.009,2.53e-05,"","",""
"cg15982991",0.01045,0.00248,2.55e-05,"","",""
"cg10632215",-0.04032,0.00958,2.57e-05,"","",""
"cg21300403",-0.08857,0.02105,2.58e-05,"","",""
"cg16916914",0.0109,0.00259,2.6e-05,"","",""
"cg20717205",0.01066,0.00253,2.59e-05,"","",""
"cg17492041",0.01149,0.00273,2.61e-05,"","",""
"cg15651918",0.011,0.00262,2.62e-05,"","",""
"cg15988010",0.01046,0.00249,2.62e-05,"","",""
"cg08042316",0.01034,0.00246,2.62e-05,"","",""
"cg18238623",-0.03694,0.00879,2.63e-05,"","",""
"cg11851456",0.03532,0.0084,2.64e-05,"","",""
"cg23940169",0.01044,0.00248,2.65e-05,"","",""
"cg23209098",0.01866,0.00445,2.7e-05,"","",""
"cg17772490",0.01055,0.00251,2.71e-05,"","",""
"cg04691892",0.01795,0.00428,2.72e-05,"","",""
"cg11536474",0.01078,0.00257,2.73e-05,"","",""
"cg10957733",0.02459,0.00586,2.73e-05,"","",""
"cg17512843",0.01036,0.00247,2.73e-05,"","",""
"cg05931606",0.0105,0.0025,2.74e-05,"","",""
"cg10117795",0.01115,0.00266,2.75e-05,"","",""
"cg11706467",0.01121,0.00267,2.77e-05,"","",""
"cg18505495",0.01076,0.00257,2.77e-05,"","",""
"cg07749724",0.00456,0.00109,2.77e-05,"","",""
"cg09344629",-0.02768,0.0066,2.77e-05,"","",""
"cg02486209",-0.03711,0.00886,2.8e-05,"","",""
"cg10608256",0.01084,0.00259,2.82e-05,"","",""
"cg14335894",0.01916,0.00458,2.82e-05,"","",""
"cg17880703",0.0079,0.00189,2.85e-05,"","",""
"cg14030882",0.02716,0.00649,2.87e-05,"","",""
"cg16676492",0.01012,0.00242,2.86e-05,"","",""
"cg10263973",0.01191,0.00285,2.87e-05,"","",""
"cg26386788",0.03604,0.00862,2.9e-05,"","",""
"cg01102013",0.01025,0.00245,2.9e-05,"","",""
"cg17783641",0.01198,0.00287,2.92e-05,"","",""
"cg01398529",0.01127,0.0027,2.92e-05,"","",""
"cg18554811",0.01097,0.00262,2.92e-05,"","",""
"cg11498607",0.0103,0.00247,2.94e-05,"","",""
"cg08132177",0.01847,0.00442,2.94e-05,"","",""
"cg15435830",0.011,0.00263,2.95e-05,"","",""
"cg07877852",0.01053,0.00252,2.96e-05,"","",""
"cg24640272",0.01058,0.00253,2.97e-05,"","",""
"cg06116636",0.02784,0.00667,2.99e-05,"","",""
"cg12020476",0.01763,0.00422,2.99e-05,"","",""
"cg24547755",0.0102,0.00244,3e-05,"","",""
"cg12275723",0.01099,0.00263,3e-05,"","",""
"cg12046602",0.04257,0.01021,3.03e-05,"","",""
"cg12080391",0.01128,0.0027,3.03e-05,"","",""
"cg21132860",0.01092,0.00262,3.05e-05,"","",""
"cg06288821",0.01788,0.00429,3.06e-05,"","",""
"cg25565138",0.01094,0.00262,3.06e-05,"","",""
"cg26814276",0.01066,0.00256,3.08e-05,"","",""
"cg10510891",0.00377,9e-04,3.09e-05,"","",""
"cg21030970",0.03011,0.00723,3.11e-05,"","",""
"cg06214241",0.01922,0.00461,3.11e-05,"","",""
"cg02243714",0.00637,0.00153,3.12e-05,"","",""
"cg12902497",0.01087,0.00261,3.13e-05,"","",""
"cg21005853",0.01343,0.00323,3.14e-05,"","",""
"cg09986774",0.01996,0.0048,3.15e-05,"","",""
"cg07071580",0.01038,0.00249,3.16e-05,"","",""
"cg00301601",0.00703,0.00169,3.17e-05,"","",""
"cg16716345",0.01015,0.00244,3.17e-05,"","",""
"cg17412405",0.01175,0.00282,3.18e-05,"","",""
"cg16184008",0.03321,0.00799,3.25e-05,"","",""
"cg07089235",0.01806,0.00435,3.26e-05,"","",""
"cg27223727",0.01102,0.00265,3.26e-05,"","",""
"cg25324601",0.01038,0.0025,3.25e-05,"","",""
"cg26161795",0.01104,0.00266,3.3e-05,"","",""
"cg21964999",0.01079,0.0026,3.3e-05,"","",""
"cg14529102",-0.02615,0.0063,3.31e-05,"","",""
"cg04392971",0.01051,0.00253,3.32e-05,"","",""
"cg00734760",0.01128,0.00272,3.32e-05,"","",""
"cg23854456",-0.03139,0.00756,3.33e-05,"","",""
"cg05317498",-0.03173,0.00765,3.38e-05,"","",""
"cg16824584",0.0082,0.00198,3.41e-05,"","",""
"cg15578615",0.01817,0.00439,3.43e-05,"","",""
"cg25179830",0.01027,0.00248,3.45e-05,"","",""
"cg12706983",0.01919,0.00464,3.47e-05,"","",""
"cg26884261",0.0104,0.00251,3.5e-05,"","",""
"cg11809582",0.01101,0.00266,3.51e-05,"","",""
"cg21910545",0.01056,0.00255,3.52e-05,"","",""
"cg15129608",0.01072,0.00259,3.55e-05,"","",""
"cg17553389",0.01028,0.00249,3.55e-05,"","",""
"cg12588256",0.01852,0.00448,3.58e-05,"","",""
"cg22259630",0.01021,0.00247,3.6e-05,"","",""
"cg07909359",0.01066,0.00258,3.62e-05,"","",""
"cg03553640",-0.04761,0.01153,3.63e-05,"","",""
"cg11392389",0.01083,0.00262,3.64e-05,"","",""
"cg19672685",-0.09905,0.02399,3.66e-05,"","",""
"cg10453977",0.03105,0.00752,3.65e-05,"","",""
"cg13014558",0.00538,0.0013,3.66e-05,"","",""
"cg13442432",0.01012,0.00245,3.68e-05,"","",""
"cg07204747",0.01788,0.00433,3.7e-05,"","",""
"cg27565555",0.01037,0.00251,3.71e-05,"","",""
"cg11155414",0.01945,0.00472,3.71e-05,"","",""
"cg23627444",0.01978,0.0048,3.73e-05,"","",""
"cg12093371",0.01983,0.00481,3.75e-05,"","",""
"cg02482614",0.01103,0.00268,3.75e-05,"","",""
"cg25532501",0.01825,0.00443,3.8e-05,"","",""
"cg17812850",0.0103,0.0025,3.8e-05,"","",""
"cg19483506",0.01825,0.00443,3.8e-05,"","",""
"cg23584743",0.01011,0.00245,3.81e-05,"","",""
"cg21670752",0.01005,0.00244,3.81e-05,"","",""
"cg12743359",-0.06036,0.01466,3.82e-05,"","",""
"cg10713951",0.01173,0.00285,3.82e-05,"","",""
"cg10691726",-0.01045,0.00254,3.83e-05,"","",""
"cg17547875",0.02832,0.00688,3.85e-05,"","",""
"cg07603330",0.01032,0.00251,3.84e-05,"","",""
"cg15457037",-0.03589,0.00872,3.84e-05,"","",""
"cg01349190",0.01199,0.00291,3.88e-05,"","",""
"cg04208499",0.01157,0.00281,3.88e-05,"","",""
"cg05004431",0.01907,0.00464,3.89e-05,"","",""
"cg00588720",0.01038,0.00252,3.91e-05,"","",""
"cg19724632",0.01065,0.00259,3.93e-05,"","",""
"cg15420683",-0.05818,0.01415,3.94e-05,"","",""
"cg15701178",0.00959,0.00233,3.95e-05,"","",""
"cg00845204",0.01147,0.00279,3.96e-05,"","",""
"cg04612824",0.01095,0.00267,3.98e-05,"","",""
"cg09175843",0.01068,0.0026,3.97e-05,"","",""
"cg13860527",0.01954,0.00476,4e-05,"","",""
"cg02184338",0.02244,0.00546,4.01e-05,"","",""
"cg12877935",0.01819,0.00443,4.01e-05,"","",""
"cg23079217",0.02852,0.00695,4.06e-05,"","",""
"cg15440370",0.01056,0.00257,4.06e-05,"","",""
"cg05993512",-0.03577,0.00872,4.09e-05,"","",""
"cg04002885",0.01951,0.00476,4.11e-05,"","",""
"cg27558283",0.01037,0.00253,4.11e-05,"","",""
"cg27590748",0.00992,0.00242,4.11e-05,"","",""
"cg17215215",0.01184,0.00289,4.13e-05,"","",""
"cg14237317",0.00437,0.00107,4.14e-05,"","",""
"cg23806894",0.02717,0.00663,4.16e-05,"","",""
"cg25053232",0.0107,0.00261,4.16e-05,"","",""
"cg08545574",0.004,0.00098,4.17e-05,"","",""
"cg21535000",0.0134,0.00327,4.21e-05,"","",""
"cg13942884",0.01026,0.00251,4.21e-05,"","",""
"cg09604352",0.01151,0.00281,4.22e-05,"","",""
"cg16490692",0.01119,0.00273,4.24e-05,"","",""
"cg01571625",0.02356,0.00576,4.25e-05,"","",""
"cg15658824",0.0116,0.00283,4.27e-05,"","",""
"cg13422881",0.0114,0.00279,4.33e-05,"","",""
"cg14509084",0.0104,0.00254,4.33e-05,"","",""
"cg22762492",0.01514,0.0037,4.33e-05,"","",""
"cg02081019",0.0111,0.00272,4.36e-05,"","",""
"cg05661139",0.01783,0.00436,4.37e-05,"","",""
"cg09076521",0.01004,0.00246,4.37e-05,"","",""
"cg04878955",0.00996,0.00244,4.38e-05,"","",""
"cg14367020",0.01814,0.00444,4.39e-05,"","",""
"cg21598490",0.01126,0.00276,4.4e-05,"","",""
"cg25845783",0.00332,0.00081,4.41e-05,"","",""
"cg23521281",0.00634,0.00155,4.42e-05,"","",""
"cg19693890",-0.03148,0.00771,4.43e-05,"","",""
"cg09973852",0.01221,0.00299,4.45e-05,"","",""
"cg07590215",0.01132,0.00277,4.45e-05,"","",""
"cg06440065",0.02011,0.00493,4.47e-05,"","",""
"cg09367046",0.01194,0.00293,4.47e-05,"","",""
"cg04564920",0.01105,0.00271,4.5e-05,"","",""
"cg00033127",0.01076,0.00264,4.5e-05,"","",""
"cg17618595",0.01022,0.0025,4.5e-05,"","",""
"cg07490650",0.00633,0.00155,4.5e-05,"","",""
"cg07024458",0.00352,0.00086,4.52e-05,"","",""
"cg06464594",0.02017,0.00495,4.53e-05,"","",""
"cg08473456",0.01082,0.00265,4.55e-05,"","",""
