"cpg","beta","se","p","i2","p_het","details"
"cg19031271",0.01086,0.0015,5.57e-13,"","",""
"cg05675803",0.00985,0.0014,5.57e-13,"","",""
"cg09826652",0.01725,0.0024,5.57e-13,"","",""
"cg27600432",0.01314,0.0018,5.58e-13,"","",""
"cg17023776",0.01992,0.0028,5.59e-13,"","",""
"cg20367852",0.01116,0.0015,5.6e-13,"","",""
"cg02028216",-0.01611,0.0022,5.6e-13,"","",""
"cg02978548",0.00854,0.0012,5.6e-13,"","",""
"cg09596239",0.01172,0.0016,5.61e-13,"","",""
"cg19091830",-0.0115,0.0016,5.61e-13,"","",""
"cg25664704",0.01051,0.0015,5.61e-13,"","",""
"cg24221507",0.01071,0.0015,5.61e-13,"","",""
"cg21767554",0.00921,0.0013,5.62e-13,"","",""
"cg03431544",0.02173,0.003,5.63e-13,"","",""
"cg24452303",0.01155,0.0016,5.63e-13,"","",""
"cg17365335",-0.01236,0.0017,5.63e-13,"","",""
"cg22889246",0.01047,0.0015,5.64e-13,"","",""
"cg11415288",0.00925,0.0013,5.65e-13,"","",""
"cg17719337",0.01138,0.0016,5.66e-13,"","",""
"ch.11.10300781R",0.01102,0.0015,5.66e-13,"","",""
"cg05321656",0.00879,0.0012,5.66e-13,"","",""
"cg04780629",0.01287,0.0018,5.66e-13,"","",""
"cg04175786",-0.01208,0.0017,5.67e-13,"","",""
"cg01926066",0.00692,0.001,5.68e-13,"","",""
"cg06412937",0.01514,0.0021,5.7e-13,"","",""
"cg11526848",0.01344,0.0019,5.7e-13,"","",""
"cg14111579",0.01031,0.0014,5.7e-13,"","",""
"cg14423072",0.01271,0.0018,5.71e-13,"","",""
"cg04401121",0.00864,0.0012,5.71e-13,"","",""
"cg16390139",0.00995,0.0014,5.71e-13,"","",""
"cg05981500",0.02142,0.003,5.72e-13,"","",""
"cg17940198",0.01038,0.0014,5.72e-13,"","",""
"cg05001882",0.00872,0.0012,5.73e-13,"","",""
"cg12336777",0.02605,0.0036,5.73e-13,"","",""
"cg27344576",0.01745,0.0024,5.73e-13,"","",""
"cg13568218",0.01403,0.0019,5.74e-13,"","",""
"cg26745394",0.00811,0.0011,5.74e-13,"","",""
"cg13376953",0.01842,0.0026,5.75e-13,"","",""
"cg16761549",0.0061,8e-04,5.75e-13,"","",""
"cg26778908",0.01257,0.0017,5.76e-13,"","",""
"cg08085165",-0.02886,0.004,5.77e-13,"","",""
"cg06671561",0.01456,0.002,5.77e-13,"","",""
"ch.9.1233470F",0.03171,0.0044,5.78e-13,"","",""
"cg23255912",0.00591,8e-04,5.78e-13,"","",""
"cg17182817",0.01218,0.0017,5.79e-13,"","",""
"cg12083655",-0.02656,0.0037,5.79e-13,"","",""
"cg16585985",0.00914,0.0013,5.79e-13,"","",""
"cg26214747",0.03001,0.0042,5.8e-13,"","",""
"cg16103595",0.0109,0.0015,5.8e-13,"","",""
"cg09599399",0.01002,0.0014,5.82e-13,"","",""
"cg09371063",0.01868,0.0026,5.83e-13,"","",""
"cg21460686",-0.01231,0.0017,5.83e-13,"","",""
"cg26710858",0.00859,0.0012,5.84e-13,"","",""
"cg11671670",0.02076,0.0029,5.84e-13,"","",""
"ch.2.34263334F",0.02075,0.0029,5.84e-13,"","",""
"cg08279599",0.00645,9e-04,5.84e-13,"","",""
"cg18861877",0.01636,0.0023,5.84e-13,"","",""
"cg04375083",0.00865,0.0012,5.85e-13,"","",""
"cg17890782",0.01193,0.0017,5.88e-13,"","",""
"cg15556090",0.03097,0.0043,5.88e-13,"","",""
"cg17979991",0.01567,0.0022,5.88e-13,"","",""
"cg12067979",0.01254,0.0017,5.88e-13,"","",""
"cg09941266",0.01046,0.0015,5.89e-13,"","",""
"cg23261233",0.00933,0.0013,5.89e-13,"","",""
"cg04288036",0.01217,0.0017,5.9e-13,"","",""
"ch.1.471396R",0.0182,0.0025,5.9e-13,"","",""
"cg07664480",0.03901,0.0054,5.9e-13,"","",""
"cg06121461",0.01104,0.0015,5.92e-13,"","",""
"cg04610675",0.00929,0.0013,5.92e-13,"","",""
"cg12601032",0.00746,0.001,5.92e-13,"","",""
"cg17176732",0.01451,0.002,5.94e-13,"","",""
"cg03335207",0.03556,0.0049,5.94e-13,"","",""
"cg19267867",0.01047,0.0015,5.94e-13,"","",""
"cg00770871",0.00586,8e-04,5.95e-13,"","",""
"cg13766642",-0.02434,0.0034,5.95e-13,"","",""
"ch.1.1697717F",0.00905,0.0013,5.95e-13,"","",""
"cg03847636",0.01271,0.0018,5.96e-13,"","",""
"cg17513787",-0.01631,0.0023,5.96e-13,"","",""
"cg06684850",0.02626,0.0036,5.97e-13,"","",""
"cg07300316",0.00639,9e-04,6e-13,"","",""
"cg07243240",0.00892,0.0012,6.02e-13,"","",""
"cg16802152",0.00891,0.0012,6.03e-13,"","",""
"cg14215776",0.00605,8e-04,6.03e-13,"","",""
"cg16217908",0.00993,0.0014,6.04e-13,"","",""
"cg08235220",-0.0129,0.0018,6.04e-13,"","",""
"cg18277960",0.00687,0.001,6.05e-13,"","",""
"cg08603083",0.01357,0.0019,6.05e-13,"","",""
"cg14009947",0.01393,0.0019,6.05e-13,"","",""
"cg01073369",0.01377,0.0019,6.06e-13,"","",""
"cg00490052",-0.01272,0.0018,6.07e-13,"","",""
"cg07139317",0.01435,0.002,6.08e-13,"","",""
"cg26430097",0.00835,0.0012,6.08e-13,"","",""
"cg02272457",-0.01312,0.0018,6.08e-13,"","",""
"cg27355527",0.0069,0.001,6.08e-13,"","",""
"ch.2.4963927F",0.01305,0.0018,6.09e-13,"","",""
"cg21077559",0.00687,0.001,6.09e-13,"","",""
"cg11120865",0.01108,0.0015,6.1e-13,"","",""
"cg16655375",0.01072,0.0015,6.1e-13,"","",""
"cg21842301",0.00662,9e-04,6.1e-13,"","",""
"cg12595016",0.00886,0.0012,6.11e-13,"","",""
"cg10406153",0.02412,0.0034,6.11e-13,"","",""
"cg22862526",-0.01411,0.002,6.11e-13,"","",""
"cg02926797",-0.02855,0.004,6.11e-13,"","",""
"cg20533040",0.0117,0.0016,6.12e-13,"","",""
"cg01813209",0.03686,0.0051,6.12e-13,"","",""
"cg02889664",0.01425,0.002,6.12e-13,"","",""
"cg02413040",0.00907,0.0013,6.13e-13,"","",""
"cg07152487",0.01046,0.0015,6.13e-13,"","",""
"cg22094750",0.01096,0.0015,6.13e-13,"","",""
"cg12444684",0.02259,0.0031,6.13e-13,"","",""
"cg11392765",0.00905,0.0013,6.14e-13,"","",""
"cg21387302",0.00899,0.0012,6.15e-13,"","",""
"cg24536200",0.00713,0.001,6.15e-13,"","",""
"cg00941745",0.00598,8e-04,6.16e-13,"","",""
"cg11739480",0.01823,0.0025,6.16e-13,"","",""
"cg10421688",0.00658,9e-04,6.18e-13,"","",""
"cg27306443",0.01295,0.0018,6.18e-13,"","",""
"cg22488859",0.00989,0.0014,6.18e-13,"","",""
"cg15081561",-0.01423,0.002,6.19e-13,"","",""
"cg00094269",0.02145,0.003,6.19e-13,"","",""
"cg07847949",0.02251,0.0031,6.19e-13,"","",""
"cg12889538",0.01021,0.0014,6.19e-13,"","",""
"cg05995135",0.00522,7e-04,6.19e-13,"","",""
"cg06654302",0.0089,0.0012,6.19e-13,"","",""
"cg13517516",0.00914,0.0013,6.2e-13,"","",""
"cg23387287",-0.0314,0.0044,6.2e-13,"","",""
"cg17727492",0.01247,0.0017,6.2e-13,"","",""
"ch.11.930275R",0.01057,0.0015,6.2e-13,"","",""
"cg21704267",0.00955,0.0013,6.2e-13,"","",""
"cg23101014",0.00539,7e-04,6.21e-13,"","",""
"cg23305502",0.00514,7e-04,6.21e-13,"","",""
"cg20623371",0.01016,0.0014,6.23e-13,"","",""
"cg26294710",0.02505,0.0035,6.23e-13,"","",""
"cg04736260",0.01191,0.0017,6.23e-13,"","",""
"cg24001070",0.01152,0.0016,6.23e-13,"","",""
"cg26457823",0.00847,0.0012,6.23e-13,"","",""
"cg14286048",0.01297,0.0018,6.24e-13,"","",""
"cg26326615",0.02559,0.0036,6.24e-13,"","",""
"cg23895273",0.01245,0.0017,6.25e-13,"","",""
"cg20111703",0.00809,0.0011,6.26e-13,"","",""
"cg25446309",0.01869,0.0026,6.29e-13,"","",""
"cg20406540",-0.01289,0.0018,6.3e-13,"","",""
"cg01804627",0.00991,0.0014,6.3e-13,"","",""
"cg03547218",0.01229,0.0017,6.31e-13,"","",""
"cg23576842",0.0286,0.004,6.32e-13,"","",""
"cg06002976",0.01496,0.0021,6.33e-13,"","",""
"cg26444974",0.00978,0.0014,6.33e-13,"","",""
"ch.17.49865880R",0.01162,0.0016,6.33e-13,"","",""
"cg25751961",-0.03535,0.0049,6.34e-13,"","",""
"cg12301620",0.00684,0.001,6.35e-13,"","",""
"cg03698765",0.02178,0.003,6.35e-13,"","",""
"cg23199063",0.01736,0.0024,6.36e-13,"","",""
"cg02042649",0.00748,0.001,6.37e-13,"","",""
"cg23950001",0.01035,0.0014,6.37e-13,"","",""
"cg09367970",0.01483,0.0021,6.37e-13,"","",""
"cg24390964",0.00507,7e-04,6.38e-13,"","",""
"cg25377665",0.01266,0.0018,6.38e-13,"","",""
"cg15827285",-0.02451,0.0034,6.38e-13,"","",""
"cg02691091",-0.01141,0.0016,6.39e-13,"","",""
"ch.7.1100907F",0.0262,0.0036,6.39e-13,"","",""
"cg02194789",0.01344,0.0019,6.39e-13,"","",""
"cg06544198",0.00996,0.0014,6.4e-13,"","",""
"cg05383584",0.01013,0.0014,6.4e-13,"","",""
"cg01500945",0.02252,0.0031,6.42e-13,"","",""
"cg16267491",0.01023,0.0014,6.45e-13,"","",""
"cg01179674",0.00734,0.001,6.45e-13,"","",""
"cg02183680",0.01508,0.0021,6.46e-13,"","",""
"cg15007803",0.01402,0.002,6.46e-13,"","",""
"ch.2.189776559R",0.03866,0.0054,6.46e-13,"","",""
"cg24826885",0.01402,0.0019,6.46e-13,"","",""
"cg24933173",0.0109,0.0015,6.47e-13,"","",""
"cg25357525",0.0076,0.0011,6.47e-13,"","",""
"cg04719491",0.00976,0.0014,6.48e-13,"","",""
"cg13804182",0.01127,0.0016,6.48e-13,"","",""
"cg19972591",0.01577,0.0022,6.48e-13,"","",""
"cg09567311",0.01493,0.0021,6.48e-13,"","",""
"cg26495839",0.03035,0.0042,6.49e-13,"","",""
"cg23755378",0.01416,0.002,6.49e-13,"","",""
"cg12400102",0.00804,0.0011,6.5e-13,"","",""
"cg08494812",0.00909,0.0013,6.5e-13,"","",""
"cg16372543",0.0132,0.0018,6.51e-13,"","",""
"cg07897048",0.00978,0.0014,6.51e-13,"","",""
"cg12639781",0.00755,0.0011,6.51e-13,"","",""
"cg17825173",-0.01446,0.002,6.51e-13,"","",""
"cg06344270",0.00998,0.0014,6.51e-13,"","",""
"cg00272951",0.00982,0.0014,6.52e-13,"","",""
"cg00003969",-0.01277,0.0018,6.52e-13,"","",""
"cg07581460",0.01067,0.0015,6.53e-13,"","",""
"cg07847424",0.00638,9e-04,6.53e-13,"","",""
"cg08570458",-0.01656,0.0023,6.54e-13,"","",""
"cg18688013",0.01081,0.0015,6.54e-13,"","",""
"cg14642437",-0.01985,0.0028,6.54e-13,"","",""
"cg08652369",-0.02202,0.0031,6.55e-13,"","",""
"cg01030081",-0.01691,0.0024,6.55e-13,"","",""
"cg26762136",0.0084,0.0012,6.55e-13,"","",""
"cg11498487",0.02259,0.0031,6.55e-13,"","",""
"cg21445764",-0.02049,0.0029,6.55e-13,"","",""
"cg15260268",0.02345,0.0033,6.56e-13,"","",""
"cg03414321",0.01167,0.0016,6.56e-13,"","",""
"cg11420667",0.02672,0.0037,6.57e-13,"","",""
"cg03085859",0.02548,0.0035,6.57e-13,"","",""
"cg05107152",0.01521,0.0021,6.57e-13,"","",""
"cg19569686",0.02867,0.004,6.57e-13,"","",""
"cg01591227",0.01124,0.0016,6.59e-13,"","",""
"cg12638728",0.00838,0.0012,6.6e-13,"","",""
"cg02567182",-0.01396,0.0019,6.6e-13,"","",""
"cg03059528",0.00973,0.0014,6.61e-13,"","",""
"cg19887341",0.0298,0.0041,6.61e-13,"","",""
"cg19771482",0.00774,0.0011,6.61e-13,"","",""
"cg25945321",0.01832,0.0025,6.62e-13,"","",""
"cg05608612",-0.02689,0.0037,6.62e-13,"","",""
"cg13967646",0.01096,0.0015,6.63e-13,"","",""
"cg13865595",0.01035,0.0014,6.63e-13,"","",""
"cg22147539",0.00965,0.0013,6.63e-13,"","",""
"cg00495503",0.00928,0.0013,6.64e-13,"","",""
"cg04036101",0.00632,9e-04,6.64e-13,"","",""
"cg05178518",0.00911,0.0013,6.64e-13,"","",""
"cg06689205",0.01028,0.0014,6.65e-13,"","",""
"cg12698750",-0.02845,0.004,6.65e-13,"","",""
"cg24990978",0.0271,0.0038,6.66e-13,"","",""
"cg16785698",0.0243,0.0034,6.66e-13,"","",""
"cg24093178",0.01316,0.0018,6.66e-13,"","",""
"cg12878213",0.01423,0.002,6.66e-13,"","",""
"cg23979971",0.01345,0.0019,6.67e-13,"","",""
"cg19556438",0.00704,0.001,6.67e-13,"","",""
"cg00397479",0.01458,0.002,6.68e-13,"","",""
"cg14434408",0.00497,7e-04,6.68e-13,"","",""
"cg11326184",-0.02944,0.0041,6.68e-13,"","",""
"cg15824864",0.0143,0.002,6.69e-13,"","",""
"cg24877792",0.03423,0.0048,6.69e-13,"","",""
"cg17142723",-0.01815,0.0025,6.69e-13,"","",""
"cg21639387",0.00762,0.0011,6.7e-13,"","",""
"cg09272667",0.01322,0.0018,6.7e-13,"","",""
"cg13581437",0.00712,0.001,6.71e-13,"","",""
"cg26364903",0.01727,0.0024,6.71e-13,"","",""
"cg10853137",0.00648,9e-04,6.71e-13,"","",""
"cg13916953",0.01204,0.0017,6.72e-13,"","",""
"cg21233189",0.01537,0.0021,6.72e-13,"","",""
"cg27072665",-0.01747,0.0024,6.72e-13,"","",""
"ch.1.2648414R",0.03466,0.0048,6.73e-13,"","",""
"cg18515449",0.01282,0.0018,6.73e-13,"","",""
"cg15208630",0.01295,0.0018,6.73e-13,"","",""
"cg25953464",0.02195,0.0031,6.73e-13,"","",""
"cg05709124",0.00589,8e-04,6.73e-13,"","",""
"cg12984223",0.00922,0.0013,6.74e-13,"","",""
"cg08339192",0.01096,0.0015,6.74e-13,"","",""
"cg18021257",-0.0155,0.0022,6.74e-13,"","",""
"cg26484333",0.01045,0.0015,6.75e-13,"","",""
"cg01487494",-0.02244,0.0031,6.75e-13,"","",""
"cg05944800",0.0117,0.0016,6.76e-13,"","",""
"cg05402641",0.02646,0.0037,6.77e-13,"","",""
"cg18559442",0.00638,9e-04,6.78e-13,"","",""
"cg08409165",-0.01872,0.0026,6.79e-13,"","",""
"cg03956680",0.01075,0.0015,6.8e-13,"","",""
"cg02582136",0.00493,7e-04,6.82e-13,"","",""
"cg10398590",0.01016,0.0014,6.82e-13,"","",""
"cg20408707",-0.01882,0.0026,6.82e-13,"","",""
"cg12667888",0.00495,7e-04,6.84e-13,"","",""
"cg22591006",0.01735,0.0024,6.85e-13,"","",""
"cg09541740",0.00991,0.0014,6.85e-13,"","",""
"cg00087417",0.01743,0.0024,6.85e-13,"","",""
"cg10480506",-0.01586,0.0022,6.85e-13,"","",""
"ch.2.2660550F",0.01535,0.0021,6.87e-13,"","",""
"cg21190804",-0.01231,0.0017,6.87e-13,"","",""
"cg26382075",0.01048,0.0015,6.87e-13,"","",""
"cg23101910",0.00703,0.001,6.87e-13,"","",""
"cg08460801",0.02762,0.0038,6.88e-13,"","",""
"cg05088898",0.03787,0.0053,6.88e-13,"","",""
"cg24580066",0.00553,8e-04,6.88e-13,"","",""
"cg26650539",0.01606,0.0022,6.88e-13,"","",""
"cg02837279",0.03003,0.0042,6.89e-13,"","",""
"cg02744793",0.03001,0.0042,6.89e-13,"","",""
"cg02450981",0.02823,0.0039,6.9e-13,"","",""
"cg16681830",0.01228,0.0017,6.92e-13,"","",""
"cg01666040",0.00961,0.0013,6.93e-13,"","",""
"cg13674316",0.01524,0.0021,6.93e-13,"","",""
"cg14646457",0.01223,0.0017,6.93e-13,"","",""
"cg04972224",0.01282,0.0018,6.93e-13,"","",""
"cg00702338",0.0053,7e-04,6.94e-13,"","",""
"cg04565622",0.01757,0.0024,6.95e-13,"","",""
"cg19548479",0.01411,0.002,6.95e-13,"","",""
"cg06817207",0.01209,0.0017,6.95e-13,"","",""
"cg27137810",0.01135,0.0016,6.96e-13,"","",""
"cg19614748",-0.01781,0.0025,6.97e-13,"","",""
"cg00614157",0.01515,0.0021,6.97e-13,"","",""
"cg06870740",0.01267,0.0018,6.97e-13,"","",""
"cg10109351",0.0163,0.0023,6.99e-13,"","",""
"cg25716286",0.01061,0.0015,7e-13,"","",""
"cg25741047",0.0067,9e-04,7e-13,"","",""
"cg24251564",0.01526,0.0021,7e-13,"","",""
"cg01630207",-0.02148,0.003,7e-13,"","",""
"cg22679003",0.01276,0.0018,7.01e-13,"","",""
"cg22829671",0.01583,0.0022,7.01e-13,"","",""
"ch.6.143706070F",0.01273,0.0018,7.01e-13,"","",""
"cg02753187",0.01915,0.0027,7.03e-13,"","",""
"cg01460805",0.00654,9e-04,7.04e-13,"","",""
"cg22245801",0.01185,0.0017,7.05e-13,"","",""
"cg07294774",0.01758,0.0024,7.05e-13,"","",""
"cg10516701",0.00952,0.0013,7.06e-13,"","",""
"cg01508796",0.00983,0.0014,7.08e-13,"","",""
"cg14026971",0.00673,9e-04,7.09e-13,"","",""
"cg14304626",-0.01245,0.0017,7.1e-13,"","",""
"cg23479658",0.00942,0.0013,7.11e-13,"","",""
"cg10233654",0.01428,0.002,7.11e-13,"","",""
"cg04179706",0.01114,0.0016,7.11e-13,"","",""
"cg14044057",0.01587,0.0022,7.12e-13,"","",""
"cg07211103",0.00662,9e-04,7.13e-13,"","",""
"cg01075763",0.0142,0.002,7.13e-13,"","",""
"cg02142995",-0.01201,0.0017,7.14e-13,"","",""
"cg01053411",0.01398,0.0019,7.14e-13,"","",""
"cg05721444",-0.03719,0.0052,7.14e-13,"","",""
"cg07912251",0.00801,0.0011,7.15e-13,"","",""
"cg09451960",0.00827,0.0012,7.16e-13,"","",""
"cg14989962",-0.01394,0.0019,7.16e-13,"","",""
"cg19073576",0.01565,0.0022,7.16e-13,"","",""
"cg13935928",-0.01983,0.0028,7.17e-13,"","",""
"cg04568339",0.00857,0.0012,7.17e-13,"","",""
"cg13992856",0.01104,0.0015,7.17e-13,"","",""
"cg12052258",0.0095,0.0013,7.17e-13,"","",""
"cg18620396",0.01141,0.0016,7.18e-13,"","",""
"ch.7.107350695F",0.01305,0.0018,7.19e-13,"","",""
"cg15099673",-0.01366,0.0019,7.21e-13,"","",""
"cg13062821",0.00772,0.0011,7.21e-13,"","",""
"ch.19.748535F",0.0282,0.0039,7.21e-13,"","",""
"cg04423187",-0.01133,0.0016,7.21e-13,"","",""
"cg15212038",-0.00609,8e-04,7.23e-13,"","",""
"cg26708548",0.00775,0.0011,7.24e-13,"","",""
"cg20537621",-0.01535,0.0021,7.24e-13,"","",""
"cg02502358",0.02302,0.0032,7.25e-13,"","",""
"cg01832712",0.0128,0.0018,7.25e-13,"","",""
"cg09674175",0.01296,0.0018,7.25e-13,"","",""
"cg04696494",0.00737,0.001,7.27e-13,"","",""
"cg14182610",-0.01459,0.002,7.28e-13,"","",""
"cg06554297",-0.01739,0.0024,7.29e-13,"","",""
"cg18283779",0.02403,0.0033,7.29e-13,"","",""
"cg16413619",0.00699,0.001,7.3e-13,"","",""
"ch.12.7819240R",0.01361,0.0019,7.3e-13,"","",""
"cg07629355",0.01148,0.0016,7.31e-13,"","",""
"cg01418256",0.01258,0.0018,7.32e-13,"","",""
"cg11496559",0.01246,0.0017,7.33e-13,"","",""
"cg21192065",0.00762,0.0011,7.36e-13,"","",""
"cg24720441",0.01626,0.0023,7.36e-13,"","",""
"cg25415650",0.00718,0.001,7.36e-13,"","",""
"cg07832061",0.01275,0.0018,7.37e-13,"","",""
"ch.3.1042115R",0.01464,0.002,7.38e-13,"","",""
"cg03416888",0.00651,9e-04,7.38e-13,"","",""
"cg03493639",0.008,0.0011,7.38e-13,"","",""
"cg01574414",0.00649,9e-04,7.39e-13,"","",""
"cg26116742",0.03374,0.0047,7.41e-13,"","",""
"cg15903784",0.00927,0.0013,7.41e-13,"","",""
"cg13179056",0.03659,0.0051,7.42e-13,"","",""
"cg23526861",0.01104,0.0015,7.42e-13,"","",""
"cg00270291",0.00949,0.0013,7.44e-13,"","",""
"ch.12.1651373F",0.03524,0.0049,7.44e-13,"","",""
"cg04571742",0.00689,0.001,7.45e-13,"","",""
"cg02222103",0.01616,0.0023,7.45e-13,"","",""
"ch.8.343778F",0.03706,0.0052,7.45e-13,"","",""
"cg24408001",-0.01323,0.0018,7.46e-13,"","",""
"cg16023912",-0.01385,0.0019,7.46e-13,"","",""
"cg11985632",0.01454,0.002,7.46e-13,"","",""
"cg11985218",-0.02027,0.0028,7.47e-13,"","",""
"cg11130097",0.02019,0.0028,7.47e-13,"","",""
"cg27638597",0.00558,8e-04,7.49e-13,"","",""
"cg22349780",0.00955,0.0013,7.49e-13,"","",""
"cg03938507",0.00696,0.001,7.5e-13,"","",""
"cg24515202",0.00819,0.0011,7.51e-13,"","",""
"cg01695533",0.01191,0.0017,7.52e-13,"","",""
"cg10727654",0.00546,8e-04,7.52e-13,"","",""
"ch.17.795614F",0.02317,0.0032,7.54e-13,"","",""
"cg07623294",0.00856,0.0012,7.54e-13,"","",""
"cg13510361",0.01167,0.0016,7.55e-13,"","",""
"cg18344922",0.01029,0.0014,7.56e-13,"","",""
"ch.2.2613213R",0.03238,0.0045,7.57e-13,"","",""
"cg06260077",0.02238,0.0031,7.58e-13,"","",""
"cg05555455",0.01332,0.0019,7.59e-13,"","",""
"cg15535686",-0.01384,0.0019,7.59e-13,"","",""
"cg07358302",-0.01718,0.0024,7.6e-13,"","",""
"cg13880094",0.00982,0.0014,7.61e-13,"","",""
"cg24251496",0.00869,0.0012,7.62e-13,"","",""
"cg02119764",0.00864,0.0012,7.63e-13,"","",""
"cg13215862",0.01077,0.0015,7.63e-13,"","",""
"cg01590416",0.00917,0.0013,7.64e-13,"","",""
"cg20316048",0.01488,0.0021,7.64e-13,"","",""
"cg25163134",0.01762,0.0025,7.65e-13,"","",""
"cg14147498",0.02192,0.0031,7.65e-13,"","",""
"cg15911500",0.00785,0.0011,7.65e-13,"","",""
"cg06988310",0.00951,0.0013,7.68e-13,"","",""
"ch.8.26357406F",0.00958,0.0013,7.68e-13,"","",""
"cg01540024",0.00519,7e-04,7.68e-13,"","",""
"cg02802904",0.00708,0.001,7.69e-13,"","",""
"cg11027354",0.00944,0.0013,7.7e-13,"","",""
"cg12191400",-0.01849,0.0026,7.7e-13,"","",""
"cg22240533",0.02449,0.0034,7.7e-13,"","",""
"cg15507690",0.01774,0.0025,7.7e-13,"","",""
"cg25736517",-0.01265,0.0018,7.71e-13,"","",""
"cg00367047",0.01241,0.0017,7.72e-13,"","",""
"cg11203377",0.01171,0.0016,7.73e-13,"","",""
"cg07273388",0.01508,0.0021,7.73e-13,"","",""
"cg06931356",-0.01269,0.0018,7.74e-13,"","",""
"cg09951507",0.01176,0.0016,7.74e-13,"","",""
"cg19403610",-0.01293,0.0018,7.75e-13,"","",""
"cg16801093",0.00881,0.0012,7.77e-13,"","",""
"cg03494502",-0.01706,0.0024,7.78e-13,"","",""
"cg07159587",-0.01823,0.0025,7.78e-13,"","",""
"cg05940202",0.0125,0.0017,7.78e-13,"","",""
"cg22001782",0.01827,0.0026,7.79e-13,"","",""
"cg14399791",0.00814,0.0011,7.79e-13,"","",""
"cg18274735",-0.01662,0.0023,7.81e-13,"","",""
"cg22032292",-0.01822,0.0025,7.81e-13,"","",""
"ch.3.1075622R",0.01717,0.0024,7.81e-13,"","",""
"cg21638219",0.00869,0.0012,7.82e-13,"","",""
"cg19362328",0.0109,0.0015,7.82e-13,"","",""
"cg14613972",0.02606,0.0036,7.82e-13,"","",""
"cg18093120",0.01103,0.0015,7.83e-13,"","",""
"cg26706811",0.00568,8e-04,7.83e-13,"","",""
"cg18321354",-0.01352,0.0019,7.83e-13,"","",""
"cg17236576",0.00671,9e-04,7.84e-13,"","",""
"cg21979724",0.0241,0.0034,7.84e-13,"","",""
"cg06144080",0.00657,9e-04,7.87e-13,"","",""
"cg27050229",0.01635,0.0023,7.87e-13,"","",""
"cg07200490",-0.02153,0.003,7.88e-13,"","",""
"cg08128577",0.01316,0.0018,7.88e-13,"","",""
"cg09112760",0.01573,0.0022,7.88e-13,"","",""
"cg11038285",0.00797,0.0011,7.88e-13,"","",""
"cg16438397",0.00862,0.0012,7.89e-13,"","",""
"cg14289429",0.02462,0.0034,7.89e-13,"","",""
"ch.12.1038646R",0.04281,0.006,7.9e-13,"","",""
"cg20944895",0.00564,8e-04,7.9e-13,"","",""
"cg14683699",0.00483,7e-04,7.9e-13,"","",""
"cg00314771",0.01331,0.0019,7.91e-13,"","",""
"cg17882028",0.01421,0.002,7.91e-13,"","",""
"cg27641820",0.00812,0.0011,7.91e-13,"","",""
"cg04375005",0.01068,0.0015,7.93e-13,"","",""
"cg15322346",0.00896,0.0013,7.94e-13,"","",""
"cg24745548",0.0084,0.0012,7.94e-13,"","",""
"cg17253785",-0.0369,0.0052,7.95e-13,"","",""
"cg00549973",-0.01296,0.0018,7.95e-13,"","",""
"cg21863100",0.01963,0.0027,7.96e-13,"","",""
"cg00790847",-0.01895,0.0026,7.97e-13,"","",""
"cg22913933",0.00622,9e-04,7.97e-13,"","",""
"cg07916377",0.0119,0.0017,7.98e-13,"","",""
"cg27636536",0.01006,0.0014,7.99e-13,"","",""
"cg04394763",0.03786,0.0053,7.99e-13,"","",""
"cg00490421",0.01292,0.0018,7.99e-13,"","",""
"cg21957028",0.00857,0.0012,7.99e-13,"","",""
"cg18239851",0.00959,0.0013,7.99e-13,"","",""
"cg14513822",0.00928,0.0013,8e-13,"","",""
"cg04947157",0.00901,0.0013,8e-13,"","",""
"cg12379294",0.00545,8e-04,8e-13,"","",""
"cg25938025",0.01485,0.0021,8.01e-13,"","",""
"cg05675514",0.01133,0.0016,8.01e-13,"","",""
"cg12985929",0.00917,0.0013,8.01e-13,"","",""
"cg06839380",0.00958,0.0013,8.02e-13,"","",""
"cg04811526",0.01103,0.0015,8.03e-13,"","",""
"cg14509623",0.01251,0.0017,8.03e-13,"","",""
"cg18953280",0.0108,0.0015,8.03e-13,"","",""
"cg02399645",0.01764,0.0025,8.03e-13,"","",""
"cg07868273",0.01748,0.0024,8.03e-13,"","",""
"cg13217159",0.00553,8e-04,8.04e-13,"","",""
"cg04426326",-0.00899,0.0013,8.05e-13,"","",""
"ch.1.3280899F",0.02574,0.0036,8.06e-13,"","",""
"cg14360897",0.01283,0.0018,8.06e-13,"","",""
"cg25969087",0.00645,9e-04,8.07e-13,"","",""
"cg16098923",0.01088,0.0015,8.07e-13,"","",""
"cg03828121",0.01337,0.0019,8.08e-13,"","",""
"cg14558023",-0.01577,0.0022,8.08e-13,"","",""
"cg01165442",0.02902,0.0041,8.09e-13,"","",""
"cg11089071",0.01461,0.002,8.09e-13,"","",""
"cg14360865",0.00871,0.0012,8.09e-13,"","",""
"cg19754094",0.01123,0.0016,8.09e-13,"","",""
"cg00509053",0.00735,0.001,8.1e-13,"","",""
"cg16465129",-0.01309,0.0018,8.1e-13,"","",""
"cg05018835",-0.01477,0.0021,8.1e-13,"","",""
"cg04136480",0.00994,0.0014,8.1e-13,"","",""
"cg18282812",0.00518,7e-04,8.1e-13,"","",""
"cg22470218",0.0161,0.0022,8.11e-13,"","",""
"cg05868183",0.00769,0.0011,8.11e-13,"","",""
"cg04876978",-0.01387,0.0019,8.11e-13,"","",""
