cpg	beta	se	p	i2	p_het	details
cg20647158	-1.906089	0.29	4.94E-11			
cg06122871	1.440753	0.2192	4.94E-11			
cg19765451	1.692788	0.2575	4.94E-11			
cg09017792	2.058692	0.3132	4.94E-11			
cg24892148	-1.704057	0.2593	4.96E-11			
cg18532089	1.753776	0.2669	4.97E-11			
cg18724032	1.868086	0.2843	4.97E-11			
cg22546775	-1.877082	0.2856	4.97E-11			
cg01800521	1.616807	0.246	4.98E-11			
cg18546110	-3.039839	0.4626	5.00E-11			
cg26501369	2.195948	0.3342	5.00E-11			
cg26965832	-2.053206	0.3125	5.00E-11			
cg02804289	-1.706988	0.2598	5.00E-11			
cg13470719	-1.544137	0.235	5.02E-11			
cg03202738	2.06204	0.3138	5.02E-11			
cg14611757	-2.16683	0.3298	5.03E-11			
cg14331619	-2.510371	0.3821	5.03E-11			
cg20738664	-1.715511	0.2611	5.04E-11			
cg09354838	-1.865808	0.284	5.04E-11			
cg10922521	-2.322428	0.3535	5.05E-11			
cg26502105	1.570521	0.2391	5.06E-11			
cg01880913	-1.704243	0.2594	5.06E-11			
cg06453172	-2.263619	0.3446	5.07E-11			
cg07378472	1.551633	0.2362	5.08E-11			
cg10102167	1.781678	0.2712	5.08E-11			
cg09495859	2.032733	0.3095	5.09E-11			
cg10673248	-2.946171	0.4485	5.09E-11			
cg26866174	-2.021374	0.3078	5.10E-11			
cg06140152	-1.597661	0.2433	5.10E-11			
cg19881032	-1.940535	0.2955	5.10E-11			
cg19838074	-1.59709	0.2432	5.11E-11			
cg21049809	1.758342	0.2677	5.11E-11			
cg09501687	-1.533865	0.2336	5.11E-11			
cg09944697	-1.971053	0.3001	5.12E-11			
cg00107632	1.782221	0.2714	5.12E-11			
cg26620724	-2.607637	0.3971	5.13E-11			
cg24655222	-1.873607	0.2853	5.14E-11			
cg26356450	-1.686385	0.2568	5.14E-11			
cg03323938	-1.746507	0.266	5.14E-11			
cg14028967	-2.641539	0.4023	5.14E-11			
cg16311808	-1.849088	0.2816	5.14E-11			
cg19272617	-1.544197	0.2352	5.14E-11			
cg10582871	-1.732037	0.2638	5.14E-11			
cg01166159	-1.895964	0.2887	5.15E-11			
cg14754243	-1.825581	0.278	5.16E-11			
cg05082920	-1.900867	0.2895	5.16E-11			
cg18803110	-1.904249	0.29	5.16E-11			
cg10498984	2.15646	0.3284	5.16E-11			
cg24614200	-1.768873	0.2694	5.16E-11			
cg02611874	-1.898168	0.2891	5.17E-11			
cg26870536	-1.92804	0.2936	5.18E-11			
cg00004979	-1.450567	0.2209	5.18E-11			
cg27451114	-1.522371	0.2319	5.18E-11			
cg15497729	-2.101266	0.3201	5.19E-11			
cg15391307	-1.440303	0.2194	5.20E-11			
cg10318222	2.261478	0.3445	5.20E-11			
cg00470882	-2.146233	0.3269	5.20E-11			
cg06505768	-1.902608	0.2898	5.21E-11			
cg07088430	-1.99322	0.3036	5.21E-11			
cg10430011	-1.743428	0.2656	5.22E-11			
cg26106118	-1.881897	0.2867	5.22E-11			
cg18495341	-1.60291	0.2442	5.22E-11			
cg06616055	-1.953527	0.2976	5.22E-11			
cg10822421	-2.054133	0.3129	5.23E-11			
cg10009577	2.179183	0.332	5.25E-11			
cg18682277	-2.950137	0.4495	5.25E-11			
cg04644817	-3.131398	0.4771	5.25E-11			
cg27566403	-1.979443	0.3016	5.25E-11			
cg07159518	-1.745561	0.266	5.26E-11			
cg08545132	-2.344531	0.3572	5.26E-11			
cg22542420	-1.6073	0.2449	5.27E-11			
cg04668642	-2.10916	0.3214	5.28E-11			
cg14727880	2.062892	0.3143	5.28E-11			
cg13706315	1.932874	0.2945	5.30E-11			
cg01156816	-1.830938	0.279	5.31E-11			
cg06850194	-2.286576	0.3485	5.32E-11			
cg01089060	1.733908	0.2643	5.33E-11			
cg07415947	-1.651357	0.2517	5.33E-11			
cg18720285	1.980185	0.3018	5.34E-11			
cg23318063	1.672051	0.2548	5.35E-11			
cg07441476	-2.088326	0.3183	5.35E-11			
cg02064080	-2.050518	0.3125	5.35E-11			
cg19305095	-1.66294	0.2535	5.35E-11			
cg25457815	-2.122409	0.3235	5.35E-11			
cg25964984	1.973452	0.3008	5.36E-11			
cg07466230	-2.404963	0.3666	5.36E-11			
cg12877889	-2.18184	0.3326	5.36E-11			
cg27112795	-1.741993	0.2655	5.38E-11			
cg09794469	-1.798604	0.2742	5.38E-11			
cg19383360	1.80982	0.2759	5.38E-11			
cg11523499	-1.890079	0.2881	5.39E-11			
cg09039112	-1.904067	0.2903	5.39E-11			
cg15763899	-1.801179	0.2746	5.40E-11			
cg05202483	-1.532604	0.2337	5.40E-11			
cg04454285	1.729578	0.2637	5.41E-11			
cg05058121	-1.77961	0.2713	5.41E-11			
cg00540891	1.809194	0.2758	5.41E-11			
cg01479645	-1.639815	0.25	5.41E-11			
cg06183831	1.730784	0.2639	5.42E-11			
cg20663846	-2.382481	0.3633	5.43E-11			
cg16413752	2.07453	0.3163	5.43E-11			
cg02034563	1.8337	0.2796	5.44E-11			
cg12049485	1.810357	0.276	5.44E-11			
cg09186006	1.86335	0.2841	5.45E-11			
cg03991533	-1.635766	0.2494	5.45E-11			
cg19722371	1.99924	0.3049	5.45E-11			
cg13018402	-1.520281	0.2318	5.45E-11			
cg15956189	-1.908796	0.2911	5.46E-11			
cg21209113	1.888102	0.2879	5.48E-11			
cg06705265	-1.811821	0.2763	5.48E-11			
cg12471044	-1.850482	0.2822	5.50E-11			
cg14303778	-2.071112	0.3159	5.50E-11			
cg04072570	1.537327	0.2345	5.51E-11			
cg26107028	-2.369329	0.3614	5.51E-11			
cg02876672	1.7503	0.267	5.52E-11			
cg11073926	2.06569	0.3151	5.52E-11			
cg05522559	-2.652954	0.4047	5.52E-11			
cg10034578	-2.185034	0.3333	5.53E-11			
cg21409857	-2.030025	0.3096	5.53E-11			
cg21426974	1.831984	0.2794	5.54E-11			
cg15015722	-1.905628	0.2907	5.55E-11			
cg06521531	1.602625	0.2445	5.56E-11			
cg02600331	-2.170004	0.331	5.56E-11			
cg24379995	-2.089634	0.3188	5.57E-11			
cg18227776	-1.804673	0.2753	5.57E-11			
cg01374565	1.906331	0.2908	5.58E-11			
cg27529630	-2.0608	0.3144	5.58E-11			
cg16362481	1.621235	0.2473	5.58E-11			
cg05196355	-1.734697	0.2647	5.58E-11			
cg02230701	1.866622	0.2848	5.58E-11			
cg17482273	-1.9876	0.3032	5.58E-11			
cg26341619	-1.493309	0.2278	5.59E-11			
cg00659204	-1.634279	0.2494	5.60E-11			
cg26149108	-2.008191	0.3064	5.60E-11			
cg04314218	1.603512	0.2447	5.60E-11			
cg12661610	1.809982	0.2762	5.61E-11			
cg19305545	-1.601109	0.2443	5.61E-11			
cg06549743	-1.290203	0.1969	5.62E-11			
cg04640216	2.16892	0.331	5.63E-11			
cg23519022	-2.765635	0.422	5.64E-11			
cg11893652	1.699476	0.2594	5.65E-11			
cg05437823	1.805115	0.2755	5.65E-11			
cg25400753	-1.727527	0.2636	5.66E-11			
cg25559531	-1.559679	0.238	5.66E-11			
cg16315980	-1.640508	0.2504	5.66E-11			
cg14378769	-3.077018	0.4696	5.66E-11			
cg00333985	2.020011	0.3083	5.67E-11			
cg11215207	1.877098	0.2865	5.68E-11			
cg18753811	1.825629	0.2786	5.68E-11			
cg06065141	1.728731	0.2639	5.68E-11			
cg02874396	-1.798616	0.2745	5.71E-11			
cg17665897	-1.834237	0.28	5.72E-11			
cg20689224	-2.385415	0.3641	5.73E-11			
cg05377515	-1.373237	0.2096	5.73E-11			
cg10756274	-1.440857	0.22	5.74E-11			
cg02490102	-1.961815	0.2995	5.76E-11			
cg07330171	-1.684156	0.2571	5.76E-11			
cg01373505	-1.99135	0.304	5.77E-11			
cg04048250	1.616056	0.2467	5.77E-11			
cg07815208	-2.353853	0.3594	5.77E-11			
cg01138448	-1.280307	0.1955	5.78E-11			
cg01235795	-2.15882	0.3296	5.79E-11			
cg23720732	1.719053	0.2625	5.79E-11			
cg15930798	1.703388	0.2601	5.80E-11			
cg08659517	-1.670692	0.2551	5.81E-11			
cg16695354	1.692096	0.2584	5.81E-11			
cg11656817	1.721591	0.2629	5.84E-11			
cg03464573	2.119132	0.3237	5.85E-11			
cg21830413	1.666514	0.2545	5.85E-11			
cg10205038	-1.815458	0.2773	5.85E-11			
cg15124629	-1.602386	0.2447	5.85E-11			
cg09882550	1.817965	0.2777	5.86E-11			
cg00112929	-1.907136	0.2913	5.86E-11			
cg03901185	1.99023	0.304	5.89E-11			
cg01650965	-2.729974	0.417	5.89E-11			
cg18511212	-1.399849	0.2138	5.90E-11			
cg10209481	-1.579615	0.2413	5.91E-11			
cg06468862	-2.062845	0.3151	5.92E-11			
cg21903122	-1.966788	0.3005	5.92E-11			
cg00941912	-1.995918	0.3049	5.93E-11			
cg01569224	-1.702592	0.2601	5.94E-11			
cg03805364	2.497944	0.3817	5.95E-11			
cg06530742	1.968779	0.3008	5.97E-11			
cg21559117	-2.270685	0.347	5.98E-11			
cg23570433	-1.567698	0.2396	5.98E-11			
cg04047127	1.785796	0.2729	5.98E-11			
cg00938877	-1.861578	0.2845	6.00E-11			
cg09563846	-1.724137	0.2635	6.00E-11			
cg16256065	-1.407656	0.2151	6.01E-11			
cg18179039	-1.525283	0.2331	6.01E-11			
cg22828147	1.720548	0.2629	6.02E-11			
cg15646900	1.726837	0.2639	6.03E-11			
cg23693380	-1.907784	0.2916	6.03E-11			
cg25457007	-1.608749	0.2459	6.03E-11			
cg18862481	2.144957	0.3278	6.05E-11			
cg09556940	-2.120621	0.3241	6.05E-11			
cg04353763	-1.794244	0.2742	6.05E-11			
cg09745083	-1.765021	0.2698	6.05E-11			
cg00653744	2.387012	0.3649	6.06E-11			
cg26984263	-1.589533	0.243	6.06E-11			
cg24258013	2.319422	0.3545	6.07E-11			
cg22776767	1.743103	0.2665	6.08E-11			
cg00967405	-2.11782	0.3237	6.08E-11			
cg10757027	1.868105	0.2856	6.09E-11			
cg01597172	2.110745	0.3227	6.09E-11			
cg13488395	1.724152	0.2636	6.10E-11			
cg03278611	-1.751749	0.2678	6.10E-11			
cg20571137	1.968328	0.3009	6.11E-11			
cg02827132	-1.921967	0.2938	6.12E-11			
cg09054649	-2.127349	0.3252	6.12E-11			
cg06910580	-1.749452	0.2675	6.12E-11			
cg08129266	-1.630528	0.2493	6.13E-11			
cg09597119	-2.014914	0.3081	6.14E-11			
cg05658414	-1.943919	0.2972	6.15E-11			
cg24020650	-2.528973	0.3867	6.17E-11			
cg00727630	1.610781	0.2463	6.17E-11			
cg08187983	-1.761077	0.2693	6.18E-11			
cg11212901	-1.8514	0.2831	6.18E-11			
cg02071798	-1.852037	0.2832	6.19E-11			
cg19464633	-1.646894	0.2519	6.19E-11			
cg18603276	-1.65631	0.2533	6.19E-11			
cg16211334	-1.401547	0.2143	6.20E-11			
cg19343088	1.901744	0.2908	6.21E-11			
cg26548134	-1.662727	0.2543	6.23E-11			
cg16669877	1.823016	0.2788	6.23E-11			
cg25865467	1.457845	0.223	6.23E-11			
cg00561891	-1.784835	0.273	6.23E-11			
cg18901278	2.490633	0.3809	6.24E-11			
cg26113925	-1.915757	0.293	6.25E-11			
cg07091958	2.115965	0.3237	6.25E-11			
cg18497291	-1.617366	0.2474	6.25E-11			
cg11666731	-2.046645	0.3131	6.26E-11			
cg22673336	-1.738178	0.2659	6.27E-11			
cg11154838	1.503169	0.2299	6.27E-11			
cg01289965	1.628708	0.2492	6.29E-11			
cg06472476	1.969805	0.3014	6.29E-11			
cg02863493	-2.601643	0.398	6.29E-11			
cg02293817	-1.734429	0.2653	6.30E-11			
cg24088775	2.425043	0.371	6.31E-11			
cg02985341	-1.675397	0.2563	6.32E-11			
cg26328811	-2.021102	0.3092	6.32E-11			
cg10008636	1.805547	0.2763	6.33E-11			
cg25170850	-2.358438	0.3609	6.33E-11			
cg05596135	2.252224	0.3446	6.33E-11			
cg00696023	1.582251	0.2421	6.34E-11			
cg24954661	1.503879	0.2301	6.36E-11			
cg22017581	1.58548	0.2426	6.39E-11			
cg13938218	-1.49434	0.2287	6.39E-11			
cg09770068	-1.76769	0.2705	6.40E-11			
cg15537788	-1.648455	0.2523	6.40E-11			
cg17198369	-1.587959	0.243	6.41E-11			
cg10354474	-1.762799	0.2698	6.41E-11			
cg22038319	-1.907516	0.2919	6.41E-11			
cg03448612	1.802903	0.2759	6.41E-11			
cg24914379	-1.66536	0.2549	6.41E-11			
cg27367093	-1.973761	0.3021	6.42E-11			
cg15075499	-2.346124	0.3591	6.43E-11			
cg10492801	1.686191	0.2581	6.43E-11			
cg06023279	-1.731163	0.265	6.44E-11			
cg13402292	-1.579027	0.2417	6.44E-11			
cg25238189	-1.81223	0.2774	6.44E-11			
cg01633149	-1.459268	0.2234	6.45E-11			
cg06130365	1.882656	0.2882	6.46E-11			
cg13024585	-2.696228	0.4128	6.49E-11			
cg26574265	1.442188	0.2208	6.49E-11			
cg22176131	-1.559879	0.2388	6.51E-11			
cg19695022	2.213976	0.339	6.51E-11			
cg12020476	2.12951	0.326	6.51E-11			
cg03226416	-2.005602	0.3071	6.52E-11			
cg01683756	-2.35043	0.3599	6.52E-11			
cg17639959	1.854966	0.284	6.53E-11			
cg25413906	1.925831	0.2949	6.53E-11			
cg17245135	-2.032577	0.3112	6.53E-11			
cg24828975	-1.601096	0.2452	6.53E-11			
cg19472759	1.930351	0.2956	6.53E-11			
cg08065238	-2.429603	0.372	6.54E-11			
cg12245637	-1.736323	0.2659	6.54E-11			
cg23429664	-1.846797	0.2828	6.55E-11			
cg26879282	-1.984713	0.3039	6.56E-11			
cg10041379	-1.733609	0.2655	6.56E-11			
cg04131799	1.685134	0.2581	6.57E-11			
cg02854763	-1.869044	0.2862	6.57E-11			
cg07199894	1.789234	0.274	6.58E-11			
cg19730600	-1.73551	0.2658	6.59E-11			
cg14304014	-2.497375	0.3825	6.59E-11			
cg18666930	-1.699755	0.2603	6.60E-11			
cg12316147	1.83277	0.2807	6.61E-11			
cg03357730	-1.783705	0.2732	6.62E-11			
cg23933399	-2.261706	0.3464	6.62E-11			
cg19871694	-2.134647	0.327	6.64E-11			
cg13758932	-2.912848	0.4462	6.65E-11			
cg14867639	-1.805652	0.2766	6.65E-11			
cg13489054	-1.883665	0.2885	6.66E-11			
cg18826743	-1.639196	0.2511	6.67E-11			
cg21331947	-1.472827	0.2256	6.68E-11			
cg14793086	1.531178	0.2346	6.68E-11			
cg03410097	-2.368843	0.3629	6.70E-11			
cg22221131	1.943421	0.2978	6.71E-11			
cg17145196	-1.802674	0.2762	6.71E-11			
cg25771226	-2.323776	0.356	6.72E-11			
cg09930748	1.808913	0.2772	6.73E-11			
cg14029206	-1.469073	0.2251	6.73E-11			
cg03108238	1.826535	0.2799	6.73E-11			
cg11204987	-3.057135	0.4684	6.74E-11			
cg14527145	-1.904632	0.2918	6.74E-11			
cg14039649	-2.666053	0.4085	6.75E-11			
cg10142275	1.563464	0.2396	6.76E-11			
cg07243617	-1.975978	0.3028	6.76E-11			
cg00125414	1.83913	0.2818	6.77E-11			
cg01073821	-2.116775	0.3244	6.77E-11			
cg24762231	-1.570685	0.2407	6.78E-11			
cg27612447	-2.335187	0.3579	6.80E-11			
cg05712126	1.948432	0.2986	6.81E-11			
cg08930944	-2.001543	0.3068	6.82E-11			
cg17256729	-1.816622	0.2784	6.82E-11			
cg01856048	-2.504815	0.3839	6.83E-11			
cg01905902	-2.087018	0.3199	6.84E-11			
cg07738077	-2.022762	0.31	6.84E-11			
cg14528040	-1.724914	0.2644	6.84E-11			
cg06747770	-2.051729	0.3145	6.84E-11			
cg15164048	-1.724493	0.2643	6.85E-11			
cg27610521	-1.77874	0.2726	6.85E-11			
cg13338133	-1.647633	0.2526	6.86E-11			
cg00054408	1.747241	0.2678	6.86E-11			
cg24180805	-1.568193	0.2404	6.87E-11			
cg14639859	-1.907872	0.2925	6.87E-11			
cg26261736	-1.488131	0.2281	6.89E-11			
cg13120952	1.878067	0.2879	6.89E-11			
cg17818798	2.212982	0.3393	6.90E-11			
cg19054708	2.15286	0.3301	6.91E-11			
cg13195690	-1.924237	0.295	6.91E-11			
cg01553616	-1.867823	0.2864	6.91E-11			
cg25561762	1.698551	0.2604	6.92E-11			
cg23299156	-2.447314	0.3752	6.93E-11			
cg25910544	-1.53306	0.2351	6.93E-11			
cg10710896	1.824971	0.2798	6.94E-11			
cg14518261	-2.115234	0.3243	6.94E-11			
cg10337331	-2.012748	0.3086	6.95E-11			
cg11137321	-1.62513	0.2492	6.96E-11			
cg26608221	1.890866	0.29	6.97E-11			
cg20724227	-2.222091	0.3407	6.97E-11			
cg25155766	-1.885248	0.2891	6.98E-11			
cg24724917	-1.868604	0.2866	6.99E-11			
cg01383934	-2.002876	0.3072	7.00E-11			
cg04495420	-2.356781	0.3614	7.00E-11			
cg00090619	1.80982	0.2776	7.01E-11			
cg11365617	1.766946	0.271	7.01E-11			
cg02650266	1.055992	0.162	7.01E-11			
cg26904215	-1.757226	0.2695	7.01E-11			
cg15817481	-1.610293	0.247	7.03E-11			
cg16006969	2.117132	0.3247	7.03E-11			
cg00558500	-1.798481	0.2758	7.03E-11			
cg09618387	-1.700051	0.2608	7.04E-11			
cg14333691	-1.724439	0.2645	7.05E-11			
cg20731562	-1.592667	0.2443	7.05E-11			
cg06739680	-1.664619	0.2553	7.06E-11			
cg26984388	-2.046768	0.314	7.06E-11			
cg08366126	1.504356	0.2308	7.06E-11			
cg04413895	2.29785	0.3525	7.07E-11			
cg01473840	-1.742279	0.2673	7.07E-11			
cg14903685	1.441375	0.2211	7.08E-11			
cg21211418	-1.630609	0.2501	7.09E-11			
cg11675492	1.729759	0.2654	7.09E-11			
cg03744957	-2.466398	0.3784	7.09E-11			
cg17273837	-1.854264	0.2845	7.10E-11			
cg12129256	-1.651207	0.2533	7.11E-11			
cg15198344	-2.007677	0.308	7.11E-11			
cg24017470	-1.520859	0.2333	7.11E-11			
cg26529645	-2.095249	0.3214	7.12E-11			
cg26652054	-1.723702	0.2644	7.12E-11			
cg06325889	-1.895664	0.2908	7.12E-11			
cg23304886	1.949016	0.299	7.14E-11			
cg22041073	-1.839744	0.2823	7.14E-11			
cg01145389	1.753656	0.2691	7.14E-11			
cg17760043	-1.81196	0.278	7.14E-11			
cg26643908	1.722162	0.2642	7.16E-11			
cg18389931	1.573792	0.2415	7.16E-11			
cg21215929	1.560586	0.2395	7.18E-11			
cg01634998	-1.940693	0.2978	7.19E-11			
cg05056300	-2.137337	0.328	7.19E-11			
cg11284366	-1.91065	0.2932	7.20E-11			
cg26335377	-1.41473	0.2171	7.20E-11			
cg17123655	-1.573234	0.2414	7.23E-11			
cg00266647	-1.995324	0.3062	7.25E-11			
cg18131537	2.111608	0.3241	7.26E-11			
cg13136036	1.750844	0.2687	7.26E-11			
cg14906545	-1.687299	0.259	7.26E-11			
cg24734430	-1.85181	0.2842	7.27E-11			
cg07585136	2.590073	0.3976	7.27E-11			
cg08541953	1.915411	0.294	7.28E-11			
cg21507958	-2.392625	0.3673	7.28E-11			
cg02627682	-2.037205	0.3127	7.29E-11			
cg27656070	-2.076769	0.3188	7.29E-11			
cg22990888	-1.653213	0.2538	7.29E-11			
cg09055992	-1.672896	0.2568	7.33E-11			
cg01611134	2.039072	0.313	7.33E-11			
cg03606093	-2.319928	0.3562	7.33E-11			
cg00711386	-1.84582	0.2834	7.35E-11			
cg03144715	-1.719843	0.2641	7.35E-11			
cg08573574	1.996053	0.3065	7.35E-11			
cg02551029	1.663214	0.2554	7.37E-11			
cg17428694	1.436269	0.2205	7.38E-11			
cg09895223	1.796298	0.2758	7.38E-11			
cg18450810	-1.806739	0.2774	7.39E-11			
cg10659886	2.191333	0.3365	7.41E-11			
cg24153874	-1.611658	0.2475	7.41E-11			
cg05241586	-1.754292	0.2694	7.42E-11			
cg21753023	1.837733	0.2822	7.42E-11			
cg02924347	1.828015	0.2807	7.42E-11			
cg02937548	-1.545864	0.2374	7.44E-11			
cg09446254	-2.237078	0.3436	7.45E-11			
cg24090671	2.024638	0.3109	7.45E-11			
cg21212977	-1.515097	0.2327	7.46E-11			
cg16138458	1.802489	0.2768	7.46E-11			
cg02125400	-1.936632	0.2974	7.46E-11			
cg23528297	-2.44784	0.376	7.48E-11			
cg04905173	-1.675684	0.2574	7.48E-11			
cg12119068	-1.770446	0.272	7.51E-11			
cg20598063	-1.485217	0.2281	7.51E-11			
cg26873329	-1.99142	0.3059	7.52E-11			
cg11001470	-1.95166	0.2998	7.53E-11			
cg12951997	-1.966181	0.302	7.54E-11			
cg03749081	-2.597378	0.399	7.55E-11			
cg23954724	-2.30183	0.3537	7.58E-11			
cg19435264	2.006921	0.3084	7.59E-11			
cg19180834	-2.245202	0.345	7.59E-11			
cg21564803	2.539513	0.3902	7.60E-11			
cg21516291	1.61516	0.2482	7.61E-11			
cg08204044	-2.378018	0.3654	7.61E-11			
cg09898573	-2.637564	0.4053	7.63E-11			
cg13662597	-1.718451	0.2641	7.63E-11			
cg02991063	1.864692	0.2866	7.65E-11			
cg13904527	-1.842487	0.2831	7.65E-11			
cg09405340	-1.981701	0.3045	7.66E-11			
cg10419511	1.948691	0.2995	7.66E-11			
cg23322777	-2.602119	0.3999	7.66E-11			
cg11140287	-1.777865	0.2732	7.67E-11			
cg26496160	-1.411036	0.2169	7.69E-11			
cg19048863	1.684546	0.2589	7.69E-11			
cg24005340	1.601664	0.2462	7.70E-11			
cg12309030	-1.872438	0.2878	7.71E-11			
cg08043017	-1.966874	0.3023	7.71E-11			
cg03869498	1.973262	0.3033	7.71E-11			
cg03946106	-1.760828	0.2707	7.75E-11			
cg15081999	-1.763587	0.2711	7.75E-11			
cg16840744	-1.711458	0.2631	7.75E-11			
cg21900829	-2.349864	0.3612	7.75E-11			
cg03553604	1.909771	0.2936	7.75E-11			
cg16215249	1.702055	0.2616	7.76E-11			
cg23063147	-1.873974	0.2881	7.76E-11			
cg23484208	1.809875	0.2782	7.77E-11			
cg21577598	-1.416405	0.2177	7.78E-11			
cg20733124	-1.613873	0.2481	7.79E-11			
cg14236735	1.538952	0.2366	7.79E-11			
cg00855626	1.777869	0.2733	7.79E-11			
cg00333020	-1.796698	0.2762	7.80E-11			
cg04964672	-2.829458	0.435	7.82E-11			
cg01050740	-1.708332	0.2627	7.83E-11			
cg23208590	1.544282	0.2374	7.83E-11			
cg10427140	1.913034	0.2941	7.84E-11			
cg07549474	-1.634148	0.2513	7.84E-11			
cg01145475	1.598198	0.2457	7.84E-11			
cg17470103	-2.094686	0.3221	7.85E-11			
cg25399504	-1.693233	0.2604	7.86E-11			
cg26814276	1.415289	0.2176	7.87E-11			
cg22117918	1.534312	0.2359	7.87E-11			
cg05520109	-2.083633	0.3204	7.89E-11			
cg25841890	-1.785016	0.2745	7.89E-11			
cg01748193	-1.675664	0.2577	7.90E-11			
cg12129117	1.483486	0.2281	7.90E-11			
cg11512800	2.012087	0.3094	7.91E-11			
cg23354307	-2.356828	0.3625	7.92E-11			
cg16000824	-1.813769	0.279	7.92E-11			
cg06646682	-1.699431	0.2614	7.93E-11			
cg18880544	-1.263079	0.1943	7.93E-11			
cg27296664	1.509218	0.2321	7.93E-11			
cg05210258	1.615928	0.2485	7.93E-11			
cg01225541	1.925376	0.2962	7.97E-11			
cg16565161	1.920239	0.2954	7.98E-11			
cg18918365	1.736218	0.2671	7.99E-11			
cg08109808	-2.951672	0.4541	7.99E-11			
cg22017639	2.012061	0.3095	7.99E-11			
cg17300602	-2.213615	0.3405	8.01E-11			
cg17592461	-2.322047	0.3572	8.02E-11			
cg03290752	2.08781	0.3212	8.02E-11			
cg17442269	-1.645904	0.2532	8.05E-11			
cg03316107	1.540354	0.237	8.05E-11			
cg22002075	2.35122	0.3617	8.05E-11			
cg07052476	1.571196	0.2417	8.06E-11			
cg13634501	1.676203	0.2579	8.07E-11			
cg19292712	-2.602843	0.4005	8.07E-11			
cg02133786	-1.586027	0.244	8.08E-11			
cg00826384	1.736002	0.2671	8.12E-11			
cg09350895	1.696767	0.2611	8.13E-11			
cg11785509	1.530819	0.2356	8.14E-11			
cg04315682	-1.704336	0.2623	8.15E-11			
cg24886391	-1.521138	0.2341	8.15E-11			
cg17945541	-2.645919	0.4072	8.18E-11			
cg15306012	-1.923745	0.2961	8.19E-11			
cg27546065	1.603426	0.2468	8.20E-11			
cg09346617	1.941972	0.2989	8.21E-11			
cg19592732	-1.702867	0.2621	8.21E-11			
cg14194048	1.933205	0.2976	8.22E-11			
cg04894671	2.586494	0.3981	8.23E-11			
cg16933967	-2.223496	0.3423	8.24E-11			
cg03466331	1.773852	0.2731	8.25E-11			
cg22806587	1.684089	0.2593	8.25E-11			
cg25513108	-1.617537	0.249	8.27E-11			
cg27445278	-2.171113	0.3343	8.28E-11			
cg14535167	-1.792708	0.276	8.29E-11			
cg10106804	1.333235	0.2053	8.29E-11			
cg13726507	-1.806777	0.2782	8.30E-11			
cg13662196	-1.722809	0.2653	8.31E-11			
cg21148594	-1.991404	0.3066	8.32E-11			
cg22696252	1.448273	0.223	8.32E-11			
cg20156237	-1.416879	0.2182	8.32E-11			
cg01016553	1.94525	0.2995	8.32E-11			
cg02650789	-1.861324	0.2866	8.33E-11			
cg06934615	2.316588	0.3567	8.33E-11			
cg11261575	1.855303	0.2857	8.34E-11			
cg12554483	1.79362	0.2762	8.34E-11			
cg03281561	-1.502976	0.2314	8.35E-11			
cg23063905	-2.403003	0.37	8.37E-11			
cg14295915	1.853802	0.2855	8.37E-11			
cg20703579	-1.798175	0.2769	8.37E-11			
cg03345851	-1.722489	0.2653	8.37E-11			
cg17924218	2.05686	0.3168	8.38E-11			
cg10215330	-3.479994	0.5359	8.38E-11			
cg01675512	-1.82958	0.2818	8.39E-11			
cg10673839	1.676805	0.2582	8.41E-11			
cg16512868	1.934731	0.298	8.42E-11			
cg24399122	2.178526	0.3355	8.42E-11			
cg09821533	2.501383	0.3853	8.43E-11			
cg23911661	-2.00497	0.3088	8.43E-11			
cg00470972	-1.987673	0.3062	8.45E-11			
cg07516450	-2.111597	0.3253	8.46E-11			
cg06996129	-1.566552	0.2413	8.47E-11			
cg15413566	2.161933	0.333	8.47E-11			
cg18236863	-2.324423	0.358	8.47E-11			
cg27564445	-1.955738	0.3013	8.49E-11			
cg05296608	-1.896386	0.2921	8.50E-11			
cg27391396	1.563425	0.2408	8.51E-11			
cg00709652	-2.086093	0.3214	8.51E-11			
cg18345806	1.738151	0.2678	8.54E-11			
cg08798349	-1.945258	0.2997	8.54E-11			
cg21581745	-1.438028	0.2216	8.54E-11			
cg17472297	-1.53337	0.2363	8.56E-11			
cg10559407	-1.583821	0.244	8.57E-11			
cg26526374	1.89856	0.2925	8.58E-11			
cg14841208	-1.738564	0.2679	8.59E-11			
cg19815813	-2.483905	0.3827	8.59E-11			
cg27276079	-1.675565	0.2582	8.60E-11			
cg02913971	-1.514736	0.2334	8.61E-11			
cg08782487	-1.847717	0.2847	8.61E-11			
cg15724941	-2.245967	0.3461	8.62E-11			
cg05596267	1.892076	0.2916	8.62E-11			
cg06974871	2.086299	0.3215	8.62E-11			
cg11483797	1.842343	0.2839	8.62E-11			
cg02878486	-1.869205	0.2881	8.63E-11			
cg15882418	-2.244922	0.346	8.65E-11			
cg07402188	-2.17475	0.3352	8.65E-11			
cg19538335	-1.647503	0.2539	8.66E-11			
cg04626721	-2.031189	0.313	8.66E-11			
cg04285493	1.893506	0.2918	8.66E-11			
cg10144597	-1.67099	0.2575	8.67E-11			
cg08741531	2.740156	0.4223	8.67E-11			
cg05158197	1.425695	0.2197	8.68E-11			
cg08902818	1.780528	0.2744	8.69E-11			
cg15462925	1.548588	0.2387	8.69E-11			
cg00894481	-1.79737	0.277	8.70E-11			
