"cpg","beta","se","p","i2","p_het","details"
"cg16578568",-0.10381,0.017,9.68e-10,"","",""
"cg15021658",0.04657,0.0076,9.68e-10,"","",""
"cg23318967",0.1869,0.0306,9.69e-10,"","",""
"cg22236485",-0.08253,0.0135,9.7e-10,"","",""
"cg25153741",0.26215,0.0429,9.7e-10,"","",""
"cg26060634",-0.11077,0.0181,9.72e-10,"","",""
"cg04921315",-0.24907,0.0407,9.72e-10,"","",""
"cg15738933",0.11225,0.0184,9.73e-10,"","",""
"cg14108894",0.15804,0.0258,9.73e-10,"","",""
"cg16627193",0.18095,0.0296,9.76e-10,"","",""
"cg25175240",-0.25512,0.0417,9.76e-10,"","",""
"cg26595006",0.12025,0.0197,9.77e-10,"","",""
"cg07600623",-0.2132,0.0349,9.79e-10,"","",""
"cg20440187",-0.07148,0.0117,9.8e-10,"","",""
"cg20557688",0.1773,0.029,9.8e-10,"","",""
"cg14399134",0.12127,0.0198,9.81e-10,"","",""
"cg20078879",0.11596,0.019,9.82e-10,"","",""
"cg20138186",-0.18325,0.03,9.82e-10,"","",""
"cg10145926",0.29648,0.0485,9.82e-10,"","",""
"cg10777887",-0.20426,0.0334,9.83e-10,"","",""
"cg11177740",0.16042,0.0262,9.84e-10,"","",""
"cg14260002",-0.12101,0.0198,9.84e-10,"","",""
"cg03328571",-0.15443,0.0253,9.84e-10,"","",""
"cg05142272",0.08142,0.0133,9.84e-10,"","",""
"cg14774117",-0.18772,0.0307,9.84e-10,"","",""
"cg22114489",-0.08071,0.0132,9.85e-10,"","",""
"cg25225070",0.16043,0.0262,9.85e-10,"","",""
"cg26396492",-0.20051,0.0328,9.86e-10,"","",""
"cg05382123",-0.12257,0.0201,9.88e-10,"","",""
"cg04481779",0.13877,0.0227,9.88e-10,"","",""
"cg03514843",-0.08049,0.0132,9.89e-10,"","",""
"cg00912772",0.14585,0.0239,9.89e-10,"","",""
"cg05170706",0.19619,0.0321,9.89e-10,"","",""
"cg02142669",0.12511,0.0205,9.9e-10,"","",""
"cg19402238",0.11287,0.0185,9.91e-10,"","",""
"cg01782826",0.10613,0.0174,9.91e-10,"","",""
"cg18335326",0.12596,0.0206,9.93e-10,"","",""
"cg14178348",-0.23844,0.039,9.93e-10,"","",""
"cg12364131",-0.18341,0.03,9.93e-10,"","",""
"cg25108085",-0.17267,0.0283,9.93e-10,"","",""
"cg13725657",-0.13546,0.0222,9.94e-10,"","",""
"cg23816247",0.10013,0.0164,9.94e-10,"","",""
"cg26613367",-0.09301,0.0152,9.94e-10,"","",""
"cg07364240",-0.12298,0.0201,9.94e-10,"","",""
"cg07433152",0.11599,0.019,9.94e-10,"","",""
"cg02099390",0.11002,0.018,9.95e-10,"","",""
"cg13948430",0.19092,0.0312,9.95e-10,"","",""
"cg14157170",0.06519,0.0107,9.95e-10,"","",""
"cg12235572",-0.11375,0.0186,9.95e-10,"","",""
"cg08165083",0.11135,0.0182,9.98e-10,"","",""
"cg21435375",-0.23594,0.0386,9.98e-10,"","",""
"cg11217960",-0.14199,0.0232,9.98e-10,"","",""
"cg19005275",0.15342,0.0251,1e-09,"","",""
"cg06579354",-0.08107,0.0133,1e-09,"","",""
"cg00045762",0.2444,0.04,1e-09,"","",""
"cg26579601",0.18401,0.0301,1e-09,"","",""
"cg01262413",0.10028,0.0164,1e-09,"","",""
"cg20852945",0.12591,0.0206,1e-09,"","",""
"cg03985415",-0.14132,0.0231,1e-09,"","",""
"cg00992317",0.10728,0.0176,1e-09,"","",""
"cg01455178",0.14777,0.0242,1e-09,"","",""
"cg05646575",-0.14189,0.0232,1e-09,"","",""
"cg11855682",-0.23474,0.0384,1e-09,"","",""
"cg14467276",-0.14148,0.0232,1.01e-09,"","",""
"cg11818127",-0.14904,0.0244,1.01e-09,"","",""
"cg04454664",0.22507,0.0368,1.01e-09,"","",""
"cg11644059",0.06529,0.0107,1.01e-09,"","",""
"cg10684627",-0.28192,0.0462,1.01e-09,"","",""
"cg17979068",-0.24492,0.0401,1.01e-09,"","",""
"cg15778089",-0.14938,0.0245,1.01e-09,"","",""
"cg16205844",0.18381,0.0301,1.01e-09,"","",""
"cg23578404",0.1577,0.0258,1.01e-09,"","",""
"cg00856204",-0.07436,0.0122,1.01e-09,"","",""
"cg06150863",-0.19627,0.0321,1.01e-09,"","",""
"cg15719255",-0.13304,0.0218,1.01e-09,"","",""
"cg17218204",0.07912,0.013,1.01e-09,"","",""
"cg14935025",0.20767,0.034,1.01e-09,"","",""
"cg24088496",0.19091,0.0313,1.01e-09,"","",""
"cg23231587",0.29121,0.0477,1.01e-09,"","",""
"cg26804381",0.11365,0.0186,1.02e-09,"","",""
"cg24461171",0.18081,0.0296,1.02e-09,"","",""
"cg19310340",-0.11917,0.0195,1.02e-09,"","",""
"cg17542751",-0.15478,0.0253,1.02e-09,"","",""
"cg01214459",0.19776,0.0324,1.02e-09,"","",""
"cg22356428",-0.10123,0.0166,1.02e-09,"","",""
"cg19918599",0.13456,0.022,1.02e-09,"","",""
"cg20364574",-0.12751,0.0209,1.02e-09,"","",""
"cg27038676",-0.1379,0.0226,1.02e-09,"","",""
"cg01582832",0.20235,0.0331,1.02e-09,"","",""
"cg02661372",0.04647,0.0076,1.02e-09,"","",""
"cg26218277",0.15418,0.0253,1.02e-09,"","",""
"cg01040361",-0.10703,0.0175,1.03e-09,"","",""
"cg16257215",-0.12556,0.0206,1.03e-09,"","",""
"cg12893736",0.11362,0.0186,1.03e-09,"","",""
"cg09327847",-0.21729,0.0356,1.03e-09,"","",""
"cg03603018",0.14547,0.0238,1.03e-09,"","",""
"cg01091029",-0.07017,0.0115,1.03e-09,"","",""
"cg20495418",-0.25305,0.0415,1.03e-09,"","",""
"cg05932139",-0.17514,0.0287,1.03e-09,"","",""
"cg08688393",0.24398,0.04,1.03e-09,"","",""
"cg02058624",0.24747,0.0405,1.03e-09,"","",""
"cg02304751",0.12082,0.0198,1.04e-09,"","",""
"cg10189135",-0.15452,0.0253,1.04e-09,"","",""
"cg10414975",0.18411,0.0302,1.04e-09,"","",""
"cg08534147",-0.10559,0.0173,1.04e-09,"","",""
"cg17711527",-0.08929,0.0146,1.04e-09,"","",""
"cg26553741",0.1469,0.0241,1.04e-09,"","",""
"cg05636593",-0.15324,0.0251,1.04e-09,"","",""
"cg06718369",-0.11087,0.0182,1.04e-09,"","",""
"cg02377690",-0.12335,0.0202,1.04e-09,"","",""
"cg13415390",-0.11234,0.0184,1.04e-09,"","",""
"cg03602014",0.1473,0.0241,1.04e-09,"","",""
"cg16081609",0.12603,0.0207,1.04e-09,"","",""
"cg19307406",0.1832,0.03,1.04e-09,"","",""
"cg04993883",-0.03954,0.0065,1.04e-09,"","",""
"cg16650073",0.16231,0.0266,1.04e-09,"","",""
"cg06621900",0.07328,0.012,1.05e-09,"","",""
"cg21832906",-0.12214,0.02,1.05e-09,"","",""
"cg08657705",0.12241,0.0201,1.05e-09,"","",""
"cg12447911",0.15388,0.0252,1.05e-09,"","",""
"cg16819392",0.107,0.0175,1.05e-09,"","",""
"cg06431347",-0.18115,0.0297,1.05e-09,"","",""
"cg19808643",-0.12124,0.0199,1.05e-09,"","",""
"cg21396517",-0.13698,0.0224,1.05e-09,"","",""
"cg02185160",0.16475,0.027,1.05e-09,"","",""
"cg16446045",-0.08691,0.0142,1.05e-09,"","",""
"cg03507326",0.07516,0.0123,1.05e-09,"","",""
"cg08423142",-0.11087,0.0182,1.05e-09,"","",""
"cg00526772",0.15497,0.0254,1.05e-09,"","",""
"cg04581938",-0.12312,0.0202,1.05e-09,"","",""
"cg00285294",-0.10404,0.0171,1.05e-09,"","",""
"cg26110834",-0.28899,0.0474,1.05e-09,"","",""
"cg00696323",-0.12976,0.0213,1.06e-09,"","",""
"cg01448470",-0.19587,0.0321,1.06e-09,"","",""
"cg02099148",-0.23764,0.039,1.06e-09,"","",""
"cg20112984",-0.15463,0.0253,1.06e-09,"","",""
"cg25634742",0.08674,0.0142,1.06e-09,"","",""
"cg17753347",0.20494,0.0336,1.06e-09,"","",""
"cg25238274",-0.27009,0.0443,1.06e-09,"","",""
"cg24441220",0.16295,0.0267,1.06e-09,"","",""
"cg02161011",-0.11047,0.0181,1.06e-09,"","",""
"cg20701074",0.0977,0.016,1.06e-09,"","",""
"cg18038207",-0.04134,0.0068,1.06e-09,"","",""
"cg03527802",-0.16163,0.0265,1.06e-09,"","",""
"cg22845855",0.14385,0.0236,1.06e-09,"","",""
"cg19257762",-0.15197,0.0249,1.07e-09,"","",""
"cg16054907",0.21746,0.0357,1.07e-09,"","",""
"cg21350621",0.18562,0.0304,1.07e-09,"","",""
"cg20261431",-0.20733,0.034,1.07e-09,"","",""
"cg18218772",-0.19702,0.0323,1.07e-09,"","",""
"cg05215481",-0.20839,0.0342,1.07e-09,"","",""
"cg00420997",-0.18303,0.03,1.07e-09,"","",""
"cg15438211",-0.21357,0.035,1.07e-09,"","",""
"cg23639773",-0.26632,0.0437,1.07e-09,"","",""
"cg02538557",0.1334,0.0219,1.07e-09,"","",""
"cg00766188",-0.16884,0.0277,1.07e-09,"","",""
"cg01165355",0.23588,0.0387,1.08e-09,"","",""
"cg11062387",0.12445,0.0204,1.08e-09,"","",""
"cg22843797",0.15751,0.0258,1.08e-09,"","",""
"cg22935422",-0.20977,0.0344,1.08e-09,"","",""
"cg14179581",0.1149,0.0188,1.08e-09,"","",""
"cg01256365",0.24459,0.0401,1.08e-09,"","",""
"cg27438218",-0.17764,0.0291,1.08e-09,"","",""
"cg10916515",-0.22982,0.0377,1.08e-09,"","",""
"cg24063043",-0.14268,0.0234,1.08e-09,"","",""
"cg17402325",-0.14536,0.0238,1.08e-09,"","",""
"cg00049502",-0.06957,0.0114,1.08e-09,"","",""
"cg01428849",0.1129,0.0185,1.08e-09,"","",""
"cg08859352",0.11419,0.0187,1.08e-09,"","",""
"cg13484467",0.24826,0.0407,1.08e-09,"","",""
"cg02008627",0.07263,0.0119,1.08e-09,"","",""
"cg01282751",-0.10105,0.0166,1.08e-09,"","",""
"cg19450056",0.10468,0.0172,1.09e-09,"","",""
"cg01401641",0.15186,0.0249,1.09e-09,"","",""
"cg12727256",-0.12997,0.0213,1.09e-09,"","",""
"cg06134790",0.26193,0.043,1.09e-09,"","",""
"cg23474407",-0.05878,0.0096,1.09e-09,"","",""
"cg03147470",0.22748,0.0373,1.09e-09,"","",""
"cg21565914",0.15061,0.0247,1.09e-09,"","",""
"cg09371744",-0.05544,0.0091,1.09e-09,"","",""
"cg01624768",-0.24975,0.041,1.09e-09,"","",""
"cg14087413",-0.09697,0.0159,1.09e-09,"","",""
"cg22680252",0.11909,0.0195,1.09e-09,"","",""
"cg26803969",-0.09017,0.0148,1.09e-09,"","",""
"cg12384499",-0.11476,0.0188,1.09e-09,"","",""
"cg05968601",0.07216,0.0118,1.09e-09,"","",""
"cg10942227",-0.07584,0.0124,1.09e-09,"","",""
"cg16545105",0.14019,0.023,1.09e-09,"","",""
"cg14086692",0.18341,0.0301,1.09e-09,"","",""
"cg14797004",0.16196,0.0266,1.09e-09,"","",""
"cg10703453",-0.10866,0.0178,1.09e-09,"","",""
"cg17516271",0.19729,0.0324,1.09e-09,"","",""
"cg12868312",-0.12032,0.0197,1.1e-09,"","",""
"cg17879116",0.10806,0.0177,1.1e-09,"","",""
"cg19299094",0.10799,0.0177,1.1e-09,"","",""
"cg05189804",-0.09789,0.0161,1.1e-09,"","",""
"cg15972506",-0.17106,0.0281,1.1e-09,"","",""
"cg13468961",0.26709,0.0438,1.1e-09,"","",""
"cg09116618",-0.22246,0.0365,1.1e-09,"","",""
"cg03992096",0.16941,0.0278,1.1e-09,"","",""
"cg02914800",-0.22902,0.0376,1.1e-09,"","",""
"cg14361895",0.17198,0.0282,1.1e-09,"","",""
"cg10654584",0.25223,0.0414,1.1e-09,"","",""
"cg14100362",-0.17172,0.0282,1.1e-09,"","",""
"cg03894891",0.20042,0.0329,1.1e-09,"","",""
"cg23695037",-0.21799,0.0358,1.1e-09,"","",""
"cg00573654",0.17106,0.0281,1.11e-09,"","",""
"cg08848865",0.0751,0.0123,1.11e-09,"","",""
"cg01058584",0.21962,0.036,1.11e-09,"","",""
"cg08521187",0.11906,0.0195,1.11e-09,"","",""
"cg02548228",-0.10164,0.0167,1.11e-09,"","",""
"cg20667575",-0.09367,0.0154,1.11e-09,"","",""
"cg24376434",0.25356,0.0416,1.11e-09,"","",""
"cg05781649",-0.0806,0.0132,1.11e-09,"","",""
"cg03354476",0.10505,0.0172,1.11e-09,"","",""
"cg20241254",0.1514,0.0249,1.11e-09,"","",""
"cg22022716",-0.22417,0.0368,1.11e-09,"","",""
"cg06627087",0.13228,0.0217,1.11e-09,"","",""
"cg17356733",-0.05701,0.0094,1.11e-09,"","",""
"cg06814287",0.09156,0.015,1.11e-09,"","",""
"cg03573390",0.08344,0.0137,1.12e-09,"","",""
"cg04741284",-0.13157,0.0216,1.12e-09,"","",""
"cg24876527",-0.13735,0.0225,1.12e-09,"","",""
"cg06263178",-0.11835,0.0194,1.12e-09,"","",""
"cg13241659",-0.1078,0.0177,1.12e-09,"","",""
"cg16292343",0.15945,0.0262,1.12e-09,"","",""
"cg06488150",0.14615,0.024,1.12e-09,"","",""
"cg01815912",0.1362,0.0224,1.12e-09,"","",""
"cg10461264",-0.20016,0.0329,1.12e-09,"","",""
"cg09320190",0.16907,0.0278,1.12e-09,"","",""
"cg19708984",0.11161,0.0183,1.12e-09,"","",""
"cg07236221",0.17452,0.0287,1.12e-09,"","",""
"cg22046318",-0.10978,0.018,1.12e-09,"","",""
"cg05663453",0.19037,0.0313,1.12e-09,"","",""
"cg16580616",0.14049,0.0231,1.13e-09,"","",""
"cg13415865",0.19722,0.0324,1.13e-09,"","",""
"cg10272520",0.20898,0.0343,1.13e-09,"","",""
"cg07089321",-0.14666,0.0241,1.13e-09,"","",""
"cg02095401",0.09279,0.0152,1.13e-09,"","",""
"cg21552029",-0.08017,0.0132,1.13e-09,"","",""
"cg06374097",0.11722,0.0193,1.13e-09,"","",""
"cg14816421",-0.23117,0.038,1.13e-09,"","",""
"cg25052847",-0.18149,0.0298,1.13e-09,"","",""
"cg06239593",-0.14373,0.0236,1.14e-09,"","",""
"cg14678774",-0.23319,0.0383,1.14e-09,"","",""
"cg04337594",-0.17202,0.0283,1.14e-09,"","",""
"cg13393782",0.09971,0.0164,1.14e-09,"","",""
"cg21115723",0.17173,0.0282,1.14e-09,"","",""
"cg26945241",-0.15571,0.0256,1.14e-09,"","",""
"cg17983957",-0.15791,0.0259,1.14e-09,"","",""
"cg00697057",0.11535,0.0189,1.14e-09,"","",""
"cg02611282",-0.09016,0.0148,1.14e-09,"","",""
"cg25586848",-0.18538,0.0304,1.14e-09,"","",""
"cg17069533",-0.25335,0.0416,1.14e-09,"","",""
"cg10185478",-0.25045,0.0411,1.14e-09,"","",""
"cg04274883",-0.12972,0.0213,1.15e-09,"","",""
"cg27052183",-0.09045,0.0149,1.15e-09,"","",""
"cg02151997",-0.13528,0.0222,1.15e-09,"","",""
"cg25617100",-0.11812,0.0194,1.15e-09,"","",""
"cg24768365",0.11447,0.0188,1.15e-09,"","",""
"cg06589421",-0.09483,0.0156,1.15e-09,"","",""
"cg18210619",-0.07351,0.0121,1.15e-09,"","",""
"cg00063734",0.1887,0.031,1.15e-09,"","",""
"cg12246530",-0.12577,0.0207,1.15e-09,"","",""
"cg00977377",0.11754,0.0193,1.15e-09,"","",""
"cg04517903",-0.12386,0.0203,1.15e-09,"","",""
"cg25318189",0.19474,0.032,1.15e-09,"","",""
"cg24334512",0.34647,0.0569,1.15e-09,"","",""
"cg26416159",0.06702,0.011,1.15e-09,"","",""
"cg04511411",-0.12382,0.0203,1.15e-09,"","",""
"cg16911214",-0.20334,0.0334,1.16e-09,"","",""
"cg14712657",0.1345,0.0221,1.16e-09,"","",""
"cg24527591",-0.13858,0.0228,1.16e-09,"","",""
"cg26112871",-0.12961,0.0213,1.16e-09,"","",""
"cg05308970",0.16786,0.0276,1.16e-09,"","",""
"cg21157725",0.15361,0.0252,1.16e-09,"","",""
"cg03196588",0.12078,0.0198,1.16e-09,"","",""
"cg22114991",-0.16668,0.0274,1.16e-09,"","",""
"cg04773529",-0.07907,0.013,1.16e-09,"","",""
"cg26781392",-0.0864,0.0142,1.16e-09,"","",""
"cg08442149",0.10264,0.0169,1.16e-09,"","",""
"cg01917069",0.07293,0.012,1.16e-09,"","",""
"cg01058569",-0.09663,0.0159,1.16e-09,"","",""
"cg14204491",-0.03686,0.0061,1.16e-09,"","",""
"cg05161682",0.13853,0.0228,1.17e-09,"","",""
"cg27555092",0.13539,0.0223,1.17e-09,"","",""
"cg02690368",0.28526,0.0469,1.17e-09,"","",""
"cg10151162",-0.06765,0.0111,1.17e-09,"","",""
"cg09021225",-0.24668,0.0405,1.17e-09,"","",""
"cg12667792",-0.12348,0.0203,1.17e-09,"","",""
"cg11029358",-0.13502,0.0222,1.17e-09,"","",""
"cg20530056",0.14527,0.0239,1.17e-09,"","",""
"cg10220494",-0.06654,0.0109,1.17e-09,"","",""
"cg08491125",-0.10826,0.0178,1.17e-09,"","",""
"cg07898582",-0.25742,0.0423,1.17e-09,"","",""
"cg22432982",0.12404,0.0204,1.17e-09,"","",""
"cg21055910",0.14789,0.0243,1.17e-09,"","",""
"cg00500989",-0.10934,0.018,1.18e-09,"","",""
"cg22550299",0.09155,0.015,1.18e-09,"","",""
"cg25588222",-0.22957,0.0377,1.18e-09,"","",""
"cg23343066",0.13258,0.0218,1.18e-09,"","",""
"cg23395449",0.10994,0.0181,1.18e-09,"","",""
"cg27453365",-0.11547,0.019,1.18e-09,"","",""
"cg16678446",-0.14742,0.0242,1.18e-09,"","",""
"cg03532331",-0.2346,0.0386,1.18e-09,"","",""
"cg04678141",0.10563,0.0174,1.18e-09,"","",""
"cg15881486",0.13176,0.0217,1.18e-09,"","",""
"cg14129430",0.12241,0.0201,1.18e-09,"","",""
"cg19110654",-0.14512,0.0239,1.18e-09,"","",""
"cg03895392",0.08814,0.0145,1.19e-09,"","",""
"cg07197059",-0.20293,0.0334,1.19e-09,"","",""
"cg01019484",-0.16176,0.0266,1.19e-09,"","",""
"cg11573238",0.11814,0.0194,1.19e-09,"","",""
"cg14898623",-0.17678,0.0291,1.19e-09,"","",""
"cg05441768",-0.1843,0.0303,1.19e-09,"","",""
"cg03012821",-0.0806,0.0133,1.19e-09,"","",""
"cg14699004",-0.12441,0.0205,1.19e-09,"","",""
"cg00669760",-0.14189,0.0233,1.19e-09,"","",""
"cg04595505",0.19253,0.0317,1.19e-09,"","",""
"cg14782929",-0.08949,0.0147,1.19e-09,"","",""
"cg10576151",0.11487,0.0189,1.19e-09,"","",""
"cg25585967",0.2938,0.0483,1.19e-09,"","",""
"cg19517470",0.20612,0.0339,1.19e-09,"","",""
"cg01919701",0.12716,0.0209,1.2e-09,"","",""
"cg17769229",0.11238,0.0185,1.2e-09,"","",""
"cg05181927",-0.09536,0.0157,1.2e-09,"","",""
"cg14891617",0.04324,0.0071,1.2e-09,"","",""
"cg12245245",-0.06263,0.0103,1.2e-09,"","",""
"cg10369116",0.05923,0.0097,1.2e-09,"","",""
"cg10126372",0.09196,0.0151,1.2e-09,"","",""
"cg02547035",0.22159,0.0364,1.2e-09,"","",""
"cg11877773",0.11879,0.0195,1.2e-09,"","",""
"cg22384183",-0.07396,0.0122,1.2e-09,"","",""
"cg07406498",-0.12651,0.0208,1.2e-09,"","",""
"cg13035032",0.1369,0.0225,1.2e-09,"","",""
"cg01419967",-0.12163,0.02,1.2e-09,"","",""
"cg27655935",-0.11377,0.0187,1.2e-09,"","",""
"cg26354092",-0.24234,0.0399,1.2e-09,"","",""
"cg08528417",-0.11381,0.0187,1.2e-09,"","",""
"cg13487312",-0.12325,0.0203,1.2e-09,"","",""
"cg17924901",0.18079,0.0297,1.2e-09,"","",""
"cg27110054",0.17107,0.0281,1.2e-09,"","",""
"cg03382501",0.11883,0.0195,1.2e-09,"","",""
"cg25842107",-0.23184,0.0381,1.2e-09,"","",""
"cg11135108",-0.09364,0.0154,1.2e-09,"","",""
"cg13688262",-0.06657,0.0109,1.21e-09,"","",""
"cg01607752",0.09458,0.0156,1.21e-09,"","",""
"cg24686551",-0.12406,0.0204,1.21e-09,"","",""
"cg04142864",0.10635,0.0175,1.21e-09,"","",""
"cg14516243",0.13392,0.022,1.21e-09,"","",""
"cg13913624",-0.20204,0.0332,1.21e-09,"","",""
"cg23518541",0.16258,0.0267,1.21e-09,"","",""
"cg10580335",0.09649,0.0159,1.21e-09,"","",""
"cg04663692",0.09162,0.0151,1.21e-09,"","",""
"cg21489622",0.10543,0.0173,1.21e-09,"","",""
"cg18151422",0.13406,0.0221,1.21e-09,"","",""
"cg12162886",-0.12577,0.0207,1.21e-09,"","",""
"cg00529422",0.09061,0.0149,1.21e-09,"","",""
"cg27663587",-0.17303,0.0285,1.21e-09,"","",""
"cg03721293",-0.09173,0.0151,1.21e-09,"","",""
"cg13319533",-0.1626,0.0268,1.21e-09,"","",""
"cg25202943",0.05868,0.0097,1.21e-09,"","",""
"cg03058412",0.11962,0.0197,1.22e-09,"","",""
"cg26558023",-0.19631,0.0323,1.22e-09,"","",""
"cg14762896",0.11341,0.0187,1.22e-09,"","",""
"cg19642402",-0.13679,0.0225,1.22e-09,"","",""
"cg27384476",0.09272,0.0153,1.22e-09,"","",""
"cg14160093",-0.1336,0.022,1.22e-09,"","",""
"cg13755204",0.18866,0.031,1.22e-09,"","",""
"cg14325112",-0.13871,0.0228,1.22e-09,"","",""
"cg01624202",-0.22896,0.0377,1.22e-09,"","",""
"cg22405226",-0.16391,0.027,1.22e-09,"","",""
"cg11683191",0.1099,0.0181,1.22e-09,"","",""
"cg13206530",0.08315,0.0137,1.22e-09,"","",""
"cg14483142",-0.11815,0.0194,1.23e-09,"","",""
"cg07992500",-0.19997,0.0329,1.23e-09,"","",""
"cg10477905",0.09775,0.0161,1.23e-09,"","",""
"cg16433265",-0.16232,0.0267,1.23e-09,"","",""
"cg21167817",0.18677,0.0307,1.23e-09,"","",""
"cg06174704",-0.15596,0.0257,1.23e-09,"","",""
"cg17587456",0.18494,0.0304,1.23e-09,"","",""
"cg05642993",0.10472,0.0172,1.23e-09,"","",""
"cg06330558",0.15784,0.026,1.23e-09,"","",""
"cg21619886",0.24007,0.0395,1.23e-09,"","",""
"cg04447362",0.21613,0.0356,1.23e-09,"","",""
"cg23966795",0.17361,0.0286,1.23e-09,"","",""
"cg15363134",0.0726,0.0119,1.23e-09,"","",""
"cg21502482",-0.18537,0.0305,1.24e-09,"","",""
"cg00247614",0.1426,0.0235,1.24e-09,"","",""
"cg15934095",0.17495,0.0288,1.24e-09,"","",""
"cg14486995",0.09379,0.0154,1.24e-09,"","",""
"cg13102889",-0.12593,0.0207,1.24e-09,"","",""
"cg10336193",-0.09253,0.0152,1.24e-09,"","",""
"cg22433447",0.07598,0.0125,1.24e-09,"","",""
"cg03019033",-0.10594,0.0174,1.24e-09,"","",""
"cg23316449",-0.18228,0.03,1.24e-09,"","",""
"cg24776326",-0.29461,0.0485,1.24e-09,"","",""
"cg13107973",-0.14379,0.0237,1.24e-09,"","",""
"cg08266286",-0.10994,0.0181,1.24e-09,"","",""
"cg02332902",-0.026,0.0043,1.24e-09,"","",""
"cg05595191",-0.12648,0.0208,1.24e-09,"","",""
"cg09656389",0.1163,0.0191,1.24e-09,"","",""
"cg21390852",0.13066,0.0215,1.24e-09,"","",""
"cg01310205",0.09803,0.0161,1.25e-09,"","",""
"cg25575349",0.1149,0.0189,1.25e-09,"","",""
"cg27303733",-0.12491,0.0206,1.25e-09,"","",""
"cg20126376",-0.22696,0.0374,1.25e-09,"","",""
"cg22288223",-0.11801,0.0194,1.25e-09,"","",""
"cg14302936",0.07808,0.0129,1.25e-09,"","",""
"cg13393036",0.08193,0.0135,1.25e-09,"","",""
"cg09138865",-0.18121,0.0298,1.25e-09,"","",""
"cg13353574",-0.25796,0.0425,1.25e-09,"","",""
"cg25417042",0.06141,0.0101,1.25e-09,"","",""
"cg15711508",0.11885,0.0196,1.26e-09,"","",""
"cg10453148",-0.24639,0.0406,1.26e-09,"","",""
"cg15553397",0.13926,0.0229,1.26e-09,"","",""
"cg17273837",-0.19496,0.0321,1.26e-09,"","",""
"cg26118637",0.19064,0.0314,1.26e-09,"","",""
"cg24637261",-0.11542,0.019,1.26e-09,"","",""
"cg13565138",0.27262,0.0449,1.26e-09,"","",""
"cg14186948",-0.09568,0.0158,1.26e-09,"","",""
"cg25052014",0.15985,0.0263,1.26e-09,"","",""
"cg24794669",0.07519,0.0124,1.26e-09,"","",""
"cg03090436",-0.10999,0.0181,1.26e-09,"","",""
"cg25730122",0.14181,0.0234,1.26e-09,"","",""
"cg02863169",0.3209,0.0528,1.26e-09,"","",""
"cg25814969",0.04806,0.0079,1.26e-09,"","",""
"cg18766900",-0.19695,0.0324,1.26e-09,"","",""
"cg03473640",0.13795,0.0227,1.26e-09,"","",""
"cg09894631",0.1593,0.0262,1.26e-09,"","",""
"cg21218820",-0.14331,0.0236,1.27e-09,"","",""
"cg03478719",0.06414,0.0106,1.27e-09,"","",""
"cg19048791",0.22,0.0362,1.27e-09,"","",""
"cg01008263",-0.05797,0.0095,1.27e-09,"","",""
"cg23240213",0.13759,0.0227,1.27e-09,"","",""
"cg09941208",0.15418,0.0254,1.27e-09,"","",""
"cg26037142",-0.11909,0.0196,1.27e-09,"","",""
"cg17245405",-0.08586,0.0141,1.27e-09,"","",""
"cg01446515",0.07072,0.0116,1.27e-09,"","",""
"cg21557724",0.23696,0.039,1.27e-09,"","",""
"cg16932514",-0.06319,0.0104,1.27e-09,"","",""
"cg03662545",-0.15959,0.0263,1.27e-09,"","",""
"cg16256342",0.20212,0.0333,1.27e-09,"","",""
"cg03476007",0.13853,0.0228,1.27e-09,"","",""
"cg07580479",0.06065,0.01,1.27e-09,"","",""
"cg07122123",-0.08142,0.0134,1.27e-09,"","",""
"cg10296062",0.07813,0.0129,1.27e-09,"","",""
"cg22846510",0.16018,0.0264,1.27e-09,"","",""
"cg14840429",-0.17532,0.0289,1.27e-09,"","",""
"cg13884995",0.1189,0.0196,1.27e-09,"","",""
"cg01944288",0.21738,0.0358,1.28e-09,"","",""
"cg27573017",-0.20635,0.034,1.28e-09,"","",""
"cg03450734",-0.24588,0.0405,1.28e-09,"","",""
"cg08817693",0.10819,0.0178,1.28e-09,"","",""
"cg01247987",0.09412,0.0155,1.28e-09,"","",""
"cg08507952",0.12631,0.0208,1.28e-09,"","",""
"cg27184585",-0.16656,0.0274,1.28e-09,"","",""
"cg15323638",0.09609,0.0158,1.28e-09,"","",""
"cg26422981",0.22679,0.0374,1.28e-09,"","",""
"cg05052407",-0.08324,0.0137,1.28e-09,"","",""
"cg21127068",0.2696,0.0444,1.28e-09,"","",""
"cg06617217",-0.05558,0.0092,1.28e-09,"","",""
"cg23334264",0.08397,0.0138,1.28e-09,"","",""
"cg19687075",-0.13496,0.0222,1.28e-09,"","",""
"cg24792289",0.05521,0.0091,1.29e-09,"","",""
"cg17985555",0.04226,0.007,1.29e-09,"","",""
"cg03004860",0.1931,0.0318,1.29e-09,"","",""
"cg09906991",-0.07349,0.0121,1.29e-09,"","",""
"cg03946297",0.19281,0.0318,1.29e-09,"","",""
"cg13494489",-0.19399,0.032,1.29e-09,"","",""
"cg14062002",0.14695,0.0242,1.29e-09,"","",""
"cg11092416",-0.10735,0.0177,1.3e-09,"","",""
"cg26108046",-0.09387,0.0155,1.3e-09,"","",""
"cg21005412",-0.11732,0.0193,1.3e-09,"","",""
"cg07784293",-0.09216,0.0152,1.3e-09,"","",""
"cg06767389",0.07673,0.0126,1.3e-09,"","",""
