"cpg","beta","se","p","i2","p_het","details"
"cg23913963",-0.488170745,0.0895,4.86e-08,"","",""
"cg19098932",-0.451884903,0.0829,4.93e-08,"","",""
"cg19469742",-0.514540979,0.0944,4.95e-08,"","",""
"cg07691146",-0.506668256,0.093,5.02e-08,"","",""
"cg01436487",-0.516374915,0.0948,5.1e-08,"","",""
"cg27309702",0.515981565,0.0947,5.11e-08,"","",""
"cg24371574",-0.509665974,0.0936,5.12e-08,"","",""
"cg23480021",0.510347543,0.0938,5.23e-08,"","",""
"cg03273057",0.513640227,0.0944,5.26e-08,"","",""
"cg08904394",-0.515304932,0.0947,5.32e-08,"","",""
"cg15535471",0.515082788,0.0948,5.46e-08,"","",""
"cg10788371",-0.503569761,0.0927,5.48e-08,"","",""
"cg02101876",0.505591158,0.093,5.49e-08,"","",""
"cg25962015",-0.509653168,0.0938,5.59e-08,"","",""
"cg24137511",0.511266717,0.0941,5.6e-08,"","",""
"cg00911776",-0.489858831,0.0902,5.61e-08,"","",""
"cg09788778",0.51048452,0.094,5.61e-08,"","",""
"cg02366772",0.510695561,0.0941,5.67e-08,"","",""
"cg15559940",0.506786741,0.0934,5.7e-08,"","",""
"cg09737078",-0.505431546,0.0931,5.7e-08,"","",""
"cg21422361",-0.501544086,0.0924,5.74e-08,"","",""
"cg13590876",-0.490866493,0.0905,5.76e-08,"","",""
"cg09029902",-0.492091074,0.0907,5.78e-08,"","",""
"cg00936728",0.502307442,0.0926,5.79e-08,"","",""
"cg05720226",-0.507617598,0.0936,5.94e-08,"","",""
"cg20438687",-0.509624011,0.094,5.96e-08,"","",""
"cg16547579",-0.516710289,0.0954,6.02e-08,"","",""
"cg22768358",0.516357365,0.0953,6.05e-08,"","",""
"cg01850135",0.516025565,0.0954,6.24e-08,"","",""
"cg21917349",0.507445437,0.0938,6.4e-08,"","",""
"cg06394460",-0.503252507,0.0931,6.51e-08,"","",""
"cg06655216",0.504132974,0.0933,6.6e-08,"","",""
"cg25424279",-0.47982327,0.0889,6.73e-08,"","",""
"cg01259782",-0.48385414,0.0896,6.76e-08,"","",""
"cg24105081",-0.503420566,0.0933,6.78e-08,"","",""
"cg06588876",-0.510457815,0.0946,6.83e-08,"","",""
"cg14837598",-0.473330266,0.0877,6.87e-08,"","",""
"cg03746015",-0.505168077,0.0937,7.04e-08,"","",""
"cg01966117",-0.486433192,0.0904,7.29e-08,"","",""
"cg13702949",0.493407446,0.0917,7.45e-08,"","",""
"cg02577773",-0.510820847,0.095,7.46e-08,"","",""
"cg10768063",0.506695205,0.0942,7.6e-08,"","",""
"cg12011479",0.4870847,0.0906,7.6e-08,"","",""
"cg13776560",-0.504719904,0.0939,7.63e-08,"","",""
"cg11335172",0.510371982,0.095,7.77e-08,"","",""
"cg01500140",0.504227893,0.0939,7.81e-08,"","",""
"cg17930194",-0.504278298,0.0939,7.88e-08,"","",""
"cg16237191",0.510653873,0.0951,8.01e-08,"","",""
"cg04411044",-0.500116017,0.0932,8.14e-08,"","",""
"cg19731612",-0.465456405,0.0868,8.34e-08,"","",""
"cg22897141",-0.479739011,0.0896,8.51e-08,"","",""
"cg17344906",-0.474095696,0.0885,8.54e-08,"","",""
"cg24518098",-0.491103135,0.0917,8.57e-08,"","",""
"cg19798735",-0.473854975,0.0885,8.71e-08,"","",""
"cg08766149",0.501492338,0.0937,8.78e-08,"","",""
"cg08849294",-0.49542598,0.0926,8.86e-08,"","",""
"cg12279125",0.499488474,0.0934,8.86e-08,"","",""
"cg03314569",-0.490586102,0.0917,8.9e-08,"","",""
"cg02672759",-0.482538259,0.0902,8.94e-08,"","",""
"cg03404339",-0.490902018,0.0919,9.11e-08,"","",""
"cg11115622",-0.495901206,0.0928,9.19e-08,"","",""
"cg01426818",-0.506697166,0.0949,9.23e-08,"","",""
"cg18809126",-0.488783636,0.0915,9.31e-08,"","",""
"cg12667125",-0.476546452,0.0893,9.45e-08,"","",""
"cg25494075",0.505119769,0.0947,9.48e-08,"","",""
"cg19344626",-0.465940291,0.0874,9.71e-08,"","",""
"cg26050975",-0.500113971,0.0938,9.88e-08,"","",""
"cg22729539",-0.503228623,0.0944,9.91e-08,"","",""
"cg18310515",0.506306011,0.095,9.96e-08,"","",""
"cg16671360",-0.481022859,0.0903,1.01e-07,"","",""
