"cpg","beta","se","p","i2","p_het","details"
"cg09656152",-0.02176,0.0038,1.58e-08,"","",""
"cg13495227",-0.01087,0.0019,1.58e-08,"","",""
"cg04406454",0.01742,0.0031,1.58e-08,"","",""
"cg13274107",0.01054,0.0019,1.58e-08,"","",""
"cg26010756",-0.0253,0.0045,1.58e-08,"","",""
"cg03870497",0.01855,0.0033,1.58e-08,"","",""
"cg14565265",0.00754,0.0013,1.58e-08,"","",""
"cg10543624",-0.03127,0.0055,1.58e-08,"","",""
"cg16473117",-0.01029,0.0018,1.58e-08,"","",""
"cg02425263",0.01004,0.0018,1.58e-08,"","",""
"cg22043652",-0.00843,0.0015,1.58e-08,"","",""
"cg07499607",0.01161,0.0021,1.58e-08,"","",""
"cg20938781",0.00905,0.0016,1.58e-08,"","",""
"cg05224827",0.01203,0.0021,1.58e-08,"","",""
"cg01730374",-0.03203,0.0057,1.59e-08,"","",""
"cg27019093",-0.01112,0.002,1.59e-08,"","",""
"cg04584761",-0.01167,0.0021,1.59e-08,"","",""
"cg02192677",-0.01138,0.002,1.59e-08,"","",""
"cg27015161",-0.01253,0.0022,1.59e-08,"","",""
"cg05595691",0.01449,0.0026,1.59e-08,"","",""
"cg26352006",0.02617,0.0046,1.59e-08,"","",""
"cg13629887",0.0096,0.0017,1.59e-08,"","",""
"cg13657944",0.00825,0.0015,1.59e-08,"","",""
"cg12830438",-0.0306,0.0054,1.59e-08,"","",""
"cg00845370",0.00731,0.0013,1.59e-08,"","",""
"cg02298059",0.00499,9e-04,1.59e-08,"","",""
"cg15065069",-0.01986,0.0035,1.59e-08,"","",""
"cg12668710",0.0124,0.0022,1.59e-08,"","",""
"cg12748839",-0.01102,0.0019,1.59e-08,"","",""
"cg22435267",-0.00973,0.0017,1.59e-08,"","",""
"cg20454620",0.00585,0.001,1.59e-08,"","",""
"cg18397523",0.01074,0.0019,1.59e-08,"","",""
"cg09152886",0.00544,0.001,1.59e-08,"","",""
"cg13550751",-0.02842,0.005,1.59e-08,"","",""
"cg08240335",0.00884,0.0016,1.59e-08,"","",""
"cg10741603",-0.01555,0.0028,1.59e-08,"","",""
"cg01369895",-0.01133,0.002,1.59e-08,"","",""
"cg07124686",0.0095,0.0017,1.59e-08,"","",""
"cg12919135",0.00599,0.0011,1.59e-08,"","",""
"cg03201044",0.02028,0.0036,1.59e-08,"","",""
"cg11545949",0.00661,0.0012,1.59e-08,"","",""
"cg05623957",0.00535,9e-04,1.6e-08,"","",""
"cg13932769",-0.01012,0.0018,1.6e-08,"","",""
"cg27253814",0.01097,0.0019,1.6e-08,"","",""
"cg21818891",-0.02766,0.0049,1.6e-08,"","",""
"cg04878727",0.01019,0.0018,1.6e-08,"","",""
"cg05059571",0.02993,0.0053,1.6e-08,"","",""
"cg15126897",-0.02763,0.0049,1.6e-08,"","",""
"cg24685028",-0.02022,0.0036,1.6e-08,"","",""
"cg14285764",-0.01802,0.0032,1.6e-08,"","",""
"cg07813622",-0.03235,0.0057,1.6e-08,"","",""
"cg18010747",-0.01881,0.0033,1.6e-08,"","",""
"cg06326971",0.01392,0.0025,1.6e-08,"","",""
"cg26705472",0.0077,0.0014,1.6e-08,"","",""
"cg26237161",0.00874,0.0015,1.6e-08,"","",""
"cg17454920",-0.01379,0.0024,1.6e-08,"","",""
"cg04984888",0.00734,0.0013,1.6e-08,"","",""
"cg10762939",0.00648,0.0011,1.6e-08,"","",""
"cg21831836",-0.01435,0.0025,1.6e-08,"","",""
"cg02544571",0.02484,0.0044,1.6e-08,"","",""
"cg18156686",-0.02417,0.0043,1.6e-08,"","",""
"cg01168851",0.0074,0.0013,1.6e-08,"","",""
"cg01224949",-0.01489,0.0026,1.6e-08,"","",""
"cg04012924",0.00464,8e-04,1.6e-08,"","",""
"cg23830290",-0.00784,0.0014,1.6e-08,"","",""
"cg15965277",0.00614,0.0011,1.6e-08,"","",""
"cg05923854",0.01378,0.0024,1.6e-08,"","",""
"cg08771429",0.00832,0.0015,1.6e-08,"","",""
"cg27390596",0.00686,0.0012,1.6e-08,"","",""
"cg04492807",-0.01744,0.0031,1.6e-08,"","",""
"cg02785101",-0.00817,0.0014,1.6e-08,"","",""
"cg03122372",0.00602,0.0011,1.6e-08,"","",""
"cg17618194",0.0107,0.0019,1.6e-08,"","",""
"cg20617093",0.00999,0.0018,1.6e-08,"","",""
"cg21889414",-0.01708,0.003,1.6e-08,"","",""
"cg27420264",0.00623,0.0011,1.6e-08,"","",""
"cg15913875",-0.0223,0.0039,1.6e-08,"","",""
"cg21834032",-0.01349,0.0024,1.6e-08,"","",""
"cg16606185",0.00507,9e-04,1.6e-08,"","",""
"cg25407888",0.01113,0.002,1.6e-08,"","",""
"cg24188794",-0.01526,0.0027,1.6e-08,"","",""
"cg19571071",0.00985,0.0017,1.6e-08,"","",""
"cg11560589",-0.01017,0.0018,1.6e-08,"","",""
"cg17046855",0.0182,0.0032,1.6e-08,"","",""
"cg04207632",-0.02547,0.0045,1.6e-08,"","",""
"cg03371043",-0.01041,0.0018,1.6e-08,"","",""
"cg03087996",-0.01554,0.0027,1.6e-08,"","",""
"cg19874450",0.01548,0.0027,1.6e-08,"","",""
"cg21014259",0.00579,0.001,1.6e-08,"","",""
"cg16330369",-0.02588,0.0046,1.6e-08,"","",""
"cg23504924",-0.01762,0.0031,1.6e-08,"","",""
"cg10100652",-0.0098,0.0017,1.6e-08,"","",""
"cg25387466",-0.02001,0.0035,1.61e-08,"","",""
"cg04044936",-0.01046,0.0019,1.61e-08,"","",""
"cg14101821",-0.01064,0.0019,1.61e-08,"","",""
"cg11432030",-0.01188,0.0021,1.61e-08,"","",""
"cg22277272",-0.02008,0.0036,1.61e-08,"","",""
"cg09773238",-0.01243,0.0022,1.61e-08,"","",""
"cg26647139",0.00811,0.0014,1.61e-08,"","",""
"cg17284634",-0.03475,0.0062,1.61e-08,"","",""
"cg14609757",0.00388,7e-04,1.61e-08,"","",""
"cg11435841",0.01162,0.0021,1.61e-08,"","",""
"cg22782929",0.01583,0.0028,1.61e-08,"","",""
"cg13595861",-0.01391,0.0025,1.61e-08,"","",""
"cg26224915",0.01591,0.0028,1.61e-08,"","",""
"cg03126834",-0.01079,0.0019,1.61e-08,"","",""
"cg22513888",0.01115,0.002,1.61e-08,"","",""
"ch.11.71909907R",0.02485,0.0044,1.61e-08,"","",""
"cg21040360",0.00769,0.0014,1.61e-08,"","",""
"cg18874502",0.00419,7e-04,1.61e-08,"","",""
"cg01482376",-0.01342,0.0024,1.61e-08,"","",""
"cg02112027",-0.02835,0.005,1.61e-08,"","",""
"cg02198983",0.00742,0.0013,1.61e-08,"","",""
"cg15348972",0.0122,0.0022,1.61e-08,"","",""
"cg27457078",0.00798,0.0014,1.61e-08,"","",""
"cg09386954",0.01029,0.0018,1.61e-08,"","",""
"cg17432620",0.0075,0.0013,1.61e-08,"","",""
"cg25001140",0.01575,0.0028,1.61e-08,"","",""
"cg21948803",-0.0304,0.0054,1.61e-08,"","",""
"cg27205667",0.01058,0.0019,1.61e-08,"","",""
"cg20140398",0.00615,0.0011,1.61e-08,"","",""
"cg11423556",-0.01398,0.0025,1.61e-08,"","",""
"ch.3.38006391R",0.00853,0.0015,1.61e-08,"","",""
"cg13469600",0.01142,0.002,1.61e-08,"","",""
"cg09192898",-0.00917,0.0016,1.61e-08,"","",""
"cg05706027",-0.01868,0.0033,1.61e-08,"","",""
"cg09686610",0.01221,0.0022,1.61e-08,"","",""
"cg14526297",0.00855,0.0015,1.61e-08,"","",""
"cg07635432",0.00506,9e-04,1.62e-08,"","",""
"cg01643927",-0.00922,0.0016,1.62e-08,"","",""
"cg08536617",-0.01911,0.0034,1.62e-08,"","",""
"cg17391929",0.01087,0.0019,1.62e-08,"","",""
"cg13604020",0.00499,9e-04,1.62e-08,"","",""
"cg24718846",0.00731,0.0013,1.62e-08,"","",""
"cg19648686",-0.02941,0.0052,1.62e-08,"","",""
"cg23729963",0.0066,0.0012,1.62e-08,"","",""
"cg05121480",0.0146,0.0026,1.62e-08,"","",""
"cg18592273",0.00504,9e-04,1.62e-08,"","",""
"cg00864334",-0.01665,0.0029,1.62e-08,"","",""
"cg25340675",0.01619,0.0029,1.62e-08,"","",""
"cg26320410",0.0045,8e-04,1.62e-08,"","",""
"cg10478996",-0.01676,0.003,1.62e-08,"","",""
"cg18374708",0.00562,0.001,1.62e-08,"","",""
"cg22959961",0.00692,0.0012,1.62e-08,"","",""
"cg08367673",0.01054,0.0019,1.62e-08,"","",""
"cg13794553",0.00556,0.001,1.62e-08,"","",""
"cg14888579",-0.01131,0.002,1.62e-08,"","",""
"cg05534464",0.00651,0.0012,1.62e-08,"","",""
"cg11410521",-0.01989,0.0035,1.62e-08,"","",""
"cg23267042",0.00415,7e-04,1.62e-08,"","",""
"cg00939618",0.00706,0.0013,1.62e-08,"","",""
"cg11266921",0.01075,0.0019,1.62e-08,"","",""
"cg03127388",-0.01023,0.0018,1.62e-08,"","",""
"cg19881050",0.01315,0.0023,1.62e-08,"","",""
"cg22715788",-0.01282,0.0023,1.62e-08,"","",""
"cg19783015",0.00829,0.0015,1.62e-08,"","",""
"cg23097623",0.01107,0.002,1.63e-08,"","",""
"cg05332851",0.01224,0.0022,1.63e-08,"","",""
"cg05037927",0.01893,0.0034,1.63e-08,"","",""
"cg14967731",-0.00941,0.0017,1.63e-08,"","",""
"cg25125898",0.00604,0.0011,1.63e-08,"","",""
"cg05902624",0.01338,0.0024,1.63e-08,"","",""
"cg24799909",0.01254,0.0022,1.63e-08,"","",""
"cg11710924",0.00376,7e-04,1.63e-08,"","",""
"cg26855302",-0.03237,0.0057,1.63e-08,"","",""
"cg00112251",0.00652,0.0012,1.63e-08,"","",""
"cg24847163",0.00435,8e-04,1.63e-08,"","",""
"cg13921196",0.01953,0.0035,1.63e-08,"","",""
"cg27465849",-0.01383,0.0024,1.63e-08,"","",""
"cg23564746",0.00426,8e-04,1.63e-08,"","",""
"cg01999523",0.00793,0.0014,1.63e-08,"","",""
"cg22007260",-0.01359,0.0024,1.63e-08,"","",""
"cg13538320",-0.02239,0.004,1.63e-08,"","",""
"cg15802555",0.00578,0.001,1.63e-08,"","",""
"cg04438453",-0.01637,0.0029,1.63e-08,"","",""
"cg08736088",0.02237,0.004,1.63e-08,"","",""
"cg07003632",0.0064,0.0011,1.63e-08,"","",""
"cg12671202",-0.02317,0.0041,1.63e-08,"","",""
"cg26933136",-0.01954,0.0035,1.63e-08,"","",""
"cg27549834",0.00719,0.0013,1.63e-08,"","",""
"cg20978766",-0.02011,0.0036,1.63e-08,"","",""
"cg03848145",0.00732,0.0013,1.64e-08,"","",""
"cg19768311",-0.01789,0.0032,1.64e-08,"","",""
"cg24529237",-0.01644,0.0029,1.64e-08,"","",""
"cg04751533",-0.01733,0.0031,1.64e-08,"","",""
"cg25499121",-0.01175,0.0021,1.64e-08,"","",""
"cg24411340",0.0086,0.0015,1.64e-08,"","",""
"cg21839913",0.0043,8e-04,1.64e-08,"","",""
"cg16719148",0.01603,0.0028,1.64e-08,"","",""
"cg18802885",0.00409,7e-04,1.64e-08,"","",""
"cg16711857",-0.01364,0.0024,1.64e-08,"","",""
"ch.13.233184R",0.01212,0.0021,1.64e-08,"","",""
"cg02368587",0.02115,0.0037,1.64e-08,"","",""
"cg15913680",0.01624,0.0029,1.64e-08,"","",""
"cg14853771",0.00801,0.0014,1.64e-08,"","",""
"cg21088686",0.01302,0.0023,1.64e-08,"","",""
"cg24993607",-0.01288,0.0023,1.64e-08,"","",""
"cg04546205",-0.00703,0.0012,1.64e-08,"","",""
"cg14929207",0.01735,0.0031,1.64e-08,"","",""
"cg25757714",0.00574,0.001,1.64e-08,"","",""
"cg23200357",-0.01454,0.0026,1.64e-08,"","",""
"cg13465890",-0.01995,0.0035,1.64e-08,"","",""
"cg25116792",-0.01593,0.0028,1.64e-08,"","",""
"ch.5.92314382F",0.01011,0.0018,1.64e-08,"","",""
"cg22160511",-0.02147,0.0038,1.64e-08,"","",""
"cg04089426",0.00564,0.001,1.64e-08,"","",""
"cg05544007",-0.01143,0.002,1.64e-08,"","",""
"cg13549966",-0.01879,0.0033,1.64e-08,"","",""
"cg13325066",0.01182,0.0021,1.64e-08,"","",""
"cg10465680",0.01086,0.0019,1.64e-08,"","",""
"cg08180285",0.01125,0.002,1.65e-08,"","",""
"cg11737879",-0.0197,0.0035,1.65e-08,"","",""
"cg20437942",-0.0163,0.0029,1.65e-08,"","",""
"cg06283473",-0.02572,0.0046,1.65e-08,"","",""
"cg08160643",0.01041,0.0018,1.65e-08,"","",""
"cg23497020",0.02381,0.0042,1.65e-08,"","",""
"cg05036846",0.00743,0.0013,1.65e-08,"","",""
"cg21602520",0.01842,0.0033,1.65e-08,"","",""
"cg20475917",0.00651,0.0012,1.65e-08,"","",""
"cg16933386",0.01041,0.0018,1.65e-08,"","",""
"cg18792031",-0.0133,0.0024,1.65e-08,"","",""
"cg15848147",-0.01437,0.0025,1.65e-08,"","",""
"cg26174533",0.00786,0.0014,1.65e-08,"","",""
"cg08617982",0.02118,0.0038,1.65e-08,"","",""
"cg08782213",0.00799,0.0014,1.65e-08,"","",""
"cg06805253",0.00683,0.0012,1.65e-08,"","",""
"cg09028215",0.01026,0.0018,1.65e-08,"","",""
"cg09215316",0.00434,8e-04,1.65e-08,"","",""
"cg18798487",-0.03407,0.006,1.65e-08,"","",""
"cg27385032",0.03269,0.0058,1.65e-08,"","",""
"cg06042124",-0.01621,0.0029,1.65e-08,"","",""
"cg11211384",-0.02743,0.0049,1.65e-08,"","",""
"cg12566780",0.01546,0.0027,1.65e-08,"","",""
"cg00663739",0.01158,0.0021,1.65e-08,"","",""
"cg12412364",0.00823,0.0015,1.65e-08,"","",""
"cg08003613",0.02164,0.0038,1.65e-08,"","",""
"cg00100703",-0.01542,0.0027,1.65e-08,"","",""
"cg04351062",0.01453,0.0026,1.65e-08,"","",""
"ch.2.2729437F",0.00636,0.0011,1.65e-08,"","",""
"cg22321522",0.00495,9e-04,1.65e-08,"","",""
"cg02893251",0.01323,0.0023,1.65e-08,"","",""
"cg14485809",0.00786,0.0014,1.65e-08,"","",""
"cg23156226",-0.00996,0.0018,1.65e-08,"","",""
"cg18061140",-0.01781,0.0032,1.65e-08,"","",""
"cg09866102",0.00694,0.0012,1.65e-08,"","",""
"cg01597255",0.02477,0.0044,1.65e-08,"","",""
"cg01238502",0.0167,0.003,1.65e-08,"","",""
"cg19927058",-0.02635,0.0047,1.65e-08,"","",""
"cg09778963",-0.01117,0.002,1.65e-08,"","",""
"cg00853964",0.01324,0.0023,1.65e-08,"","",""
"cg04608356",0.00736,0.0013,1.65e-08,"","",""
"cg24248680",-0.0094,0.0017,1.65e-08,"","",""
"cg03029145",0.00556,0.001,1.65e-08,"","",""
"cg00890070",-0.0349,0.0062,1.65e-08,"","",""
"cg27350398",0.00626,0.0011,1.65e-08,"","",""
"cg07930620",-0.01916,0.0034,1.65e-08,"","",""
"cg23898128",-0.02298,0.0041,1.65e-08,"","",""
"cg01782487",0.00686,0.0012,1.65e-08,"","",""
"cg04461311",-0.00968,0.0017,1.65e-08,"","",""
"cg02806927",0.00521,9e-04,1.65e-08,"","",""
"cg15284794",-0.01369,0.0024,1.66e-08,"","",""
"cg11172286",0.0101,0.0018,1.66e-08,"","",""
"cg05275468",0.00769,0.0014,1.66e-08,"","",""
"ch.15.415873F",0.02954,0.0052,1.66e-08,"","",""
"cg04685645",0.01327,0.0024,1.66e-08,"","",""
"cg25339612",0.00704,0.0012,1.66e-08,"","",""
"cg19430897",0.00758,0.0013,1.66e-08,"","",""
"cg05661273",0.00993,0.0018,1.66e-08,"","",""
"cg19876775",0.00582,0.001,1.66e-08,"","",""
"cg21321039",-0.02624,0.0046,1.66e-08,"","",""
"cg14117643",0.00777,0.0014,1.66e-08,"","",""
"cg05707492",-0.01619,0.0029,1.66e-08,"","",""
"cg26872305",0.0079,0.0014,1.66e-08,"","",""
"cg10118705",-0.02539,0.0045,1.66e-08,"","",""
"cg10959664",-0.02101,0.0037,1.66e-08,"","",""
"cg26909477",0.01821,0.0032,1.66e-08,"","",""
"cg03503288",-0.01883,0.0033,1.66e-08,"","",""
"cg13809693",0.00512,9e-04,1.66e-08,"","",""
"cg02296916",0.01739,0.0031,1.66e-08,"","",""
"cg23442955",0.00373,7e-04,1.66e-08,"","",""
"cg16197186",-0.02256,0.004,1.66e-08,"","",""
"cg03818826",0.01309,0.0023,1.66e-08,"","",""
"cg11382799",0.00583,0.001,1.66e-08,"","",""
"cg09659443",0.01063,0.0019,1.66e-08,"","",""
"cg19981301",-0.03059,0.0054,1.66e-08,"","",""
"cg09949713",0.01087,0.0019,1.66e-08,"","",""
"cg14397941",-0.01837,0.0033,1.66e-08,"","",""
"cg15395491",-0.01396,0.0025,1.66e-08,"","",""
"cg19645248",-0.03177,0.0056,1.66e-08,"","",""
"cg16533147",0.01292,0.0023,1.66e-08,"","",""
"cg14064762",0.01256,0.0022,1.66e-08,"","",""
"cg16141228",0.0094,0.0017,1.66e-08,"","",""
"cg07798407",-0.02181,0.0039,1.66e-08,"","",""
"cg10575376",0.00548,0.001,1.66e-08,"","",""
"cg12868015",-0.01072,0.0019,1.66e-08,"","",""
"cg20154932",0.00381,7e-04,1.66e-08,"","",""
"cg05337966",0.00374,7e-04,1.66e-08,"","",""
"cg06466508",0.0305,0.0054,1.66e-08,"","",""
"cg13643894",0.00738,0.0013,1.66e-08,"","",""
"cg14019464",-0.01039,0.0018,1.67e-08,"","",""
"cg03129468",-0.02747,0.0049,1.67e-08,"","",""
"cg18984715",-0.01176,0.0021,1.67e-08,"","",""
"cg11238505",0.00423,7e-04,1.67e-08,"","",""
"cg05967340",-0.01747,0.0031,1.67e-08,"","",""
"cg20689294",0.00817,0.0014,1.67e-08,"","",""
"cg17819635",0.01033,0.0018,1.67e-08,"","",""
"cg17730530",0.00437,8e-04,1.67e-08,"","",""
"cg11597497",0.01341,0.0024,1.67e-08,"","",""
"cg02529035",-0.01121,0.002,1.67e-08,"","",""
"cg12509733",-0.01533,0.0027,1.67e-08,"","",""
"cg10585462",-0.02263,0.004,1.67e-08,"","",""
"cg26451373",-0.02262,0.004,1.67e-08,"","",""
"cg21663667",-0.01176,0.0021,1.67e-08,"","",""
"cg03768831",-0.02246,0.004,1.67e-08,"","",""
"cg07602492",0.00737,0.0013,1.67e-08,"","",""
"cg13044136",0.0099,0.0018,1.67e-08,"","",""
"cg25766537",0.00722,0.0013,1.67e-08,"","",""
"cg03743605",0.00794,0.0014,1.67e-08,"","",""
"cg17241816",0.00576,0.001,1.67e-08,"","",""
"cg16747861",-0.01948,0.0035,1.67e-08,"","",""
"cg25152584",-0.01009,0.0018,1.67e-08,"","",""
"cg10522062",-0.01594,0.0028,1.67e-08,"","",""
"cg17676354",-0.0104,0.0018,1.67e-08,"","",""
"cg11714972",0.02625,0.0047,1.67e-08,"","",""
"cg04450857",-0.02584,0.0046,1.67e-08,"","",""
"cg10275695",0.02014,0.0036,1.67e-08,"","",""
"cg20986608",0.01049,0.0019,1.67e-08,"","",""
"cg23004038",-0.01603,0.0028,1.67e-08,"","",""
"cg25775721",0.02586,0.0046,1.67e-08,"","",""
"cg15391433",-0.00848,0.0015,1.67e-08,"","",""
"cg19406161",-0.0192,0.0034,1.67e-08,"","",""
"cg09547042",-0.0093,0.0016,1.67e-08,"","",""
"cg01791737",0.00718,0.0013,1.67e-08,"","",""
"cg20060080",-0.01689,0.003,1.67e-08,"","",""
"cg17165284",0.00355,6e-04,1.67e-08,"","",""
"cg09302355",0.00584,0.001,1.68e-08,"","",""
"cg14276619",0.02133,0.0038,1.68e-08,"","",""
"cg14415885",0.0105,0.0019,1.68e-08,"","",""
"cg09558975",-0.03194,0.0057,1.68e-08,"","",""
"cg15775674",-0.01283,0.0023,1.68e-08,"","",""
"cg15572086",0.00965,0.0017,1.68e-08,"","",""
"cg01557147",-0.03028,0.0054,1.68e-08,"","",""
"cg26800554",0.00559,0.001,1.68e-08,"","",""
"cg15068009",-0.01915,0.0034,1.68e-08,"","",""
"cg00675569",0.00797,0.0014,1.68e-08,"","",""
"cg17730759",-0.0257,0.0046,1.68e-08,"","",""
"cg20778669",-0.0224,0.004,1.68e-08,"","",""
"cg01167924",-0.0144,0.0026,1.68e-08,"","",""
"cg20224370",-0.01943,0.0034,1.68e-08,"","",""
"cg05432469",0.01021,0.0018,1.68e-08,"","",""
"cg06066697",-0.0127,0.0023,1.68e-08,"","",""
"cg25616979",0.00868,0.0015,1.68e-08,"","",""
"cg08826264",0.00589,0.001,1.68e-08,"","",""
"cg16990505",0.00815,0.0014,1.68e-08,"","",""
"cg08441475",-0.01679,0.003,1.68e-08,"","",""
"cg22133949",-0.00943,0.0017,1.68e-08,"","",""
"cg14836490",-0.01491,0.0026,1.68e-08,"","",""
"cg11957382",-0.01006,0.0018,1.68e-08,"","",""
"cg09662605",0.00705,0.0013,1.68e-08,"","",""
"cg10822545",-0.01027,0.0018,1.68e-08,"","",""
"ch.15.922567R",0.0097,0.0017,1.68e-08,"","",""
"cg07091355",0.00736,0.0013,1.68e-08,"","",""
"cg07781162",0.01186,0.0021,1.68e-08,"","",""
"cg10654737",-0.01661,0.0029,1.68e-08,"","",""
"cg15320948",0.00582,0.001,1.68e-08,"","",""
"cg00510956",-0.00944,0.0017,1.68e-08,"","",""
"cg24175580",-0.00723,0.0013,1.68e-08,"","",""
"cg13556548",0.01248,0.0022,1.69e-08,"","",""
"cg00964109",0.00687,0.0012,1.69e-08,"","",""
"cg26502811",0.00618,0.0011,1.69e-08,"","",""
"cg25969802",-0.02902,0.0051,1.69e-08,"","",""
"cg18151422",-0.01201,0.0021,1.69e-08,"","",""
"cg25920857",-0.01554,0.0028,1.69e-08,"","",""
"cg02366931",-0.01234,0.0022,1.69e-08,"","",""
"cg22948077",-0.011,0.002,1.69e-08,"","",""
"cg15339960",-0.03133,0.0056,1.69e-08,"","",""
"cg15881332",0.01625,0.0029,1.69e-08,"","",""
"cg26376025",-0.03293,0.0058,1.69e-08,"","",""
"cg03895037",-0.0232,0.0041,1.69e-08,"","",""
"cg00997054",-0.00951,0.0017,1.69e-08,"","",""
"cg12478266",-0.01594,0.0028,1.69e-08,"","",""
"cg09189752",0.0051,9e-04,1.69e-08,"","",""
"cg03637975",0.0062,0.0011,1.69e-08,"","",""
"cg20883723",0.02166,0.0038,1.69e-08,"","",""
"cg21283340",-0.00864,0.0015,1.69e-08,"","",""
"cg23161794",0.00856,0.0015,1.69e-08,"","",""
"cg15185804",0.01238,0.0022,1.69e-08,"","",""
"cg14360405",-0.01678,0.003,1.69e-08,"","",""
"cg20558659",-0.01516,0.0027,1.69e-08,"","",""
"cg10239638",-0.01947,0.0035,1.69e-08,"","",""
"cg03646674",0.00788,0.0014,1.69e-08,"","",""
"cg00765144",-0.03285,0.0058,1.69e-08,"","",""
"cg01163066",0.01002,0.0018,1.69e-08,"","",""
"cg08648566",-0.01257,0.0022,1.69e-08,"","",""
"cg02046600",-0.01204,0.0021,1.69e-08,"","",""
"cg19848126",0.00995,0.0018,1.69e-08,"","",""
"cg19404781",-0.01134,0.002,1.69e-08,"","",""
"cg05585563",-0.01814,0.0032,1.7e-08,"","",""
"cg02442820",0.01312,0.0023,1.7e-08,"","",""
"cg03257107",-0.01589,0.0028,1.7e-08,"","",""
"cg15276175",-0.02237,0.004,1.7e-08,"","",""
"cg15560884",0.01419,0.0025,1.7e-08,"","",""
"cg14216196",-0.00912,0.0016,1.7e-08,"","",""
"cg03267400",0.00373,7e-04,1.7e-08,"","",""
"cg04528333",-0.02018,0.0036,1.7e-08,"","",""
"cg04197904",-0.0208,0.0037,1.7e-08,"","",""
"cg18296078",0.00681,0.0012,1.7e-08,"","",""
"cg03545117",-0.02898,0.0051,1.7e-08,"","",""
"cg14519120",0.00842,0.0015,1.7e-08,"","",""
"cg22872195",-0.02824,0.005,1.7e-08,"","",""
"cg11270005",-0.02476,0.0044,1.7e-08,"","",""
"cg18580339",-0.01299,0.0023,1.7e-08,"","",""
"cg08234168",0.01298,0.0023,1.7e-08,"","",""
"cg03825607",-0.01654,0.0029,1.7e-08,"","",""
"cg01139508",0.01182,0.0021,1.7e-08,"","",""
"cg16203607",0.00761,0.0013,1.7e-08,"","",""
"cg05885717",-0.02893,0.0051,1.7e-08,"","",""
"cg21652474",0.00451,8e-04,1.7e-08,"","",""
"cg27493965",-0.0121,0.0021,1.7e-08,"","",""
"cg18906353",0.02683,0.0048,1.7e-08,"","",""
"cg08480398",0.00728,0.0013,1.7e-08,"","",""
"cg17388996",0.00656,0.0012,1.7e-08,"","",""
"cg11735308",0.00529,9e-04,1.7e-08,"","",""
"cg18389339",-0.02888,0.0051,1.7e-08,"","",""
"cg12201110",-0.02521,0.0045,1.7e-08,"","",""
"cg00028918",0.01236,0.0022,1.7e-08,"","",""
"cg16200879",0.0086,0.0015,1.7e-08,"","",""
"cg17682309",0.00663,0.0012,1.7e-08,"","",""
"cg08149838",-0.0106,0.0019,1.7e-08,"","",""
"cg09222123",0.01356,0.0024,1.7e-08,"","",""
"cg08305799",0.01537,0.0027,1.7e-08,"","",""
"cg04078115",0.00693,0.0012,1.71e-08,"","",""
"cg12379948",0.00472,8e-04,1.71e-08,"","",""
"cg20628205",0.00681,0.0012,1.71e-08,"","",""
"cg04097463",-0.01727,0.0031,1.71e-08,"","",""
"cg24159547",0.00681,0.0012,1.71e-08,"","",""
"cg23520075",0.01005,0.0018,1.71e-08,"","",""
"cg26072327",0.00971,0.0017,1.71e-08,"","",""
"cg08008692",0.00945,0.0017,1.71e-08,"","",""
"cg06207460",-0.01551,0.0028,1.71e-08,"","",""
"ch.2.635363R",0.01627,0.0029,1.71e-08,"","",""
"cg20342628",0.0081,0.0014,1.71e-08,"","",""
"cg20012247",-0.00955,0.0017,1.71e-08,"","",""
"cg22216738",0.00514,9e-04,1.71e-08,"","",""
"cg25005356",-0.02631,0.0047,1.71e-08,"","",""
"cg26373541",-0.02823,0.005,1.71e-08,"","",""
"cg17415265",0.01553,0.0028,1.71e-08,"","",""
"cg07104209",0.01289,0.0023,1.71e-08,"","",""
"cg09635395",-0.03013,0.0053,1.71e-08,"","",""
"ch.1.2675516R",0.01645,0.0029,1.71e-08,"","",""
"cg18913687",0.00473,8e-04,1.71e-08,"","",""
"cg10649384",0.00568,0.001,1.71e-08,"","",""
"cg06872163",0.00717,0.0013,1.71e-08,"","",""
"cg15899032",-0.00917,0.0016,1.71e-08,"","",""
"cg05648303",0.02198,0.0039,1.71e-08,"","",""
"cg00726615",0.00752,0.0013,1.72e-08,"","",""
"cg14886078",0.0087,0.0015,1.72e-08,"","",""
"cg07510163",-0.03617,0.0064,1.72e-08,"","",""
"cg14256234",0.00729,0.0013,1.72e-08,"","",""
"cg15381875",0.01493,0.0026,1.72e-08,"","",""
"cg08925658",0.00424,8e-04,1.72e-08,"","",""
"cg15269751",0.00648,0.0011,1.72e-08,"","",""
"cg06123942",0.00726,0.0013,1.72e-08,"","",""
"cg04545942",-0.02381,0.0042,1.72e-08,"","",""
"cg15445332",0.00553,0.001,1.72e-08,"","",""
"cg06692927",-0.02291,0.0041,1.72e-08,"","",""
"cg27269903",0.01249,0.0022,1.72e-08,"","",""
"cg17486644",-0.03405,0.006,1.72e-08,"","",""
"cg23779644",-0.01574,0.0028,1.72e-08,"","",""
"cg14237930",0.00501,9e-04,1.72e-08,"","",""
"cg00647863",-0.01706,0.003,1.72e-08,"","",""
"cg21816292",0.02112,0.0037,1.72e-08,"","",""
"cg26649005",0.00506,9e-04,1.72e-08,"","",""
"cg00275232",0.00585,0.001,1.72e-08,"","",""
"cg14343548",0.00804,0.0014,1.72e-08,"","",""
