cpg,beta,se,p,i2,p_het,details
cg18289141,-0.0056,0.0042,0.18248639,,,
cg18428006,0.0031,0.002,0.124576553,,,
cg18450254,-0.0147,0.0057,0.010572053,,,
cg18451114,0.0081,0.0041,0.048984608,,,
cg18452131,0.0103,0.0037,0.00586656,,,
cg18468088,0.0092,0.0046,0.046262035,,,
cg18474885,-0.0023,0.0048,0.634948355,,,
cg18515624,0.0064,0.0029,0.027608767,,,
cg18549036,-0.0018,0.0037,0.626048357,,,
cg18565342,0.0108,0.0063,0.088427725,,,
cg18569335,0.0086,0.0053,0.106098082,,,
cg18655369,-0.0037,0.0019,0.053892077,,,
cg18657988,-0.0028,0.0021,0.187511151,,,
cg18691434,-7.00E-04,0.0043,0.871160335,,,
cg18693051,-0.0027,0.0024,0.254927383,,,
cg18725544,9.00E-04,0.0031,0.770081181,,,
cg18728264,0.0074,0.0021,0.000454948,,,
cg18809947,-0.0014,0.0022,0.532589196,,,
cg18928900,0.0041,0.0024,0.087729703,,,
cg19051213,-7.00E-04,0.002,0.720158594,,,
cg19055803,0.0058,0.0029,0.044864923,,,
cg19060970,0.0032,0.0031,0.301328071,,,
cg19185146,2.00E-04,0.0014,0.882362013,,,
cg19272238,-0.0043,0.0033,0.186334891,,,
cg19283298,-0.0012,0.005,0.810921584,,,
cg19291355,0.0047,0.0045,0.298083542,,,
cg19302722,-4.00E-04,0.0024,0.869272858,,,
cg19305718,0.0023,0.004,0.568971036,,,
cg19306063,2.00E-04,0.0061,0.974010901,,,
cg19343530,0.0022,0.0051,0.664008991,,,
cg19358608,-0.0058,0.0033,0.082319609,,,
cg19401340,0.0051,0.0036,0.151920479,,,
cg19409163,-0.0042,0.0036,0.240315808,,,
cg19494960,0.0051,0.0033,0.122286538,,,
cg19586576,0.0102,0.0042,0.01569225,,,
cg19635401,6.00E-04,0.0027,0.822940207,,,
cg19638175,-1.00E-04,0.0013,0.939075998,,,
cg19651003,-0.0027,0.0024,0.269064995,,,
cg19688118,-1.00E-04,0.0034,0.97685169,,,
cg19761273,-0.0017,0.0027,0.530257925,,,
cg19764555,0.0021,0.0039,0.586571349,,,
cg19772907,0.0051,0.0044,0.246987915,,,
cg19857461,0.007,0.0044,0.110519783,,,
cg19897172,0.0032,0.0035,0.355628056,,,
cg19910382,0.0031,0.0021,0.147127168,,,
cg19955284,1.00E-04,0.0024,0.966640661,,,
cg19996355,0.0024,0.0034,0.476592705,,,
cg20012601,0.0011,0.0024,0.640264703,,,
cg20049415,0.0065,0.0068,0.336166213,,,
cg20063640,0.0046,0.0019,0.014455643,,,
cg20094837,-0.0014,0.0028,0.613525743,,,
cg20119148,0.0028,0.0031,0.368140493,,,
cg20222376,-0.006,0.0041,0.14372091,,,
cg20234855,2.00E-04,0.0012,0.870790186,,,
cg20312012,-0.0034,0.0032,0.294228826,,,
cg20315346,5.00E-04,0.0038,0.894025212,,,
cg20335152,0.0041,0.005,0.407841679,,,
cg20413454,0.0032,0.0048,0.505497424,,,
cg20438472,0.0014,0.0027,0.608636417,,,
cg20442599,0.0013,0.0048,0.788529537,,,
cg20481655,-0.0013,0.0037,0.723119476,,,
cg20484417,-0.002,0.0043,0.643860593,,,
cg20518446,0.0016,0.0055,0.771438531,,,
cg20669012,-0.0087,0.0029,0.002288751,,,
cg20818778,0.0077,0.0052,0.141037861,,,
cg20879085,-0.0019,0.0064,0.768154808,,,
cg20938359,-7.00E-04,0.0027,0.796361647,,,
cg20943084,-0.0054,0.0049,0.269921165,,,
cg21144922,-0.0024,0.0025,0.334816328,,,
cg21159778,9.00E-04,0.0053,0.864103118,,,
cg21182694,0.0049,0.0038,0.203091919,,,
cg21186299,-0.002,0.0039,0.604094,,,
cg21239660,-0.0042,0.0034,0.218731293,,,
cg21328810,0.0021,0.0027,0.441688311,,,
cg21411702,0.004,0.0022,0.07004792,,,
cg21449360,-0.0016,0.0056,0.7747919,,,
cg21477033,0.0045,0.0025,0.071177245,,,
cg21483700,0.007,0.0032,0.027700534,,,
cg21495349,0.0064,0.0029,0.029164874,,,
cg21495653,0.0012,0.0027,0.655179862,,,
cg21572722,0.0014,0.0018,0.437421169,,,
cg21585733,0.0033,0.003,0.268752459,,,
cg21586203,-3.00E-04,0.0021,0.887819893,,,
cg21603806,-0.0017,0.0021,0.422156334,,,
cg21623865,0.0025,0.0025,0.313742193,,,
cg21681212,-0.0041,0.0022,0.063851156,,,
cg21710324,0.011,0.0054,0.040942544,,,
cg21724796,-0.0015,0.0021,0.480219644,,,
cg21800232,0.0028,0.0043,0.513894136,,,
cg21834204,-0.0062,0.0027,0.021901841,,,
cg21857098,-0.0043,0.0054,0.428419167,,,
cg21867345,0.0077,0.0045,0.083774367,,,
cg21877855,0.0027,0.0036,0.455100368,,,
cg21881330,0.0018,0.0049,0.714210493,,,
cg21899500,0.0024,0.0025,0.339665691,,,
cg21927946,0.003,0.0034,0.376378547,,,
cg22004069,0.0021,0.0021,0.314613264,,,
cg22016649,0.0012,0.0019,0.529519116,,,
cg22035959,-0.0033,0.0023,0.145679379,,,
cg22108374,0.0052,0.0023,0.021214483,,,
cg22134923,0.0031,0.0041,0.446578527,,,
cg22164009,3.00E-04,0.002,0.878685587,,,
cg22239213,8.00E-04,0.0037,0.829201194,,,
cg22258538,0.0111,0.0036,0.00187751,,,
cg22262152,0.001,0.0024,0.676773581,,,
cg22310062,0.0049,0.0042,0.241280773,,,
cg22319147,-0.0089,0.0027,0.001183492,,,
cg22357379,-0.0017,0.0014,0.229084715,,,
cg22454769,0.0031,0.0046,0.497594564,,,
cg22546696,0.0164,0.0107,0.126222109,,,
cg22695729,0.0017,0.0021,0.422863301,,,
cg22736354,-7.00E-04,0.0026,0.788035719,,,
cg22737154,0.0015,0.0032,0.635791628,,,
cg22747994,0.0017,0.0042,0.68866724,,,
cg22777668,-0.003,0.0018,0.092464633,,,
cg22820188,-0.0036,0.0035,0.302334482,,,
cg22920873,0.0013,0.0045,0.773462381,,,
cg22949575,-0.006,0.0037,0.108872912,,,
cg23008153,0.0028,0.0022,0.197347114,,,
cg23027580,0.0036,0.0024,0.129587928,,,
cg23045594,0.0021,0.0055,0.703768076,,,
cg23091758,0.0049,0.0084,0.561301658,,,
cg23124451,-0.0042,0.0026,0.103585024,,,
cg23156348,0.0105,0.0062,0.091006833,,,
cg23158811,-0.0082,0.0033,0.013330699,,,
cg23197992,0.0056,0.003,0.058734364,,,
cg23209302,-0.0022,0.0029,0.445713713,,,
cg23235223,-0.005,0.0054,0.35164361,,,
cg23266968,-0.0048,0.0021,0.021540885,,,
cg23428445,0.004,0.0029,0.161737889,,,
cg23431989,-0.0104,0.004,0.009882768,,,
cg23452458,-0.0026,0.0029,0.365473218,,,
cg23500537,0.0019,0.0033,0.567920038,,,
cg23512231,-0.0084,0.003,0.005285623,,,
cg23516002,-0.0043,0.0031,0.172030677,,,
cg23517605,0.003,0.0024,0.2074456,,,
cg23582919,0.0027,0.0023,0.239945436,,,
cg23606718,0.0069,0.0042,0.098304079,,,
cg23684204,0.0085,0.0058,0.144062191,,,
cg23696949,-7.00E-04,0.0021,0.739201206,,,
cg23728735,2.00E-04,0.0027,0.940045095,,,
cg23756251,0.0027,0.0027,0.318969292,,,
cg23811789,0.0047,0.0056,0.399277741,,,
cg23813012,0.002,0.0046,0.664205214,,,
cg23837265,0.009,0.0044,0.041495993,,,
cg23854009,0.0042,0.0062,0.501032147,,,
cg23858197,0.0039,0.0028,0.161404577,,,
cg23904595,-0.0068,0.0053,0.196654411,,,
cg23945793,-0.0073,0.0056,0.192318129,,,
cg23995914,7.00E-04,0.0047,0.882016944,,,
cg23998119,0.0106,0.0039,0.00597028,,,
cg24016054,0.0011,0.0032,0.733023146,,,
cg24042452,7.00E-04,0.0022,0.746922693,,,
cg24079702,0.0028,0.0044,0.524879041,,,
cg24109116,0.0042,0.0028,0.130037663,,,
cg24160066,-0.0014,0.0019,0.46612462,,,
cg24214260,0.0023,0.005,0.644296666,,,
cg24292016,0.0043,0.0034,0.201865923,,,
cg24315421,0.0027,0.0043,0.533921064,,,
cg24427660,0.0028,0.0022,0.207256328,,,
cg24467326,-1.00E-04,0.0051,0.984414174,,,
cg24670497,3.00E-04,0.002,0.88002029,,,
cg24724428,0.003,0.0049,0.541024982,,,
cg24779751,-6.00E-04,0.0034,0.860939032,,,
cg24847541,0.0032,0.0037,0.387106218,,,
cg24862514,0.0016,0.0053,0.763088945,,,
cg24865110,0.0061,0.0022,0.005179146,,,
cg24888989,0.0019,0.0053,0.721951619,,,
cg24892069,0.001,0.0041,0.806917331,,,
cg24898914,0.0016,0.006,0.788513465,,,
cg24935332,0.0094,0.0041,0.021706572,,,
cg24984506,0.0021,0.0045,0.638549517,,,
cg25015277,0.002,0.0034,0.559219655,,,
cg25090514,0.0075,0.0049,0.122542664,,,
cg25090604,-0.0033,0.0044,0.448276134,,,
cg25103895,0.0026,0.0022,0.244767708,,,
cg25139493,-0.0018,0.0048,0.707808967,,,
cg25287474,0.008,0.0036,0.027729397,,,
cg25298189,-0.0026,0.0023,0.265888,,,
cg25316339,0.0018,0.004,0.651162431,,,
cg25334393,0.0033,0.0033,0.324401205,,,
cg25368116,0.0028,0.0027,0.305813485,,,
cg25384043,-0.0074,0.0036,0.038003492,,,
cg25390506,-0.0029,0.0042,0.494235233,,,
cg25427880,0.0059,0.0025,0.016050567,,,
cg25469314,0.0047,0.0048,0.330194797,,,
cg25478614,0.0012,0.0025,0.631972876,,,
cg25549720,0.0151,0.0046,0.000992564,,,
cg25590826,0.0062,0.0029,0.033057083,,,
cg25622481,0.006,0.0033,0.069240446,,,
cg25645310,-2.00E-04,0.0044,0.963949247,,,
cg25711003,-0.0014,0.0031,0.653676281,,,
cg25743481,0.0093,0.0058,0.107980635,,,
cg25826226,0.012,0.0088,0.173292493,,,
cg25857695,-0.0012,0.003,0.684543167,,,
cg25865108,-2.00E-04,0.0022,0.928959449,,,
cg25941354,3.00E-04,0.0023,0.89542658,,,
cg26093145,0.0031,0.0034,0.358959493,,,
cg26104196,0,0,0.988290176,,,
cg26158959,0.007,0.0026,0.006159223,,,
cg26161329,0.0042,0.005,0.401353924,,,
cg26182780,0.0032,0.0036,0.37957402,,,
cg26195652,-0.0021,0.0026,0.412794265,,,
cg26290632,0.0052,0.0037,0.16411941,,,
cg26337070,-8.00E-04,0.0055,0.885163517,,,
cg26348226,0.0067,0.0026,0.009330107,,,
cg26397188,0.005,0.0042,0.230116288,,,
cg26397500,0.0029,0.0043,0.496317984,,,
cg26400491,0.003,0.0047,0.520996897,,,
cg26522319,-0.0021,0.0058,0.718427912,,,
cg26523338,-0.0049,0.0035,0.159800876,,,
cg26546105,-5.00E-04,0.0027,0.851902411,,,
cg26546113,4.00E-04,0.0046,0.930164472,,,
cg26548187,0.0049,0.0019,0.010256327,,,
cg26559209,0.0034,0.0043,0.427049074,,,
cg26663772,2.00E-04,0.0021,0.925125388,,,
cg26734668,-0.002,0.0031,0.518759062,,,
cg26759223,-0.0064,0.0045,0.157586116,,,
cg26781524,2.00E-04,0.0027,0.941730845,,,
cg26792755,-4.00E-04,0.0047,0.932266566,,,
cg26833936,0.0032,0.0044,0.471423756,,,
cg26837800,0.0041,0.0031,0.179700521,,,
cg26856080,-7.00E-04,0.0019,0.709876563,,,
cg26915924,9.00E-04,0.0056,0.872380687,,,
cg26921969,-9.00E-04,0.0025,0.722748689,,,
cg26942169,-0.0013,0.0026,0.619680058,,,
cg26946311,0.0039,0.0022,0.072765075,,,
cg26956371,0.0127,0.0065,0.051746275,,,
cg26974111,0.0019,0.0029,0.513299524,,,
cg27112370,-3.00E-04,0.0029,0.918828672,,,
cg27180315,6.00E-04,0.0015,0.688789734,,,
cg27281285,0,0,0.987120544,,,
cg27320127,-0.0024,0.0034,0.474806857,,,
cg27461196,0.0032,0.0016,0.042026465,,,
cg27485921,0.0038,0.0022,0.086621205,,,
cg27534520,-0.0025,0.0036,0.485265379,,,
cg27541691,0.0061,0.004,0.126493005,,,
cg27575890,0.0011,0.0018,0.533877672,,,
cg27584762,0.0039,0.0022,0.069759498,,,
cg27665659,0.0077,0.0033,0.018001303,,,
ch.12.1637510F,-0.0031,0.0026,0.226527885,,,
