"cpg","beta","se","p","i2","p_het","details"
"cg15784615",-0.0104,0.0023,8.11e-06,"","",""
"cg15789607",0.0175,0.0031,1.79e-08,"","",""
"cg15822346",0.0127,0.0024,1.14e-07,"","",""
"cg15936446",0.0258,0.0046,2.08e-08,"","",""
"cg16015712",0.0117,0.0022,1.8e-07,"","",""
"cg16038636",-0.0101,0.0021,1.34e-06,"","",""
"cg16113692",0.0137,0.0031,1.3e-05,"","",""
"cg16187883",-0.0107,0.0025,1.95e-05,"","",""
"cg16228090",0.0215,0.004,7.76e-08,"","",""
"cg16239218",0.0157,0.0036,1.65e-05,"","",""
"cg16283183",-0.0134,0.003,1.02e-05,"","",""
"cg16295725",0.0286,0.0065,9.79e-06,"","",""
"cg16343616",0.0153,0.0036,1.71e-05,"","",""
"cg16366686",-0.0094,0.0022,2.05e-05,"","",""
"cg16367511",0.0206,0.0036,7.59e-09,"","",""
"cg16368750",0.0182,0.0033,2.63e-08,"","",""
"cg16370875",0.013,0.003,1.09e-05,"","",""
"cg16396933",-0.0073,0.0015,1.94e-06,"","",""
"cg16402893",0.0067,0.0015,1.3e-05,"","",""
"cg16405432",-0.0114,0.0025,4.14e-06,"","",""
"cg16471830",-0.0106,0.0022,1.28e-06,"","",""
"cg16480692",0.033,0.0046,1.04e-12,"","",""
"cg16509239",-0.0108,0.0018,4.59e-09,"","",""
"cg16512458",-0.0103,0.0024,1.27e-05,"","",""
"cg16523185",0.0053,0.0012,1.49e-05,"","",""
"cg16549027",0.0095,0.002,2.67e-06,"","",""
"cg16566391",0.0075,0.0018,1.94e-05,"","",""
"cg16596691",0.0099,0.0021,1.67e-06,"","",""
"cg16662989",0.0139,0.003,3.59e-06,"","",""
"cg16703882",0.0246,0.0048,2.38e-07,"","",""
"cg16704346",0.0121,0.0027,1.05e-05,"","",""
"cg16778903",0.0127,0.0029,1.01e-05,"","",""
"cg16784745",0.0101,0.0023,1.45e-05,"","",""
"cg16786144",0.0111,0.0025,1.2e-05,"","",""
"cg16792632",0.0134,0.0032,2.3e-05,"","",""
"cg16822143",0.0182,0.0041,8.37e-06,"","",""
"cg16867657",0.0142,0.0018,5.59e-16,"","",""
"cg16909962",0.0128,0.0026,1.17e-06,"","",""
"cg16987606",-0.0111,0.002,2.08e-08,"","",""
"cg16997203",0.02,0.0043,3.81e-06,"","",""
"cg17009433",0.0111,0.0026,1.42e-05,"","",""
"cg17015340",0.027,0.0043,3.73e-10,"","",""
"cg17110586",0.0129,0.0026,5.34e-07,"","",""
"cg17117277",0.0245,0.0045,4.78e-08,"","",""
"cg17192247",-0.0061,0.0014,1.11e-05,"","",""
"cg17243289",0.0141,0.0029,1.21e-06,"","",""
"cg17280346",0.0165,0.0034,1.21e-06,"","",""
"cg17285883",-0.017,0.0036,1.71e-06,"","",""
"cg17317859",0.0058,0.0013,1.05e-05,"","",""
"cg17321954",0.0101,0.0021,1.34e-06,"","",""
"cg17333973",-0.0095,0.0021,7.21e-06,"","",""
"cg17437852",0.0131,0.0031,2.27e-05,"","",""
"cg17491987",0.026,0.0052,6.11e-07,"","",""
"cg17621438",-0.0163,0.0024,6.53e-12,"","",""
"cg17758721",0.0162,0.0034,1.78e-06,"","",""
"cg17980508",-0.0167,0.0031,8.01e-08,"","",""
"cg18008766",0.0189,0.0037,2.72e-07,"","",""
"cg18021785",0.0092,0.0019,1.95e-06,"","",""
"cg18039797",-0.0092,0.0021,1.19e-05,"","",""
"cg18127395",0.0093,0.0021,1.06e-05,"","",""
"cg18145080",0.0165,0.0033,6.73e-07,"","",""
"cg18160691",-0.0111,0.0024,5.18e-06,"","",""
"cg18175809",0.016,0.0033,1.49e-06,"","",""
"cg18183406",0.0119,0.0027,9.02e-06,"","",""
"cg18240400",0.0087,0.0018,2.35e-06,"","",""
"cg18248911",0.0137,0.0031,1.11e-05,"","",""
"cg18252964",0.0104,0.0025,2.29e-05,"","",""
"cg18289141",-0.0172,0.0033,1.67e-07,"","",""
"cg18428006",0.007,0.0016,6.46e-06,"","",""
"cg18450254",-0.0212,0.0044,1.31e-06,"","",""
"cg18451114",0.0146,0.0031,3.34e-06,"","",""
"cg18452131",0.0148,0.0029,2.58e-07,"","",""
"cg18468088",0.0287,0.0039,1.57e-13,"","",""
"cg18474885",-0.0159,0.0037,1.95e-05,"","",""
"cg18515624",-0.0104,0.0022,2.5e-06,"","",""
"cg18549036",0.0127,0.0028,6.62e-06,"","",""
"cg18565342",0.0228,0.0049,3.12e-06,"","",""
"cg18569335",0.0224,0.0042,6.79e-08,"","",""
"cg18655369",-0.0071,0.0015,1.4e-06,"","",""
"cg18657988",-0.0087,0.0017,1.37e-07,"","",""
"cg18691434",0.0153,0.0034,7.18e-06,"","",""
"cg18693051",-0.0085,0.0018,4.04e-06,"","",""
"cg18725544",0.0125,0.0025,3.48e-07,"","",""
"cg18728264",0.0091,0.0016,1.78e-08,"","",""
"cg18809947",0.0102,0.0018,2.56e-08,"","",""
"cg18928900",0.009,0.0019,1.38e-06,"","",""
"cg19051213",0.0061,0.0014,1.35e-05,"","",""
"cg19055803",0.0112,0.0022,4.74e-07,"","",""
"cg19060970",0.0203,0.0027,1.89e-14,"","",""
"cg19185146",-0.0058,0.0012,3.08e-06,"","",""
"cg19272238",-0.0107,0.0025,1.51e-05,"","",""
"cg19283298",0.0201,0.004,3.73e-07,"","",""
"cg19291355",0.025,0.0037,2.43e-11,"","",""
"cg19302722",0.0079,0.0019,2.19e-05,"","",""
"cg19305718",0.0145,0.0032,4.91e-06,"","",""
"cg19306063",0.0194,0.0045,1.46e-05,"","",""
"cg19343530",0.0299,0.0043,3.26e-12,"","",""
"cg19358608",-0.011,0.0026,1.65e-05,"","",""
"cg19401340",0.0176,0.0029,7.35e-10,"","",""
"cg19409163",-0.0139,0.0028,5.63e-07,"","",""
"cg19494960",0.0127,0.0025,5.77e-07,"","",""
"cg19586576",0.0135,0.0032,2.2e-05,"","",""
"cg19635401",-0.0085,0.0019,1.18e-05,"","",""
"cg19638175",-0.0062,0.0012,4.16e-07,"","",""
"cg19651003",0.008,0.0019,2.12e-05,"","",""
"cg19688118",0.0128,0.0028,5.8e-06,"","",""
"cg19761273",-0.0106,0.0021,8.09e-07,"","",""
"cg19764555",-0.014,0.003,3.72e-06,"","",""
"cg19772907",0.0187,0.0035,7.2e-08,"","",""
"cg19857461",0.016,0.0034,1.87e-06,"","",""
"cg19897172",0.0142,0.0027,2.32e-07,"","",""
"cg19910382",0.0072,0.0016,1.1e-05,"","",""
"cg19955284",-0.0079,0.0016,4.03e-07,"","",""
"cg19996355",0.0212,0.0029,1.63e-13,"","",""
"cg20012601",-0.0077,0.0018,2.32e-05,"","",""
"cg20049415",0.0226,0.0052,1.19e-05,"","",""
"cg20063640",0.0063,0.0014,8.68e-06,"","",""
"cg20094837",-0.01,0.0022,4.44e-06,"","",""
"cg20119148",0.0129,0.0024,9.17e-08,"","",""
"cg20222376",-0.0159,0.0032,5.97e-07,"","",""
"cg20234855",0.006,0.0012,2.78e-07,"","",""
"cg20312012",-0.0105,0.0025,2.32e-05,"","",""
"cg20315346",0.0166,0.0031,5.6e-08,"","",""
"cg20335152",0.0192,0.0039,6.29e-07,"","",""
"cg20413454",0.0172,0.0037,4.35e-06,"","",""
"cg20438472",-0.0087,0.0021,2.29e-05,"","",""
"cg20442599",0.019,0.0038,7.21e-07,"","",""
"cg20481655",0.0126,0.0028,8.78e-06,"","",""
"cg20484417",0.0156,0.0033,2.45e-06,"","",""
"cg20518446",-0.0192,0.0041,3.53e-06,"","",""
"cg20669012",-0.013,0.0022,6.4e-09,"","",""
"cg20818778",0.017,0.004,2.09e-05,"","",""
"cg20879085",0.0239,0.005,2.11e-06,"","",""
"cg20938359",-0.0088,0.002,9.93e-06,"","",""
"cg20943084",-0.0184,0.0038,1.06e-06,"","",""
"cg21144922",0.008,0.0019,2.15e-05,"","",""
"cg21159778",0.0177,0.004,7.69e-06,"","",""
"cg21182694",0.0169,0.0031,3.15e-08,"","",""
"cg21186299",0.0221,0.0032,8.94e-12,"","",""
"cg21239660",0.0112,0.0026,1.67e-05,"","",""
"cg21328810",0.0088,0.0021,2.16e-05,"","",""
"cg21411702",0.0072,0.0017,1.57e-05,"","",""
"cg21449360",0.0194,0.0044,1.11e-05,"","",""
"cg21477033",0.0096,0.0019,6.14e-07,"","",""
"cg21483700",0.0106,0.0024,1.02e-05,"","",""
"cg21495349",-0.0098,0.0022,1.09e-05,"","",""
"cg21495653",0.0116,0.0021,6.38e-08,"","",""
"cg21572722",0.0083,0.0014,6.33e-09,"","",""
"cg21585733",0.0101,0.0023,8.81e-06,"","",""
"cg21586203",-0.0087,0.0019,4.93e-06,"","",""
"cg21603806",-0.0073,0.0017,1.02e-05,"","",""
"cg21623865",0.0109,0.002,4.21e-08,"","",""
"cg21681212",0.0073,0.0017,1.22e-05,"","",""
"cg21710324",-0.0175,0.0041,1.73e-05,"","",""
"cg21724796",0.0069,0.0016,1.34e-05,"","",""
"cg21800232",0.0146,0.0033,9.42e-06,"","",""
"cg21834204",-0.0089,0.0021,1.55e-05,"","",""
"cg21857098",0.0183,0.0042,1.14e-05,"","",""
"cg21867345",0.0146,0.0034,1.58e-05,"","",""
"cg21877855",0.0133,0.0028,2.73e-06,"","",""
"cg21881330",0.0189,0.0038,5.77e-07,"","",""
"cg21899500",0.0086,0.0019,5.73e-06,"","",""
"cg21927946",0.0222,0.0029,1.48e-14,"","",""
"cg22004069",-0.0077,0.0016,2.78e-06,"","",""
"cg22016649",-0.0067,0.0015,7.12e-06,"","",""
"cg22035959",0.0074,0.0017,1.63e-05,"","",""
"cg22108374",0.01,0.0018,2.04e-08,"","",""
"cg22134923",-0.0132,0.0031,1.95e-05,"","",""
"cg22164009",-0.0068,0.0015,3.03e-06,"","",""
"cg22239213",0.012,0.0028,2.35e-05,"","",""
"cg22258538",-0.0138,0.0027,4.09e-07,"","",""
"cg22262152",0.008,0.0019,1.71e-05,"","",""
"cg22310062",0.0172,0.0033,1.71e-07,"","",""
"cg22319147",-0.0094,0.0021,5.74e-06,"","",""
"cg22357379",0.0048,0.0011,1.27e-05,"","",""
"cg22454769",0.027,0.0038,9.25e-13,"","",""
"cg22546696",0.0352,0.0082,1.61e-05,"","",""
"cg22695729",-0.0087,0.0017,2.98e-07,"","",""
"cg22736354",0.0162,0.0023,7.04e-13,"","",""
"cg22737154",-0.0153,0.0026,3.42e-09,"","",""
"cg22747994",0.014,0.0032,1.34e-05,"","",""
"cg22777668",-0.0062,0.0013,3.79e-06,"","",""
"cg22820188",-0.0121,0.0027,5.13e-06,"","",""
"cg22920873",0.0206,0.0036,1.24e-08,"","",""
"cg22949575",-0.0135,0.0029,2.83e-06,"","",""
"cg23008153",-0.0078,0.0017,2.62e-06,"","",""
"cg23027580",0.0107,0.0019,8.88e-09,"","",""
"cg23045594",0.0209,0.0043,1.12e-06,"","",""
"cg23091758",0.0342,0.0066,2.62e-07,"","",""
"cg23124451",-0.0103,0.002,2.9e-07,"","",""
"cg23156348",0.0326,0.005,9.6e-11,"","",""
"cg23158811",0.0118,0.0025,3.11e-06,"","",""
"cg23197992",0.0096,0.0022,1.89e-05,"","",""
"cg23209302",0.0113,0.0022,4.22e-07,"","",""
"cg23235223",0.0191,0.0041,3.68e-06,"","",""
"cg23266968",-0.0084,0.0016,1.65e-07,"","",""
"cg23428445",0.0112,0.0022,5.13e-07,"","",""
"cg23431989",-0.0152,0.0031,8.88e-07,"","",""
"cg23452458",-0.0113,0.0022,4.06e-07,"","",""
"cg23500537",0.0108,0.0025,1.44e-05,"","",""
"cg23512231",-0.0096,0.0023,2.04e-05,"","",""
"cg23516002",-0.0106,0.0024,1.04e-05,"","",""
"cg23517605",0.0092,0.0018,4.71e-07,"","",""
"cg23582919",0.0107,0.0019,7.94e-09,"","",""
"cg23606718",0.0245,0.0035,1.4e-12,"","",""
"cg23684204",0.0198,0.0045,9.2e-06,"","",""
"cg23696949",-0.0075,0.0017,1.13e-05,"","",""
"cg23728735",0.0112,0.0025,7.11e-06,"","",""
"cg23756251",0.0102,0.0021,9.4e-07,"","",""
"cg23811789",0.0214,0.0043,8.12e-07,"","",""
"cg23813012",0.0216,0.0037,5.56e-09,"","",""
"cg23837265",-0.0196,0.0035,1.63e-08,"","",""
"cg23854009",0.0339,0.0051,3.48e-11,"","",""
"cg23858197",0.0093,0.0021,1.21e-05,"","",""
"cg23904595",-0.0188,0.004,3.24e-06,"","",""
"cg23945793",0.0192,0.0043,7.89e-06,"","",""
"cg23995914",0.0198,0.0038,2.58e-07,"","",""
"cg23998119",0.0135,0.0029,3.57e-06,"","",""
"cg24016054",0.0111,0.0026,1.49e-05,"","",""
"cg24042452",0.0069,0.0016,1.17e-05,"","",""
"cg24079702",0.021,0.0035,1.97e-09,"","",""
"cg24109116",-0.0096,0.0021,5.83e-06,"","",""
"cg24160066",-0.0066,0.0015,7.45e-06,"","",""
"cg24214260",0.0191,0.0039,7.62e-07,"","",""
"cg24292016",-0.0114,0.0026,1.14e-05,"","",""
"cg24315421",-0.0175,0.0034,2.54e-07,"","",""
"cg24427660",-0.0074,0.0017,1.2e-05,"","",""
"cg24467326",0.0218,0.0051,2.12e-05,"","",""
"cg24670497",-0.0082,0.0018,3.31e-06,"","",""
"cg24724428",0.0232,0.004,4.88e-09,"","",""
"cg24779751",-0.0108,0.0025,1.48e-05,"","",""
"cg24847541",0.0129,0.0029,6.01e-06,"","",""
"cg24862514",0.0193,0.0041,3.12e-06,"","",""
"cg24865110",-0.0075,0.0017,6.35e-06,"","",""
"cg24888989",0.0366,0.0046,2.31e-15,"","",""
"cg24892069",-0.0182,0.0033,4.74e-08,"","",""
"cg24898914",0.0222,0.0047,2.87e-06,"","",""
"cg24935332",0.014,0.0031,6.2e-06,"","",""
"cg24984506",0.0148,0.0034,1.56e-05,"","",""
"cg25015277",0.0142,0.0027,1.94e-07,"","",""
"cg25090514",0.0238,0.0039,9.83e-10,"","",""
"cg25090604",0.0163,0.0033,9.86e-07,"","",""
"cg25103895",0.0072,0.0017,2.19e-05,"","",""
"cg25139493",0.0215,0.0038,1.69e-08,"","",""
"cg25287474",0.0174,0.0029,1.62e-09,"","",""
"cg25298189",-0.0078,0.0018,1.29e-05,"","",""
"cg25316339",0.0137,0.0031,1.17e-05,"","",""
"cg25334393",0.0119,0.0026,5.03e-06,"","",""
"cg25368116",0.0095,0.0021,5.18e-06,"","",""
"cg25384043",0.0114,0.0027,2.38e-05,"","",""
"cg25390506",0.015,0.0033,4.88e-06,"","",""
"cg25427880",0.0132,0.002,4.4e-11,"","",""
"cg25469314",0.0165,0.0037,7.15e-06,"","",""
"cg25478614",0.0127,0.002,4.6e-10,"","",""
"cg25549720",0.0146,0.0034,2.01e-05,"","",""
"cg25590826",0.0104,0.0022,3.09e-06,"","",""
"cg25622481",0.0138,0.0026,7.93e-08,"","",""
"cg25645310",0.0149,0.0035,1.62e-05,"","",""
"cg25711003",-0.0141,0.0025,1.93e-08,"","",""
"cg25743481",0.0367,0.0049,6.59e-14,"","",""
"cg25826226",0.0365,0.0069,1.32e-07,"","",""
"cg25857695",0.0099,0.0023,2.13e-05,"","",""
"cg25865108",-0.0082,0.0019,1.52e-05,"","",""
"cg25941354",-0.0071,0.0015,3.66e-06,"","",""
"cg26093145",0.0118,0.0026,5.44e-06,"","",""
"cg26104196",-0.0056,0.0013,2.29e-05,"","",""
"cg26158959",0.0191,0.0022,1.64e-17,"","",""
"cg26161329",0.0195,0.0039,5.59e-07,"","",""
"cg26182780",0.0128,0.0028,5.11e-06,"","",""
"cg26195652",0.0096,0.002,1.78e-06,"","",""
"cg26290632",0.0138,0.0029,2.01e-06,"","",""
"cg26337070",-0.0175,0.004,1.54e-05,"","",""
"cg26348226",-0.0118,0.002,4.48e-09,"","",""
"cg26397188",0.0141,0.0032,9.91e-06,"","",""
"cg26397500",0.0137,0.0032,2.21e-05,"","",""
"cg26400491",0.0154,0.0036,1.92e-05,"","",""
"cg26522319",0.0251,0.0046,4.42e-08,"","",""
"cg26523338",0.0116,0.0027,1.22e-05,"","",""
"cg26546105",0.0099,0.002,3.97e-07,"","",""
"cg26546113",0.0148,0.0032,3.03e-06,"","",""
"cg26548187",0.0064,0.0014,8.61e-06,"","",""
"cg26559209",-0.0152,0.0033,4.6e-06,"","",""
"cg26663772",0.0061,0.0014,1.89e-05,"","",""
"cg26734668",0.0141,0.0025,1.6e-08,"","",""
"cg26759223",-0.0159,0.0035,4.16e-06,"","",""
"cg26781524",-0.0098,0.0022,7.44e-06,"","",""
"cg26792755",0.0255,0.0036,8.2e-13,"","",""
"cg26833936",0.0164,0.0034,1.56e-06,"","",""
"cg26837800",-0.0106,0.0023,6.02e-06,"","",""
"cg26856080",0.0062,0.0014,6.38e-06,"","",""
"cg26915924",0.0191,0.0045,2.36e-05,"","",""
"cg26921969",0.0157,0.0022,3.21e-13,"","",""
"cg26942169",0.0088,0.002,9.88e-06,"","",""
"cg26946311",0.0069,0.0016,2.39e-05,"","",""
"cg26956371",0.031,0.0052,2.65e-09,"","",""
"cg26974111",0.0127,0.0023,3.44e-08,"","",""
"cg27112370",0.0113,0.0024,2.6e-06,"","",""
"cg27180315",0.0052,0.0012,1.28e-05,"","",""
"cg27281285",0.0095,0.002,2.12e-06,"","",""
"cg27320127",0.0158,0.0027,3.45e-09,"","",""
"cg27461196",-0.0055,0.0012,5.17e-06,"","",""
"cg27485921",-0.0076,0.0017,5.92e-06,"","",""
"cg27534520",-0.0116,0.0027,1.73e-05,"","",""
"cg27541691",0.0134,0.003,9.6e-06,"","",""
"cg27575890",-0.0064,0.0014,3.89e-06,"","",""
"cg27584762",-0.008,0.0017,1.47e-06,"","",""
"cg27665659",0.0169,0.0026,1.08e-10,"","",""
"ch.12.1637510F",0.0084,0.0019,1.31e-05,"","",""
