cpg,beta,se,p,i2,p_het,details
cg23432673,-0.009824208,,1.73E-05,,,
cg12347444,-0.007613378,,1.74E-05,,,
cg21460686,-0.00738269,,1.76E-05,,,
cg06952291,0.005419913,,1.77E-05,,,
cg09364245,-0.009313071,,1.79E-05,,,
cg12270129,0.006478566,,1.80E-05,,,
cg15893895,-0.009978516,,1.80E-05,,,
cg26619570,-0.019051924,,1.80E-05,,,
cg12082352,-0.00705393,,1.81E-05,,,
cg10557578,0.009586067,,1.81E-05,,,
cg17187439,-0.017039245,,1.81E-05,,,
cg13971574,0.004652847,,1.81E-05,,,
cg03451959,-0.02176038,,1.82E-05,,,
cg07664027,-0.009826348,,1.83E-05,,,
cg00321996,-0.020266307,,1.83E-05,,,
cg17028218,-0.012744797,,1.83E-05,,,
cg04906603,-0.018894497,,1.83E-05,,,
cg20585916,-0.019127313,,1.84E-05,,,
cg26276470,-0.009985105,,1.84E-05,,,
cg11550064,0.014063813,,1.84E-05,,,
cg05076730,0.017043864,,1.85E-05,,,
cg26800525,-0.01859082,,1.85E-05,,,
cg16030538,0.005572096,,1.85E-05,,,
cg01744217,0.010539892,,1.86E-05,,,
cg16758800,0.012078421,,1.86E-05,,,
cg26695157,-0.025756626,,1.86E-05,,,
cg02108135,0.012892168,,1.87E-05,,,
cg19051213,0.015038962,,1.87E-05,,,
cg04465154,0.021081353,,1.87E-05,,,
cg21484863,-0.024542321,,1.88E-05,,,
cg06704631,-0.011605718,,1.89E-05,,,
cg00275828,0.015836631,,1.89E-05,,,
cg00996925,-0.023947444,,1.89E-05,,,
cg07172007,-0.025888313,,1.89E-05,,,
cg13820205,0.013174497,,1.89E-05,,,
cg07653647,0.00771073,,1.90E-05,,,
cg11161417,0.015195962,,1.90E-05,,,
ch.20.209864F,0.010731768,,1.91E-05,,,
cg22827290,0.006870144,,1.91E-05,,,
cg03778707,-0.008997551,,1.91E-05,,,
cg19548313,-0.013378153,,1.93E-05,,,
cg23515420,-0.021548264,,1.95E-05,,,
cg04892443,-0.022501841,,1.95E-05,,,
cg18522102,0.004849197,,1.95E-05,,,
cg25098281,-0.010364917,,1.96E-05,,,
cg07835482,0.019369453,,1.96E-05,,,
cg07018577,-0.011821816,,1.96E-05,,,
cg22179055,0.012225364,,1.96E-05,,,
cg16297993,0.010356376,,1.97E-05,,,
cg04163967,0.009110744,,1.98E-05,,,
cg09122799,0.003371539,,1.98E-05,,,
cg05732436,0.004519179,,1.98E-05,,,
cg21147203,0.018031125,,1.98E-05,,,
cg22453791,-0.019953148,,1.98E-05,,,
cg05307752,0.018552962,,1.99E-05,,,
cg14836555,0.016179128,,1.99E-05,,,
cg27165324,-0.007789834,,1.99E-05,,,
cg03669357,0.012392424,,2.00E-05,,,
cg02461502,-0.011693879,,2.01E-05,,,
cg19430423,0.010317355,,2.01E-05,,,
cg04028070,0.007124818,,2.02E-05,,,
cg13712518,-0.010310764,,2.02E-05,,,
cg27649094,0.01556692,,2.02E-05,,,
cg24152264,0.011199698,,2.02E-05,,,
cg10519680,0.007913646,,2.02E-05,,,
cg11933232,0.008979234,,2.03E-05,,,
cg06995966,-0.024981849,,2.03E-05,,,
cg14118424,-0.021589999,,2.03E-05,,,
cg14583550,-0.024482679,,2.05E-05,,,
cg10171125,0.010164201,,2.06E-05,,,
cg20408290,0.007086007,,2.06E-05,,,
cg24758957,-0.024950651,,2.07E-05,,,
cg04128483,0.007077205,,2.07E-05,,,
cg06646548,0.009738927,,2.08E-05,,,
cg07483245,0.004482348,,2.08E-05,,,
cg23155293,-0.020648783,,2.08E-05,,,
cg18842157,0.022425835,,2.09E-05,,,
cg20321756,0.009084531,,2.09E-05,,,
cg22117819,0.01264707,,2.09E-05,,,
cg22531018,-0.009442725,,2.09E-05,,,
cg12978232,0.013542467,,2.10E-05,,,
cg13320436,0.01567172,,2.10E-05,,,
cg22777249,0.019326658,,2.10E-05,,,
cg08480307,-0.025304709,,2.11E-05,,,
cg09091148,-0.009438874,,2.11E-05,,,
cg00592063,0.004239161,,2.11E-05,,,
cg12600749,0.022441252,,2.12E-05,,,
cg09696465,-0.021319249,,2.12E-05,,,
cg26393983,0.005488841,,2.12E-05,,,
cg01006102,-0.01045217,,2.13E-05,,,
cg15521745,0.014107661,,2.14E-05,,,
cg23610447,-0.01863417,,2.15E-05,,,
cg17166812,0.01159296,,2.16E-05,,,
cg03873608,0.007279009,,2.16E-05,,,
cg02598564,0.013338934,,2.16E-05,,,
cg23183469,0.005568739,,2.16E-05,,,
cg00331343,0.007583938,,2.17E-05,,,
cg21953428,-0.008931466,,2.18E-05,,,
cg20603106,-0.020430116,,2.18E-05,,,
cg25105652,0.013348582,,2.19E-05,,,
cg24143221,0.012748025,,2.20E-05,,,
cg10016208,0.006109862,,2.20E-05,,,
cg14151440,-0.008009737,,2.21E-05,,,
cg03863464,0.005300968,,2.21E-05,,,
cg13600002,-0.012495431,,2.21E-05,,,
cg12302912,0.005030143,,2.21E-05,,,
cg09387914,0.013170399,,2.22E-05,,,
cg08266106,-0.00994944,,2.22E-05,,,
cg01003666,0.016056698,,2.22E-05,,,
cg23097033,0.004418105,,2.22E-05,,,
cg14592365,0.016931547,,2.24E-05,,,
cg12032655,0.024195413,,2.24E-05,,,
cg06700060,0.012305288,,2.25E-05,,,
cg03297042,0.00402557,,2.25E-05,,,
cg26690672,-0.021595771,,2.25E-05,,,
cg00485707,-0.007378224,,2.26E-05,,,
cg14756265,-0.01719554,,2.26E-05,,,
cg24569045,0.004597707,,2.26E-05,,,
cg01763913,0.004694891,,2.28E-05,,,
cg17592292,0.006943048,,2.28E-05,,,
cg07367602,-0.01629863,,2.28E-05,,,
cg17411681,0.003923935,,2.29E-05,,,
cg18569070,-0.019166088,,2.30E-05,,,
cg07035499,-0.007918083,,2.30E-05,,,
cg22116041,0.012067403,,2.30E-05,,,
cg12949547,0.012944781,,2.30E-05,,,
cg27362222,0.009377495,,2.30E-05,,,
cg02666105,0.006083901,,2.30E-05,,,
cg11871295,-0.023434777,,2.31E-05,,,
cg25369553,-0.023294641,,2.32E-05,,,
cg07735969,0.010118328,,2.32E-05,,,
cg08595268,-0.009189217,,2.32E-05,,,
cg15969901,0.010649254,,2.32E-05,,,
cg22163812,-0.012963903,,2.33E-05,,,
cg18371284,0.004357328,,2.33E-05,,,
cg19963178,-0.009908447,,2.33E-05,,,
cg12894371,0.017563534,,2.33E-05,,,
cg02897457,-0.008697017,,2.33E-05,,,
cg24862861,0.005113679,,2.34E-05,,,
cg10044209,-0.020214825,,2.35E-05,,,
cg24765658,0.009211342,,2.35E-05,,,
cg06021990,0.012016669,,2.35E-05,,,
cg16589545,-0.009482556,,2.35E-05,,,
cg20338754,0.016193146,,2.35E-05,,,
cg27607283,0.023325255,,2.36E-05,,,
cg26931527,-0.009121806,,2.36E-05,,,
cg26593228,-0.030147862,,2.36E-05,,,
cg07229301,-0.009087818,,2.36E-05,,,
cg05860556,-0.019146314,,2.37E-05,,,
cg16167166,-0.018782215,,2.37E-05,,,
cg05257202,0.014666174,,2.39E-05,,,
cg08643855,-0.011443696,,2.39E-05,,,
cg12332239,0.014627691,,2.40E-05,,,
cg27249554,-0.02500724,,2.40E-05,,,
cg03523740,0.011051562,,2.40E-05,,,
cg00754103,-0.005220266,,2.40E-05,,,
cg04281416,-0.027055271,,2.44E-05,,,
cg08743556,0.0048168,,2.44E-05,,,
cg13226135,0.016638279,,2.44E-05,,,
cg11337915,0.013449056,,2.44E-05,,,
cg27310251,0.008786578,,2.44E-05,,,
cg08044294,-0.008386246,,2.45E-05,,,
cg11916726,0.003910097,,2.46E-05,,,
cg22852276,0.004407552,,2.46E-05,,,
cg14605274,0.00912963,,2.47E-05,,,
cg25468541,-0.00908618,,2.47E-05,,,
cg02220008,0.015361506,,2.47E-05,,,
cg04784327,0.007997628,,2.48E-05,,,
cg16506072,0.003767703,,2.48E-05,,,
cg03587511,0.006006528,,2.48E-05,,,
cg20734030,-0.023649894,,2.48E-05,,,
cg16983759,0.00378564,,2.48E-05,,,
cg22221831,-0.024607422,,2.49E-05,,,
cg24927841,-0.029937005,,2.49E-05,,,
cg05336188,0.010981764,,2.50E-05,,,
cg04806150,-0.010694005,,2.51E-05,,,
cg02011912,-0.007535204,,2.52E-05,,,
cg12551813,0.012753221,,2.53E-05,,,
cg13033858,0.017821464,,2.53E-05,,,
cg03035167,0.012343721,,2.53E-05,,,
cg05303208,0.010186129,,2.54E-05,,,
cg04275692,0.015024546,,2.54E-05,,,
cg02990439,-0.008872086,,2.54E-05,,,
cg13996617,0.007972976,,2.54E-05,,,
cg11450001,0.008515045,,2.55E-05,,,
cg08121478,0.004984139,,2.55E-05,,,
cg25476565,-0.036008119,,2.55E-05,,,
cg11797656,-0.010597689,,2.56E-05,,,
cg10055227,0.005704337,,2.56E-05,,,
cg10301588,-0.011688497,,2.57E-05,,,
cg09562980,-0.023028698,,2.57E-05,,,
cg23532454,0.011371616,,2.58E-05,,,
cg17498615,0.003877092,,2.59E-05,,,
ch.13.381084F,0.013145593,,2.59E-05,,,
cg22726026,-0.007608256,,2.59E-05,,,
cg17454509,-0.014421158,,2.60E-05,,,
cg08614528,0.007060109,,2.61E-05,,,
cg11519725,-0.019903236,,2.61E-05,,,
cg07121900,0.014053039,,2.63E-05,,,
cg19933238,-0.020875704,,2.64E-05,,,
cg03917884,-0.007438547,,2.64E-05,,,
cg02742555,0.012577715,,2.64E-05,,,
cg16590991,0.00571133,,2.66E-05,,,
cg00759508,0.007992967,,2.67E-05,,,
cg07008962,-0.015641718,,2.68E-05,,,
cg06855803,0.004933594,,2.69E-05,,,
cg08199529,-0.012978943,,2.69E-05,,,
cg25492213,-0.022565958,,2.69E-05,,,
cg17372806,0.01851613,,2.69E-05,,,
cg21253130,0.013008274,,2.70E-05,,,
cg07145398,0.006860081,,2.70E-05,,,
cg21901307,0.010935366,,2.70E-05,,,
cg13629388,0.011733754,,2.70E-05,,,
cg01698567,-0.020771647,,2.70E-05,,,
cg12391232,0.004922255,,2.70E-05,,,
cg22113065,-0.009448005,,2.71E-05,,,
cg13955423,0.016790013,,2.72E-05,,,
cg10674476,-0.006624636,,2.72E-05,,,
cg12264626,0.01534617,,2.72E-05,,,
cg13067649,0.012541713,,2.72E-05,,,
cg03067707,-0.026210342,,2.72E-05,,,
cg19818308,0.016199469,,2.72E-05,,,
cg05765254,-0.021804065,,2.73E-05,,,
cg07092111,0.013836322,,2.73E-05,,,
cg20822884,0.014282807,,2.73E-05,,,
cg02890642,-0.020075451,,2.73E-05,,,
cg14338062,-0.008303792,,2.73E-05,,,
cg03276422,0.009219959,,2.74E-05,,,
cg09455096,0.003654968,,2.74E-05,,,
cg13720278,-0.01025779,,2.75E-05,,,
cg20993361,0.010189768,,2.76E-05,,,
cg26032021,-0.026116974,,2.76E-05,,,
cg06141025,0.013719814,,2.76E-05,,,
cg08485527,-0.014684455,,2.76E-05,,,
cg26829395,0.015205793,,2.76E-05,,,
cg03252499,0.025019305,,2.78E-05,,,
cg27453922,-0.004883517,,2.79E-05,,,
cg04893454,-0.024149125,,2.79E-05,,,
cg04633922,-0.010402968,,2.79E-05,,,
cg13925975,0.027055292,,2.80E-05,,,
cg08445226,0.006307383,,2.80E-05,,,
cg09146903,0.006886152,,2.81E-05,,,
cg15832577,-0.023222774,,2.82E-05,,,
cg09637885,0.013066154,,2.82E-05,,,
cg00935993,0.005179169,,2.82E-05,,,
cg22192122,-0.010602081,,2.83E-05,,,
cg18870413,0.004675254,,2.83E-05,,,
cg27279652,0.005885111,,2.83E-05,,,
cg00817377,0.014433382,,2.83E-05,,,
cg19980369,-0.023760252,,2.83E-05,,,
cg19325331,-0.006164385,,2.84E-05,,,
cg07978494,-0.025307656,,2.84E-05,,,
cg07490124,-0.023665181,,2.84E-05,,,
cg11594131,0.005728589,,2.85E-05,,,
cg17501792,0.013673695,,2.86E-05,,,
cg26883190,-0.011916452,,2.86E-05,,,
cg12744722,0.009471495,,2.86E-05,,,
cg16160493,-0.012263967,,2.87E-05,,,
cg05333968,-0.009057264,,2.88E-05,,,
cg05650999,-0.012955495,,2.88E-05,,,
cg22446998,0.015162179,,2.88E-05,,,
cg17666418,0.015644913,,2.89E-05,,,
cg12446543,-0.00823222,,2.89E-05,,,
cg12763971,0.005750795,,2.90E-05,,,
cg07663278,0.015741554,,2.90E-05,,,
cg09593743,0.004766879,,2.91E-05,,,
cg00550529,-0.009760525,,2.92E-05,,,
cg03698980,0.004418322,,2.93E-05,,,
cg15232450,0.00524393,,2.94E-05,,,
cg03850986,0.020708668,,2.94E-05,,,
cg10672880,-0.009785229,,2.94E-05,,,
cg13525458,0.006382779,,2.94E-05,,,
cg03341377,0.017129474,,2.96E-05,,,
cg23738708,0.015729662,,2.96E-05,,,
cg15227911,0.013402889,,2.96E-05,,,
cg02995853,0.005357218,,2.97E-05,,,
cg20779314,-0.02272315,,3.00E-05,,,
cg12292268,-0.008542875,,3.01E-05,,,
cg13848990,-0.016055693,,3.02E-05,,,
cg24689420,0.006107353,,3.04E-05,,,
cg21740055,-0.009556961,,3.05E-05,,,
cg18949794,0.017320901,,3.05E-05,,,
cg16651895,0.015936343,,3.05E-05,,,
cg25320169,0.01079516,,3.06E-05,,,
cg10533624,0.007813743,,3.06E-05,,,
cg19187564,0.007718205,,3.07E-05,,,
cg05501682,0.007346458,,3.07E-05,,,
cg01047414,0.00479466,,3.07E-05,,,
cg07587209,0.007766672,,3.07E-05,,,
cg00676085,0.016447519,,3.07E-05,,,
cg18260919,-0.031359265,,3.07E-05,,,
cg17245754,-0.014524131,,3.08E-05,,,
cg13240639,0.00572367,,3.09E-05,,,
cg06178179,0.013412737,,3.09E-05,,,
cg24686918,0.013778507,,3.09E-05,,,
cg00806929,-0.017841826,,3.11E-05,,,
cg01107685,-0.007297777,,3.12E-05,,,
cg13112154,0.006790629,,3.13E-05,,,
cg24114458,-0.02556926,,3.14E-05,,,
cg25355213,0.017800747,,3.14E-05,,,
cg26342114,-0.020593054,,3.15E-05,,,
cg14732828,0.00548066,,3.16E-05,,,
cg06531034,0.012538863,,3.16E-05,,,
cg23200218,0.014058917,,3.16E-05,,,
cg25487903,0.006419075,,3.17E-05,,,
cg02387701,-0.010062697,,3.17E-05,,,
cg22940268,-0.020474699,,3.18E-05,,,
cg23653444,-0.008365951,,3.18E-05,,,
cg24828322,-0.022214206,,3.19E-05,,,
cg07011168,0.015288358,,3.20E-05,,,
cg00715988,0.006895191,,3.20E-05,,,
cg11588903,0.017966379,,3.20E-05,,,
cg00660272,0.008281918,,3.23E-05,,,
cg20931134,0.011076617,,3.23E-05,,,
cg15452389,-0.00901636,,3.23E-05,,,
cg17159537,0.003774691,,3.23E-05,,,
cg16780562,0.011622691,,3.23E-05,,,
cg13383153,0.005102307,,3.24E-05,,,
cg21216933,-0.006118038,,3.24E-05,,,
cg16481008,0.00448048,,3.24E-05,,,
cg17643729,-0.022580664,,3.25E-05,,,
cg25252495,-0.007180212,,3.25E-05,,,
cg11887996,0.010025432,,3.26E-05,,,
cg16795184,0.014276743,,3.26E-05,,,
cg10538235,-0.017621551,,3.26E-05,,,
cg22277567,0.017224523,,3.27E-05,,,
cg10735361,0.005770159,,3.27E-05,,,
cg26796083,-0.019285201,,3.28E-05,,,
cg17130518,-0.02284467,,3.29E-05,,,
cg16809457,0.017469227,,3.32E-05,,,
cg14002185,-0.00798083,,3.32E-05,,,
cg09827353,-0.023277292,,3.33E-05,,,
cg17824939,-0.023223321,,3.34E-05,,,
cg17248540,-0.011021921,,3.34E-05,,,
cg17071855,0.004605899,,3.35E-05,,,
cg25283841,-0.008339919,,3.35E-05,,,
cg22928329,0.004975016,,3.36E-05,,,
cg10274208,0.009871567,,3.36E-05,,,
cg26771998,0.012211297,,3.37E-05,,,
cg24073755,-0.025293184,,3.37E-05,,,
cg08003810,-0.008851292,,3.38E-05,,,
cg09884077,0.006851758,,3.40E-05,,,
cg07249860,-0.022337532,,3.40E-05,,,
cg00465137,-0.019741151,,3.40E-05,,,
cg13853198,-0.012223274,,3.41E-05,,,
cg00946381,0.005704353,,3.43E-05,,,
cg12124767,0.01297171,,3.44E-05,,,
cg01955153,0.009941469,,3.44E-05,,,
cg19167673,0.00612853,,3.45E-05,,,
cg14494854,-0.009009487,,3.46E-05,,,
cg24908403,-0.012083758,,3.46E-05,,,
cg09977847,0.0175801,,3.46E-05,,,
cg16270819,0.008493612,,3.46E-05,,,
cg21935292,0.005556086,,3.47E-05,,,
cg03060457,0.003968542,,3.47E-05,,,
cg16707262,-0.010182833,,3.47E-05,,,
cg10763953,-0.017033835,,3.47E-05,,,
cg10530164,0.007845918,,3.48E-05,,,
cg10066189,0.004395952,,3.49E-05,,,
cg14575983,-0.01764349,,3.49E-05,,,
cg09734033,-0.015448996,,3.51E-05,,,
cg27170158,0.005217482,,3.51E-05,,,
cg19612574,-0.008157464,,3.52E-05,,,
cg23290159,0.012863027,,3.53E-05,,,
cg16077493,-0.02475346,,3.55E-05,,,
cg27335855,-0.021227288,,3.55E-05,,,
cg07165637,-0.008377556,,3.55E-05,,,
cg24768187,0.011550223,,3.56E-05,,,
cg12869623,0.005697259,,3.56E-05,,,
cg05274953,-0.008305243,,3.57E-05,,,
cg20289746,-0.009388397,,3.57E-05,,,
cg04343242,-0.012470044,,3.57E-05,,,
cg02709261,0.005276179,,3.58E-05,,,
cg02888917,0.007220274,,3.58E-05,,,
cg07504780,0.00440181,,3.59E-05,,,
cg14571714,-0.008189461,,3.59E-05,,,
cg20424709,0.023974787,,3.60E-05,,,
cg14084456,0.006372949,,3.60E-05,,,
cg15032960,0.014984765,,3.60E-05,,,
cg05421673,0.006250889,,3.60E-05,,,
cg27126575,0.021366568,,3.60E-05,,,
cg11869499,0.021184988,,3.61E-05,,,
cg24041239,-0.008627916,,3.61E-05,,,
cg24897255,0.007288864,,3.63E-05,,,
cg16659470,-0.012651358,,3.63E-05,,,
cg22225298,0.016883824,,3.64E-05,,,
cg24053721,0.006925529,,3.64E-05,,,
cg19747990,-0.017713548,,3.65E-05,,,
cg06132876,-0.013682175,,3.65E-05,,,
cg07008343,-0.023935373,,3.65E-05,,,
cg24110839,-0.009476259,,3.65E-05,,,
cg24091162,-0.011314301,,3.66E-05,,,
cg02252672,0.005496188,,3.66E-05,,,
cg03923676,-0.021169087,,3.66E-05,,,
cg00658007,0.009291215,,3.66E-05,,,
cg09915978,-0.010909665,,3.66E-05,,,
cg19195327,0.008228126,,3.67E-05,,,
cg08461692,0.014511697,,3.67E-05,,,
cg20655350,-0.008506821,,3.67E-05,,,
cg07753384,0.005667743,,3.67E-05,,,
cg24207698,-0.018287109,,3.69E-05,,,
cg17540496,-0.010783202,,3.69E-05,,,
cg19620840,-0.011544213,,3.70E-05,,,
cg04077199,0.005522942,,3.70E-05,,,
cg04303274,0.004756038,,3.70E-05,,,
cg23786205,0.013111519,,3.72E-05,,,
cg13048962,0.015505265,,3.73E-05,,,
cg13381203,-0.020339323,,3.73E-05,,,
cg03762591,-0.016671695,,3.73E-05,,,
cg26433445,0.007765114,,3.73E-05,,,
cg07970325,0.01166611,,3.73E-05,,,
cg08256761,-0.02082158,,3.73E-05,,,
cg22457668,-0.011860248,,3.74E-05,,,
cg13234415,0.009209325,,3.75E-05,,,
cg07473599,-0.025869494,,3.75E-05,,,
cg22745440,-0.009604855,,3.75E-05,,,
cg12540815,0.004529711,,3.76E-05,,,
cg00390654,-0.008029298,,3.76E-05,,,
cg02194300,-0.005753232,,3.77E-05,,,
cg16416152,0.006729448,,3.78E-05,,,
cg22974234,-0.008775902,,3.78E-05,,,
ch.5.95626522F,0.006153709,,3.78E-05,,,
cg06972908,0.01287445,,3.79E-05,,,
cg08262496,-0.008833524,,3.79E-05,,,
cg23172853,0.01641519,,3.80E-05,,,
cg11574975,-0.018362913,,3.81E-05,,,
cg27145042,0.006015172,,3.82E-05,,,
cg25891433,0.015231171,,3.82E-05,,,
cg26948536,-0.013134954,,3.82E-05,,,
cg17425351,0.010170692,,3.83E-05,,,
cg02129266,-0.010612642,,3.83E-05,,,
cg12801067,0.011498909,,3.84E-05,,,
cg07855465,-0.00878903,,3.84E-05,,,
cg02586507,-0.008650928,,3.84E-05,,,
cg22505205,-0.014014673,,3.85E-05,,,
cg05335107,-0.013507654,,3.85E-05,,,
cg11271526,-0.007497088,,3.85E-05,,,
cg06967436,-0.006657272,,3.85E-05,,,
cg18659028,-0.013288678,,3.85E-05,,,
cg06099303,0.014939108,,3.85E-05,,,
cg08964756,-0.023564072,,3.87E-05,,,
cg23426156,0.015659899,,3.88E-05,,,
cg18828927,0.016226705,,3.88E-05,,,
cg09063787,0.00935659,,3.90E-05,,,
cg04257163,0.012420589,,3.90E-05,,,
cg26860257,-0.015414491,,3.90E-05,,,
cg05572370,0.00750481,,3.91E-05,,,
cg22878054,0.01454143,,3.93E-05,,,
cg11170796,-0.009121168,,3.94E-05,,,
cg05905844,0.015750088,,3.94E-05,,,
cg07170253,0.017942564,,3.96E-05,,,
cg06883868,0.011014078,,3.96E-05,,,
cg15405121,-0.025905393,,3.97E-05,,,
cg26795312,0.014148246,,3.97E-05,,,
cg01835319,-0.005184786,,3.97E-05,,,
cg24304264,-0.00732068,,3.97E-05,,,
cg19044550,0.011083091,,3.97E-05,,,
cg27532938,-0.012426745,,3.98E-05,,,
cg01282432,0.006026552,,3.99E-05,,,
cg00784718,0.006415541,,4.00E-05,,,
cg01199721,0.005375279,,4.00E-05,,,
cg09859491,-0.008491619,,4.01E-05,,,
cg05529201,-0.009631683,,4.01E-05,,,
cg01439754,0.012240099,,4.02E-05,,,
cg06122613,0.019327115,,4.03E-05,,,
cg01556246,0.013689008,,4.03E-05,,,
cg24561952,-0.012617006,,4.03E-05,,,
cg01893068,0.017640003,,4.04E-05,,,
cg17594003,-0.022126728,,4.05E-05,,,
cg02375201,0.007182552,,4.05E-05,,,
cg22558060,-0.017763287,,4.05E-05,,,
cg12990803,0.005254492,,4.06E-05,,,
cg01055121,-0.007698796,,4.06E-05,,,
cg13145440,0.003739311,,4.06E-05,,,
cg01224524,0.00779885,,4.06E-05,,,
cg13985446,0.015224852,,4.07E-05,,,
cg18103031,-0.007123904,,4.07E-05,,,
cg26614229,0.012204351,,4.09E-05,,,
cg17237603,-0.00840755,,4.09E-05,,,
cg10354474,-0.009913707,,4.10E-05,,,
cg15346898,-0.009434859,,4.10E-05,,,
cg13085340,-0.008310746,,4.12E-05,,,
cg13341941,-0.020422999,,4.12E-05,,,
cg08297686,0.014280608,,4.12E-05,,,
cg00613914,-0.00531199,,4.12E-05,,,
cg06372223,0.011976245,,4.12E-05,,,
cg06281205,-0.006792643,,4.13E-05,,,
cg13022129,-0.007591567,,4.14E-05,,,
cg25916135,0.013598543,,4.14E-05,,,
cg23777479,0.019891755,,4.14E-05,,,
cg02283151,-0.008826613,,4.14E-05,,,
cg13655586,-0.008677075,,4.16E-05,,,
cg12580783,0.012770505,,4.16E-05,,,
cg07211259,0.014899442,,4.16E-05,,,
cg03572664,-0.019457575,,4.17E-05,,,
cg11860203,0.009767858,,4.17E-05,,,
cg19021985,0.013079847,,4.17E-05,,,
cg01454148,-0.008059205,,4.18E-05,,,
cg00967711,0.009713093,,4.18E-05,,,
cg22702351,0.027783209,,4.18E-05,,,
cg10884975,0.0064187,,4.19E-05,,,
cg01161725,0.004535891,,4.20E-05,,,
cg08579819,0.003656289,,4.21E-05,,,
cg08633665,0.009851318,,4.21E-05,,,
cg01848660,-0.025169836,,4.22E-05,,,
cg10833014,0.00537557,,4.22E-05,,,
cg13534580,-0.012774215,,4.23E-05,,,
cg02986451,0.011609517,,4.23E-05,,,
cg12688788,-0.02041709,,4.24E-05,,,
cg00196475,0.004682101,,4.24E-05,,,
cg10692118,0.006051574,,4.25E-05,,,
cg11796233,-0.009393648,,4.25E-05,,,
cg22117666,0.011229975,,4.26E-05,,,
cg08108289,-0.007430102,,4.27E-05,,,
cg06540458,0.017322592,,4.28E-05,,,
cg21130374,0.008042815,,4.31E-05,,,
cg26153096,0.009351684,,4.31E-05,,,
cg20986887,0.013813258,,4.31E-05,,,
cg17751684,-0.009158401,,4.31E-05,,,
cg00036369,-0.017932407,,4.31E-05,,,
cg04550367,-0.009065414,,4.32E-05,,,
cg26356242,-0.021020518,,4.32E-05,,,
cg11993160,0.015453386,,4.33E-05,,,
cg21650436,0.015594435,,4.33E-05,,,
cg00723840,-0.009755481,,4.33E-05,,,
cg02444987,-0.008779488,,4.33E-05,,,
cg20354848,0.004950875,,4.33E-05,,,
cg01210727,-0.016800673,,4.34E-05,,,
cg10012475,0.004145442,,4.34E-05,,,
cg05705366,0.006035295,,4.35E-05,,,
cg23696618,0.013596668,,4.36E-05,,,
cg22750986,-0.008211764,,4.37E-05,,,
cg09530108,0.009668362,,4.38E-05,,,
cg08741280,-0.007184388,,4.38E-05,,,
cg02954015,-0.010305773,,4.39E-05,,,
cg13670091,0.013360846,,4.41E-05,,,
cg07627445,-0.010995392,,4.41E-05,,,
cg19036644,0.005269745,,4.41E-05,,,
cg06634950,0.007712635,,4.41E-05,,,
cg12832565,0.016470742,,4.42E-05,,,
cg10160539,-0.017196071,,4.42E-05,,,
cg07974125,0.005529487,,4.43E-05,,,
cg16843994,-0.014245261,,4.43E-05,,,
cg08539991,0.012458476,,4.44E-05,,,
cg10949632,0.010432386,,4.44E-05,,,
cg03545404,0.016168276,,4.45E-05,,,
cg02269049,0.004487826,,4.45E-05,,,
cg00167916,-0.014973613,,4.46E-05,,,
cg17296053,-0.008533608,,4.47E-05,,,
cg23437459,0.00886991,,4.47E-05,,,
cg00748072,0.011945466,,4.48E-05,,,
cg22920792,0.004784237,,4.48E-05,,,
cg23261237,0.003919635,,4.49E-05,,,
cg12251803,0.015959642,,4.49E-05,,,
cg25070639,0.011375549,,4.49E-05,,,
cg14894144,0.01624772,,4.53E-05,,,
cg05045335,0.01531998,,4.53E-05,,,
cg05200313,0.013457141,,4.54E-05,,,
cg24597466,-0.021772364,,4.54E-05,,,
cg14163706,-0.012027743,,4.56E-05,,,
cg22424405,-0.020660385,,4.57E-05,,,
cg10207355,-0.007390715,,4.57E-05,,,
cg08957605,-0.008210934,,4.57E-05,,,
cg14597598,0.019064521,,4.58E-05,,,
cg24362401,0.008702883,,4.59E-05,,,
cg08289189,-0.02055149,,4.59E-05,,,
cg13793507,-0.009270588,,4.59E-05,,,
cg20569955,0.003790338,,4.60E-05,,,
cg17858486,-0.018311635,,4.60E-05,,,
cg05109049,0.009432589,,4.60E-05,,,
cg12083893,0.010849146,,4.61E-05,,,
cg26332061,0.012061904,,4.61E-05,,,
cg20891481,0.013709355,,4.61E-05,,,
cg09067029,0.009671588,,4.63E-05,,,
cg12335829,0.011478679,,4.63E-05,,,
cg11254196,-0.012525616,,4.64E-05,,,
cg20662616,0.004481045,,4.64E-05,,,
cg07426077,-0.006313126,,4.65E-05,,,
cg13829041,-0.022550541,,4.65E-05,,,
cg21919809,0.015388848,,4.67E-05,,,
cg10369125,0.012311184,,4.67E-05,,,
cg04455567,-0.017140204,,4.67E-05,,,
cg21934230,-0.016441118,,4.67E-05,,,
cg23978473,-0.015823638,,4.68E-05,,,
cg14365100,0.00663714,,4.68E-05,,,
cg14063347,-0.021135324,,4.68E-05,,,
cg21334191,-0.017915603,,4.70E-05,,,
cg06997937,-0.010213408,,4.70E-05,,,
cg05228295,0.005594736,,4.71E-05,,,
cg02452500,0.014078753,,4.72E-05,,,
cg18217136,0.010258403,,4.73E-05,,,
cg21592954,0.012799092,,4.75E-05,,,
cg21249595,-0.009341843,,4.75E-05,,,
cg16218204,0.006674956,,4.76E-05,,,
cg07128021,0.01148431,,4.77E-05,,,
cg01975338,-0.013174237,,4.77E-05,,,
