cpg,beta,se,p,i2,p_het,details
cg00131423,-0.000174229,5.58E-05,0.00183,,,
cg00173659,-0.000275353,8.82E-05,0.00183,,,
cg14723373,-0.000141337,4.53E-05,0.00184,,,
cg02584969,-6.81E-05,2.18E-05,0.00184,,,
cg01965874,-0.000755552,0.0002422,0.00184,,,
cg25070373,0.000110707,3.55E-05,0.00184,,,
cg27651003,3.41E-05,1.09E-05,0.00185,,,
cg13789881,-9.93E-05,3.18E-05,0.00185,,,
cg01212071,0.000396432,0.000127156,0.00185,,,
cg26139975,0.000478503,0.000153486,0.00185,,,
cg10309425,0.000121395,3.89E-05,0.00185,,,
cg18706028,0.000886931,0.000284535,0.00185,,,
cg20589096,8.26E-05,2.65E-05,0.00186,,,
cg10043663,0.000175925,5.65E-05,0.00186,,,
cg04784196,0.000144283,4.63E-05,0.00186,,,
cg00360761,-0.000184951,5.94E-05,0.00186,,,
cg21689075,7.73E-05,2.48E-05,0.00187,,,
cg08284985,-0.000133981,4.30E-05,0.00187,,,
cg13304638,-0.000245119,7.87E-05,0.00187,,,
cg19606153,0.000297847,9.56E-05,0.00187,,,
cg26494252,-0.000118045,3.79E-05,0.00187,,,
cg04486382,-9.87E-05,3.17E-05,0.00188,,,
cg25371538,-5.18E-05,1.66E-05,0.00188,,,
cg07213830,0.000141513,4.55E-05,0.00188,,,
cg07746532,-0.000104917,3.37E-05,0.00188,,,
cg12209313,-6.62E-05,2.13E-05,0.00188,,,
cg25157280,6.94E-05,2.23E-05,0.00188,,,
cg05330056,0.000323763,0.000104009,0.00188,,,
cg04502601,0.000100619,3.23E-05,0.00188,,,
cg09560161,-0.000278117,8.94E-05,0.00189,,,
cg14216876,0.000226494,7.28E-05,0.00189,,,
cg06723904,-0.000178244,5.73E-05,0.00189,,,
cg17460909,0.000139685,4.49E-05,0.00189,,,
cg18671950,0.000108952,3.50E-05,0.00189,,,
cg05649391,0.000103619,3.33E-05,0.00189,,,
cg24463527,0.00015922,5.12E-05,0.00189,,,
cg26804336,-0.000107598,3.46E-05,0.0019,,,
cg03654166,-0.000286096,9.20E-05,0.0019,,,
cg05005308,0.000657249,0.000211317,0.0019,,,
cg07675780,-8.73E-05,2.81E-05,0.0019,,,
cg01240734,6.31E-05,2.03E-05,0.0019,,,
cg15032960,-0.000267971,8.62E-05,0.0019,,,
cg01005350,-0.000102677,3.30E-05,0.0019,,,
cg03095255,-9.02E-05,2.90E-05,0.0019,,,
cg05594423,9.16E-05,2.95E-05,0.0019,,,
cg07638462,-0.000309924,9.97E-05,0.0019,,,
cg08447479,5.31E-05,1.71E-05,0.0019,,,
cg13659026,-4.14E-05,1.33E-05,0.00191,,,
cg13556663,-0.000135554,4.36E-05,0.00191,,,
cg10949378,-0.000140205,4.51E-05,0.00191,,,
cg01234133,0.000147056,4.73E-05,0.00191,,,
cg16468187,-6.27E-05,2.02E-05,0.00191,,,
cg15079124,9.39E-05,3.02E-05,0.00192,,,
cg10967178,-0.00010915,3.51E-05,0.00192,,,
cg13541769,0.00021878,7.04E-05,0.00192,,,
cg01522083,-0.0001377,4.43E-05,0.00192,,,
cg23324259,0.000100868,3.25E-05,0.00193,,,
cg08418172,-7.94E-05,2.56E-05,0.00193,,,
cg19502936,8.72E-05,2.81E-05,0.00193,,,
cg13940160,9.10E-05,2.93E-05,0.00193,,,
cg21179618,0.000139492,4.49E-05,0.00193,,,
cg25560840,8.31E-05,2.68E-05,0.00193,,,
cg24153574,0.000386344,0.000124439,0.00193,,,
cg10871863,0.000100385,3.23E-05,0.00193,,,
cg24592846,8.33E-05,2.68E-05,0.00194,,,
cg04101116,-8.80E-05,2.84E-05,0.00194,,,
cg08481112,0.000425861,0.000137211,0.00194,,,
cg14272275,9.29E-05,2.99E-05,0.00195,,,
cg20978247,-0.000581772,0.000187584,0.00196,,,
cg08089128,0.000189443,6.11E-05,0.00196,,,
cg26932552,-6.50E-05,2.10E-05,0.00196,,,
cg18777999,-6.86E-05,2.21E-05,0.00197,,,
cg12405785,8.37E-05,2.70E-05,0.00197,,,
cg20727124,0.00033367,0.000107649,0.00197,,,
cg10724529,-0.000132091,4.26E-05,0.00197,,,
cg23957736,-0.000176117,5.68E-05,0.00197,,,
cg12902719,-6.88E-05,2.22E-05,0.00197,,,
cg12727978,0.000108297,3.49E-05,0.00197,,,
cg08396113,-6.28E-05,2.03E-05,0.00198,,,
cg04215126,0.000226614,7.32E-05,0.00198,,,
cg07851808,-5.17E-05,1.67E-05,0.00198,,,
cg15236340,0.000120091,3.88E-05,0.00198,,,
cg23898189,0.000340153,0.000109823,0.00198,,,
cg07363330,0.000275488,8.89E-05,0.00198,,,
cg27592523,0.000130556,4.22E-05,0.00198,,,
cg02370734,9.62E-05,3.11E-05,0.00198,,,
cg01002317,0.000208518,6.73E-05,0.00199,,,
cg05726661,-0.000164098,5.30E-05,0.00199,,,
cg14401837,-0.000175737,5.67E-05,0.00199,,,
cg11140287,-0.000123563,3.99E-05,0.00199,,,
cg23277061,-0.000106316,3.43E-05,0.00199,,,
cg06675951,-0.000244936,7.91E-05,0.00199,,,
cg26465405,0.000114217,3.69E-05,0.00199,,,
cg11414709,0.000149169,4.82E-05,0.00199,,,
cg04339246,-0.00020701,6.69E-05,0.00199,,,
cg08339192,7.84E-05,2.53E-05,0.002,,,
cg15414028,-7.74E-05,2.50E-05,0.002,,,
cg22862961,-0.000107815,3.48E-05,0.002,,,
cg26072254,0.000738091,0.000238488,0.002,,,
cg22496380,0.000223529,7.22E-05,0.002,,,
cg15032001,-6.28E-05,2.03E-05,0.002,,,
cg06182410,-9.06E-05,2.93E-05,0.002,,,
cg21197224,-0.000161507,5.22E-05,0.002,,,
cg01161204,-0.000362044,0.000117008,0.002,,,
cg19411932,-3.69E-05,1.19E-05,0.002,,,
cg11798871,-0.000155092,5.01E-05,0.00201,,,
cg15209908,-0.000126019,4.07E-05,0.00201,,,
cg02611863,0.000263513,8.52E-05,0.00201,,,
cg11264817,-3.98E-05,1.29E-05,0.00201,,,
cg26295990,-6.94E-05,2.24E-05,0.00202,,,
cg15442990,-0.000146605,4.74E-05,0.00202,,,
cg12965421,0.000169852,5.50E-05,0.00202,,,
cg02344361,0.000156848,5.08E-05,0.00203,,,
cg13770114,-0.000356048,0.000115211,0.00203,,,
cg18028347,7.69E-05,2.49E-05,0.00203,,,
cg15319210,8.30E-05,2.69E-05,0.00203,,,
cg17530031,-0.000309975,0.000100342,0.00204,,,
cg18073390,-0.00059023,0.000191076,0.00204,,,
cg08289782,-0.000591094,0.000191384,0.00204,,,
cg07552807,-9.44E-05,3.06E-05,0.00204,,,
cg01783195,-0.000205488,6.65E-05,0.00204,,,
cg26119382,-0.000230832,7.47E-05,0.00204,,,
cg04293328,-8.39E-05,2.72E-05,0.00204,,,
cg11968286,0.000102071,3.31E-05,0.00204,,,
cg12785276,6.82E-05,2.21E-05,0.00204,,,
cg19263877,-6.90E-05,2.23E-05,0.00205,,,
cg13468759,-0.000123841,4.01E-05,0.00205,,,
cg18236617,0.00042071,0.000136252,0.00205,,,
cg16103595,5.69E-05,1.84E-05,0.00205,,,
cg27592666,6.17E-05,2.00E-05,0.00205,,,
cg20569452,0.000168437,5.46E-05,0.00205,,,
cg17836579,0.000199659,6.47E-05,0.00205,,,
cg06323049,0.00019806,6.42E-05,0.00205,,,
cg02861178,9.18E-05,2.97E-05,0.00206,,,
cg05745622,7.81E-05,2.53E-05,0.00206,,,
cg16740802,8.80E-05,2.85E-05,0.00206,,,
cg10948284,-0.00016487,5.34E-05,0.00206,,,
cg03311556,0.000120314,3.90E-05,0.00206,,,
cg14291549,0.000130738,4.24E-05,0.00207,,,
cg02415963,-0.000603981,0.000195801,0.00207,,,
cg21610516,-7.86E-05,2.55E-05,0.00207,,,
cg11560374,0.000103562,3.36E-05,0.00207,,,
cg20076240,0.000136282,4.42E-05,0.00207,,,
cg04777683,-7.25E-05,2.35E-05,0.00208,,,
cg14122616,8.65E-05,2.81E-05,0.00208,,,
cg16393715,0.000218461,7.09E-05,0.00208,,,
cg02785000,-5.75E-05,1.87E-05,0.00209,,,
cg24719601,0.000142586,4.63E-05,0.00209,,,
cg13617904,0.000103921,3.37E-05,0.00209,,,
cg11308690,-3.95E-05,1.28E-05,0.00209,,,
cg00858599,-0.000126666,4.11E-05,0.00209,,,
cg26551897,4.24E-05,1.38E-05,0.0021,,,
cg08965744,-0.000104191,3.38E-05,0.0021,,,
cg08722695,-0.000100146,3.25E-05,0.0021,,,
cg23662178,-0.000210494,6.83E-05,0.0021,,,
cg22884159,-5.10E-05,1.66E-05,0.0021,,,
cg18369733,0.000127873,4.15E-05,0.0021,,,
cg03773809,-0.000137359,4.46E-05,0.0021,,,
cg06921501,-3.74E-05,1.21E-05,0.0021,,,
cg04901179,0.000144217,4.68E-05,0.0021,,,
cg23841267,-0.00010579,3.44E-05,0.0021,,,
cg24738611,-0.000166019,5.39E-05,0.0021,,,
cg00451039,-5.38E-05,1.75E-05,0.0021,,,
cg26199906,6.16E-05,2.00E-05,0.00211,,,
cg25668117,-7.25E-05,2.35E-05,0.00211,,,
cg08856941,-0.000127853,4.15E-05,0.00211,,,
cg20018253,-0.000640607,0.000208094,0.00211,,,
cg22716488,6.00E-05,1.95E-05,0.00211,,,
cg13429614,0.000313482,0.000101849,0.00212,,,
cg22874046,4.99E-05,1.62E-05,0.00212,,,
cg15311822,0.000113095,3.67E-05,0.00212,,,
cg18425700,0.000170462,5.54E-05,0.00212,,,
cg14872603,-0.000151669,4.93E-05,0.00212,,,
cg27242726,0.000269303,8.75E-05,0.00212,,,
cg06624711,-9.51E-05,3.09E-05,0.00213,,,
cg14377594,-0.00024983,8.12E-05,0.00213,,,
cg02006904,0.000105622,3.43E-05,0.00213,,,
cg03850936,-0.000645233,0.000209807,0.00213,,,
cg27441114,-0.000191715,6.24E-05,0.00214,,,
cg16659497,-0.000471262,0.00015328,0.00214,,,
cg04255879,-0.000308405,0.000100323,0.00214,,,
cg01294490,0.00016944,5.51E-05,0.00215,,,
cg07572949,-0.000267297,8.70E-05,0.00215,,,
cg25230902,7.77E-05,2.53E-05,0.00215,,,
cg02294111,0.000125368,4.08E-05,0.00215,,,
cg20411555,-0.00028526,9.28E-05,0.00215,,,
cg08004919,-6.69E-05,2.18E-05,0.00215,,,
cg13014689,-0.000162963,5.30E-05,0.00216,,,
cg07237540,-7.15E-05,2.33E-05,0.00216,,,
cg23429794,-7.47E-05,2.43E-05,0.00216,,,
cg08854834,0.000217923,7.09E-05,0.00216,,,
cg07842635,-0.000229413,7.47E-05,0.00216,,,
cg16658931,-0.000229235,7.46E-05,0.00216,,,
cg04622001,-0.000173721,5.66E-05,0.00216,,,
cg08448494,-0.000102473,3.34E-05,0.00217,,,
cg23514016,0.000333926,0.000108754,0.00217,,,
cg18713221,7.44E-05,2.42E-05,0.00217,,,
cg05868564,-0.000137773,4.49E-05,0.00217,,,
cg09819143,-5.33E-05,1.74E-05,0.00217,,,
cg19657214,-0.000206622,6.73E-05,0.00217,,,
cg15518923,-6.54E-05,2.13E-05,0.00217,,,
cg06644403,4.74E-05,1.54E-05,0.00218,,,
cg10647101,-0.000153188,4.99E-05,0.00218,,,
cg14519682,5.91E-05,1.93E-05,0.00218,,,
cg06460883,-7.74E-05,2.52E-05,0.00218,,,
cg05664352,9.20E-05,3.00E-05,0.00218,,,
cg25948450,6.04E-05,1.97E-05,0.00218,,,
cg01676623,9.21E-05,3.00E-05,0.00219,,,
cg00881552,0.000130901,4.27E-05,0.00219,,,
cg26283564,0.000390565,0.000127347,0.00219,,,
cg16763270,-9.60E-05,3.13E-05,0.0022,,,
cg01403844,0.000111173,3.63E-05,0.0022,,,
cg04446112,4.12E-05,1.34E-05,0.0022,,,
cg25783892,-0.000194735,6.35E-05,0.0022,,,
cg06872822,-0.000170718,5.57E-05,0.0022,,,
cg09678939,-0.000328324,0.000107093,0.0022,,,
cg21211664,0.000204994,6.69E-05,0.00221,,,
cg16533146,-0.000289665,9.45E-05,0.00221,,,
cg03361585,5.52E-05,1.80E-05,0.00221,,,
cg20411049,5.36E-05,1.75E-05,0.00221,,,
cg26237161,-7.87E-05,2.57E-05,0.00221,,,
cg20348298,-7.29E-05,2.38E-05,0.00222,,,
cg16810626,0.000662877,0.000216356,0.00222,,,
cg21881327,-9.04E-05,2.95E-05,0.00222,,,
cg22718169,-0.00012474,4.07E-05,0.00222,,,
cg21820517,6.71E-05,2.19E-05,0.00222,,,
cg17679743,-0.000120301,3.93E-05,0.00222,,,
cg02984092,-0.000321809,0.000105045,0.00222,,,
cg10541043,7.32E-05,2.39E-05,0.00222,,,
cg00344719,-7.67E-05,2.50E-05,0.00222,,,
cg02107545,5.66E-05,1.85E-05,0.00222,,,
cg17780691,-9.97E-05,3.26E-05,0.00222,,,
cg17447240,8.34E-05,2.72E-05,0.00222,,,
cg18242907,-9.78E-05,3.19E-05,0.00223,,,
cg22211719,-4.63E-05,1.51E-05,0.00223,,,
cg22175006,0.000343307,0.000112123,0.00223,,,
cg00205598,8.60E-05,2.81E-05,0.00223,,,
cg05886954,-0.000161228,5.27E-05,0.00224,,,
cg26569800,-0.000118909,3.88E-05,0.00224,,,
cg08969312,-0.000138198,4.52E-05,0.00224,,,
cg06269299,-0.000103785,3.39E-05,0.00224,,,
cg05436939,0.000166816,5.45E-05,0.00224,,,
cg19406736,-6.31E-05,2.06E-05,0.00224,,,
cg13980308,-7.02E-05,2.29E-05,0.00225,,,
cg26432918,0.000518907,0.000169584,0.00225,,,
cg08651631,-8.69E-05,2.84E-05,0.00225,,,
cg10044765,4.18E-05,1.37E-05,0.00225,,,
cg07155331,-0.000176799,5.78E-05,0.00225,,,
cg27228413,0.000556173,0.000181795,0.00225,,,
cg14729401,-0.000113896,3.72E-05,0.00225,,,
cg04177395,0.000634246,0.00020734,0.00225,,,
cg21679509,-8.96E-05,2.93E-05,0.00226,,,
cg11278110,-5.02E-05,1.64E-05,0.00226,,,
cg02519879,0.000157226,5.14E-05,0.00226,,,
cg16483466,-0.000284996,9.32E-05,0.00226,,,
cg17427675,-0.00011532,3.77E-05,0.00226,,,
cg03347559,-9.97E-05,3.26E-05,0.00226,,,
cg07646377,5.71E-05,1.87E-05,0.00226,,,
cg26703129,-0.0001102,3.60E-05,0.00226,,,
cg01239112,-0.00054141,0.000177086,0.00227,,,
cg13629903,-0.00010228,3.35E-05,0.00227,,,
cg18769229,0.00022949,7.51E-05,0.00227,,,
cg18865796,-5.68E-05,1.86E-05,0.00227,,,
cg18454973,0.000167391,5.48E-05,0.00228,,,
cg15111398,9.58E-05,3.14E-05,0.00228,,,
cg09543792,-5.31E-05,1.74E-05,0.00228,,,
cg15786827,-0.000200204,6.55E-05,0.00228,,,
cg00843398,-5.55E-05,1.82E-05,0.00228,,,
cg11870206,0.000526103,0.00017219,0.00228,,,
cg07880135,5.99E-05,1.96E-05,0.00228,,,
cg02399275,-0.000371801,0.000121712,0.00228,,,
cg06865492,-6.63E-05,2.17E-05,0.00229,,,
cg05964687,-5.94E-05,1.94E-05,0.00229,,,
cg17472823,7.99E-05,2.62E-05,0.00229,,,
cg04662250,-0.000159227,5.21E-05,0.00229,,,
cg00523604,0.000284763,9.33E-05,0.00229,,,
cg11847929,4.79E-05,1.57E-05,0.00229,,,
cg10194341,4.20E-05,1.38E-05,0.0023,,,
cg14239811,-5.98E-05,1.96E-05,0.0023,,,
cg11883009,0.000532228,0.000174336,0.0023,,,
cg25745135,-9.28E-05,3.04E-05,0.0023,,,
cg21825526,-0.0001349,4.42E-05,0.0023,,,
cg27636813,7.44E-05,2.44E-05,0.0023,,,
cg23765993,0.00019287,6.32E-05,0.0023,,,
cg26382626,0.000134269,4.40E-05,0.0023,,,
cg03554573,0.00065728,0.000215349,0.0023,,,
cg15831905,-0.000274468,8.99E-05,0.00231,,,
cg19498375,8.02E-05,2.63E-05,0.00231,,,
cg17712202,-0.000128677,4.22E-05,0.00231,,,
cg17486101,-0.000165424,5.42E-05,0.00231,,,
cg05904869,-0.00033188,0.000108771,0.00231,,,
cg24780883,-0.000295801,9.70E-05,0.00231,,,
cg26501599,9.46E-05,3.10E-05,0.00231,,,
cg19766033,9.32E-05,3.06E-05,0.00232,,,
cg13957827,0.000112519,3.69E-05,0.00232,,,
cg02406469,-0.000239535,7.85E-05,0.00232,,,
cg17543973,-7.00E-05,2.30E-05,0.00232,,,
cg04385818,0.000101767,3.34E-05,0.00232,,,
cg09263099,-0.00015755,5.17E-05,0.00233,,,
cg22327690,-0.000124072,4.07E-05,0.00233,,,
cg11726754,6.71E-05,2.20E-05,0.00233,,,
cg19282563,-7.08E-05,2.32E-05,0.00233,,,
cg01632825,5.91E-05,1.94E-05,0.00233,,,
cg05847835,0.000158641,5.20E-05,0.00233,,,
cg13947949,4.00E-05,1.31E-05,0.00233,,,
cg15082802,-7.40E-05,2.43E-05,0.00233,,,
cg01072076,0.000310715,0.000101983,0.00235,,,
cg12077176,-9.96E-05,3.27E-05,0.00235,,,
cg08926035,-8.31E-05,2.73E-05,0.00235,,,
cg16224104,0.000141305,4.64E-05,0.00235,,,
cg18781032,0.00024776,8.13E-05,0.00235,,,
cg11285834,0.000264085,8.67E-05,0.00236,,,
cg26333638,8.42E-05,2.77E-05,0.00236,,,
cg13169373,0.000190517,6.26E-05,0.00236,,,
cg00507823,-7.51E-05,2.47E-05,0.00236,,,
cg21848143,8.70E-05,2.86E-05,0.00236,,,
cg26888063,0.00011508,3.78E-05,0.00237,,,
cg01727346,0.000129733,4.26E-05,0.00237,,,
cg17872895,-5.10E-05,1.68E-05,0.00237,,,
cg01570182,0.000156652,5.15E-05,0.00237,,,
cg02622209,-9.57E-05,3.14E-05,0.00237,,,
cg10312186,0.000422415,0.000138789,0.00237,,,
cg15185986,0.000626341,0.000205793,0.00237,,,
cg19201068,0.000109722,3.61E-05,0.00237,,,
cg20155196,0.000129828,4.27E-05,0.00237,,,
cg07891179,0.000325441,0.00010696,0.00238,,,
cg13699963,0.000145992,4.80E-05,0.00238,,,
cg01761758,-0.000215886,7.10E-05,0.00238,,,
cg27492942,-0.000256671,8.44E-05,0.00238,,,
cg10265786,-7.36E-05,2.42E-05,0.00238,,,
cg05397812,0.000254549,8.37E-05,0.00239,,,
cg00183684,-0.000228158,7.50E-05,0.00239,,,
cg27046335,0.000421003,0.000138421,0.00239,,,
cg07958387,0.000204377,6.72E-05,0.00239,,,
cg12347429,6.54E-05,2.15E-05,0.00239,,,
cg03756485,0.000246891,8.12E-05,0.00239,,,
cg25844222,0.000362457,0.000119185,0.00239,,,
cg00726147,-0.000134226,4.41E-05,0.00239,,,
cg00319312,-0.000163557,5.38E-05,0.00239,,,
cg00296779,-7.75E-05,2.55E-05,0.00239,,,
cg05703996,-0.000287492,9.46E-05,0.00239,,,
cg01394199,9.23E-05,3.04E-05,0.0024,,,
cg00998591,8.63E-05,2.84E-05,0.0024,,,
cg01810863,0.000143034,4.71E-05,0.0024,,,
cg05156200,0.000204333,6.72E-05,0.0024,,,
cg03366992,-0.000137725,4.53E-05,0.0024,,,
cg15479139,-7.27E-05,2.39E-05,0.0024,,,
cg15599409,0.000127625,4.20E-05,0.00241,,,
cg20297199,0.000151555,4.99E-05,0.00241,,,
cg14609025,-7.28E-05,2.40E-05,0.00241,,,
cg11444048,0.00034459,0.000113433,0.00242,,,
cg13694772,-6.57E-05,2.16E-05,0.00242,,,
cg18996090,-0.000596816,0.000196506,0.00242,,,
cg16544887,7.33E-05,2.41E-05,0.00243,,,
cg13279566,0.000145381,4.79E-05,0.00243,,,
cg09302904,8.27E-05,2.72E-05,0.00243,,,
cg18046054,0.000107265,3.53E-05,0.00243,,,
cg22177707,-5.10E-05,1.68E-05,0.00243,,,
cg15978899,-0.000442898,0.000145896,0.00243,,,
cg08564636,0.000212894,7.01E-05,0.00243,,,
cg19806182,0.000485837,0.00016005,0.00243,,,
cg04852776,-9.91E-05,3.26E-05,0.00244,,,
cg03217572,9.55E-05,3.15E-05,0.00244,,,
cg08779067,5.61E-05,1.85E-05,0.00244,,,
cg16734549,0.000168374,5.55E-05,0.00244,,,
cg04816979,-5.46E-05,1.80E-05,0.00245,,,
cg25798112,5.43E-05,1.79E-05,0.00245,,,
cg26104073,0.00019306,6.36E-05,0.00245,,,
cg03509106,-0.000129791,4.28E-05,0.00245,,,
cg07143841,0.000124562,4.11E-05,0.00245,,,
cg04320476,0.000540496,0.000178177,0.00245,,,
cg04028648,4.64E-05,1.53E-05,0.00245,,,
cg03227078,7.53E-05,2.48E-05,0.00245,,,
cg10576516,4.88E-05,1.61E-05,0.00246,,,
cg00341297,0.000176117,5.81E-05,0.00246,,,
cg00865690,0.00032408,0.000106875,0.00246,,,
cg13993336,5.37E-05,1.77E-05,0.00247,,,
cg11628541,-6.58E-05,2.17E-05,0.00247,,,
cg13746715,-6.94E-05,2.29E-05,0.00248,,,
cg01550445,-0.000194077,6.40E-05,0.00248,,,
cg14665813,-8.07E-05,2.66E-05,0.00248,,,
cg12012699,9.08E-05,3.00E-05,0.00248,,,
cg01666040,-4.28E-05,1.41E-05,0.00248,,,
cg04427360,7.43E-05,2.45E-05,0.00248,,,
cg15593398,-6.03E-05,1.99E-05,0.00248,,,
cg27067425,9.40E-05,3.10E-05,0.00248,,,
cg11557307,-4.62E-05,1.53E-05,0.00248,,,
cg21893220,-5.38E-05,1.78E-05,0.00248,,,
cg27100140,-8.53E-05,2.82E-05,0.00248,,,
cg04773926,-7.73E-05,2.55E-05,0.00249,,,
cg26996616,-0.000194513,6.42E-05,0.00249,,,
cg14983936,0.00016227,5.36E-05,0.00249,,,
cg15497729,0.000154995,5.12E-05,0.00249,,,
cg12067024,0.000164398,5.43E-05,0.00249,,,
cg23371371,-8.54E-05,2.82E-05,0.00249,,,
cg05632351,5.33E-05,1.76E-05,0.0025,,,
cg01823275,0.000108979,3.60E-05,0.0025,,,
cg12081325,-0.000388356,0.000128265,0.0025,,,
cg18342744,4.69E-05,1.55E-05,0.0025,,,
cg04283864,0.000236172,7.80E-05,0.0025,,,
cg27319293,-7.77E-05,2.57E-05,0.0025,,,
cg07576604,-0.000116602,3.85E-05,0.00251,,,
cg23928763,-0.000623162,0.000205889,0.00251,,,
cg16831894,-8.39E-05,2.77E-05,0.00251,,,
cg22851485,0.000579411,0.000191443,0.00251,,,
cg16504335,5.72E-05,1.89E-05,0.00251,,,
cg24078363,4.54E-05,1.50E-05,0.00251,,,
cg18034637,0.000148008,4.89E-05,0.00251,,,
cg21252047,-0.000340571,0.000112566,0.00252,,,
cg17957801,-4.12E-05,1.36E-05,0.00252,,,
cg26887084,-9.14E-05,3.02E-05,0.00252,,,
cg21797001,0.00029693,9.82E-05,0.00252,,,
cg23603852,0.000103176,3.41E-05,0.00252,,,
cg11231156,7.72E-05,2.55E-05,0.00252,,,
cg21682432,-9.11E-05,3.01E-05,0.00252,,,
cg00089821,-0.00041597,0.000137534,0.00253,,,
cg13548833,-0.000113864,3.76E-05,0.00253,,,
cg10590442,-5.88E-05,1.94E-05,0.00253,,,
cg18432451,-0.000183356,6.06E-05,0.00253,,,
cg21410080,-5.29E-05,1.75E-05,0.00253,,,
cg16809280,-0.000127671,4.22E-05,0.00253,,,
cg26812421,7.24E-05,2.39E-05,0.00253,,,
cg26370158,-0.000102075,3.38E-05,0.00254,,,
cg04662961,-0.000457768,0.000151451,0.00254,,,
cg02626388,0.000149161,4.94E-05,0.00255,,,
cg15268290,0.000211859,7.01E-05,0.00255,,,
cg17506621,0.000665011,0.000220093,0.00255,,,
cg10594543,-9.70E-05,3.21E-05,0.00255,,,
cg09189354,9.96E-05,3.30E-05,0.00255,,,
cg23795178,0.000220022,7.28E-05,0.00256,,,
cg01781529,0.000160298,5.31E-05,0.00256,,,
cg27340057,7.94E-05,2.63E-05,0.00256,,,
cg22200067,-7.11E-05,2.35E-05,0.00256,,,
cg25301064,0.000142142,4.71E-05,0.00257,,,
cg05164680,9.83E-05,3.26E-05,0.00257,,,
cg22556056,0.000101173,3.35E-05,0.00257,,,
cg14838566,0.000196317,6.50E-05,0.00257,,,
cg26776551,-0.000116423,3.86E-05,0.00257,,,
cg05075545,0.00036453,0.000120742,0.00257,,,
cg07712267,-9.49E-05,3.14E-05,0.00257,,,
cg09323806,-0.000109718,3.63E-05,0.00257,,,
cg26021633,-0.000100826,3.34E-05,0.00257,,,
cg16177314,8.46E-05,2.80E-05,0.00258,,,
cg08635618,-7.60E-05,2.52E-05,0.00258,,,
cg19104757,-0.000129046,4.28E-05,0.00258,,,
cg00511731,4.68E-05,1.55E-05,0.00258,,,
cg17840021,0.000109827,3.64E-05,0.00258,,,
cg10738239,0.000112152,3.72E-05,0.00258,,,
cg05551979,0.000136012,4.51E-05,0.00258,,,
cg11781344,-8.93E-05,2.96E-05,0.00258,,,
cg03366677,-4.83E-05,1.60E-05,0.00259,,,
cg26812169,0.000243465,8.07E-05,0.00259,,,
cg21652474,4.97E-05,1.65E-05,0.00259,,,
cg19265972,-0.00019297,6.40E-05,0.00259,,,
cg09482777,6.90E-05,2.29E-05,0.00259,,,
cg25738116,-0.000236647,7.85E-05,0.00259,,,
cg10946295,-0.000107209,3.55E-05,0.0026,,,
cg15203735,0.000141226,4.68E-05,0.0026,,,
cg23397427,0.000219566,7.28E-05,0.0026,,,
cg13515064,0.00013838,4.59E-05,0.0026,,,
cg27246439,0.000120907,4.01E-05,0.0026,,,
cg19591077,-7.67E-05,2.54E-05,0.0026,,,
cg00966659,0.000151209,5.02E-05,0.00261,,,
cg13748794,-9.79E-05,3.25E-05,0.00262,,,
cg18406708,0.000231924,7.70E-05,0.00262,,,
cg07588253,-0.00013066,4.34E-05,0.00262,,,
cg08717402,-0.00013613,4.52E-05,0.00262,,,
cg21419475,6.55E-05,2.17E-05,0.00262,,,
cg23996123,5.74E-05,1.91E-05,0.00263,,,
cg07682194,0.00052528,0.000174387,0.00263,,,
cg14250740,-0.00033244,0.000110392,0.00264,,,
cg06244016,-0.000313209,0.000104016,0.00264,,,
cg11099236,0.00026293,8.73E-05,0.00264,,,
cg11258381,-0.00017998,5.98E-05,0.00264,,,
cg15529290,-7.72E-05,2.56E-05,0.00265,,,
cg00242358,0.000390281,0.000129654,0.00265,,,
cg27181349,-8.95E-05,2.97E-05,0.00265,,,
cg26262232,6.34E-05,2.11E-05,0.00265,,,
cg22469948,-0.00011192,3.72E-05,0.00265,,,
cg26921482,0.000270018,8.97E-05,0.00266,,,
cg27133230,0.000229397,7.62E-05,0.00266,,,
cg26719943,5.11E-05,1.70E-05,0.00266,,,
cg24526702,8.34E-05,2.77E-05,0.00266,,,
cg06687562,0.000324044,0.000107725,0.00266,,,
cg07627726,-0.000106012,3.53E-05,0.00267,,,
cg26558992,0.000116568,3.88E-05,0.00268,,,
cg19510409,-0.000191457,6.37E-05,0.00268,,,
cg03981535,0.000526591,0.000175145,0.00268,,,
cg27588356,-0.000206558,6.87E-05,0.00268,,,
cg23481735,0.000160789,5.35E-05,0.00268,,,
cg07417218,-3.92E-05,1.30E-05,0.00268,,,
cg11308277,-0.000104705,3.48E-05,0.00269,,,
cg15756407,-0.000171651,5.71E-05,0.00269,,,
cg09173265,7.35E-05,2.45E-05,0.00269,,,
cg19039367,-0.000105945,3.53E-05,0.00269,,,
cg00822898,9.24E-05,3.08E-05,0.00269,,,
cg12847279,2.74E-05,9.12E-06,0.0027,,,
cg17332091,0.000464254,0.000154524,0.0027,,,
cg22810684,9.91E-05,3.30E-05,0.0027,,,
cg04459939,0.000257996,8.59E-05,0.0027,,,
cg00708486,0.000280691,9.34E-05,0.0027,,,
cg08026651,0.000184991,6.16E-05,0.00271,,,
cg01290755,0.001140169,0.000379648,0.00271,,,
cg02838784,0.000117741,3.92E-05,0.00271,,,
